job_link,oppurtunita_carriera,stipendio_e_benefit,cultura_e_valori,dirigenti_senior,equilibrio_lavoro_vita_privata,sede_centrale,dimensioni,tipo,entrate,fondata_nel,settore,segmento,Opportunità di carriera,Stipendio e benefit,Cultura e valori,Dirigenti senior,Equilibrio lavoro/vita privata,Sede centrale,Dimensioni,Tipo,Entrate,Fondata nel,Settore,Segmento
https://www.glassdoor.it/partner/jobListing.htm?pos=1504&ao=1110586&s=58&guid=0000018659c2b9aa952ae026a213b86c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_fee9af38&cb=1676543179433&jobListingId=1008464491893&cpc=3BA4CE39D5B5DEF5&jrtk=3-0-1gpcs5eelk6ck801-1gpcs5ef4is1f800-7db44a4a0095161b--6NYlbfkN0D8jtELeZ2DSjG172ALOKTvtzTTHVc7H3djIxsdTdrG6opdHVuvCnEkzgxrvKFa0NIRKuItTDVPvc_jfsMMtOGjENyZVk8_C7NwBD5S2bq4nnN5fRrtrnvtea2K3tjRN-Ev76DooKMd_wpclzTuYksUyjNWhOzLi5jAxyFqeFaegLFZ7DJJ5m576jnhYXLi45GamvbWh9P_vxC8lehVmOWguYu1i6lJ73Bcy5u4zQcB9hO_e2biIPK99teveh6MYfir5g7gsnPfC5IONt-7-YgTacf5FXOsZvHyfDQ9fN-a-r-rzhsWy8ldgjD-zk08KjjUjca6g8qJA6aTA1wF2Aj_d9yM-ED1N8WQwuqQn569l4YehltXBceub1ozN2vEMIrVsNTLCkaCBnUkziku1SYCB-B9ChnI4GlD0UPXfRUCogpdQv70a_nHcxaAzW1MSUcYjtdKQGks_yZS9GdLfh-biRt244_Pv7yluceSo9K0dEge_SqyIU9umG-g7j0sxDCJ6SblJ1HKwKc8zy0JKhm5LL2j2gHb8p8nAaov8NJ6vzuGvbiwGgr45s8xp2dl_NdQPXBoR-ZZp9QgmyA6IRYsxK76MddB7FbhBuWOMl-vSIS9Y-kwYUvDT1KCsNdTjLBOdcx39z678A%3D%3D,2.2,3.7,3.0,2.6,3.4,"Martina Franca, Italia",Sconosciuto,Azienda - Settore privato,Sconosciuto/Non applicabile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1508&ao=1110586&s=58&guid=0000018659c2b9aa952ae026a213b86c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_5441cdd5&cb=1676543179434&jobListingId=1008461459860&cpc=75B6770C194DCF89&jrtk=3-0-1gpcs5eelk6ck801-1gpcs5ef4is1f800-a48d0b31c2b8e2b6--6NYlbfkN0BnrGlSDnen0QF3oGdbTpIwpSTLOTcqkZZKInyhNwmcgRgKoaoztMcZg4wOo4tMM4_1a2XdtHy832ucMuUjQXiQDqeu4qcQ0H_-Nao3ihqO7tgG9qtfZ6vP8lGp0mLEoBD8eyZIKIjeWez0_Cc279S5ocKKYeh8Lc5eWkxZ2f5QybYAgAU-zL3S9HtWNesIt9EuU-tGlvRR4KPIPxkrPUbnPGfk8epOyWwj5PKceJzm4OwT3drqjwZW-4f4tfATIGy8dYQOanzpr9hMqeqW2G_8ulcFe535tc03BTNu3_R_M94DFqw-Y5lWnKRuRLCnbP0aVt1mQPwGMGyfqpoJIn9cgXtDeRf3nLiK4jkWNSrXDtoh_Qq5xRlqvjMfWjw7lNB9DtWMQCBJy_jCVWLRnQRa4hGnLhZAUk7ulBUXzXP0T_zK7InllhptFrDodQNY4sDhjvg2sdD-37UhXftl3rCdMcJfXZvEKibnVAKM0M5XeMOLlS2OijoU7GBr_gGKA1gJ0C4PPXGtDLTXqL_1snDT6GEvzBDAjqFiSj_J-VF0wRQpuBqolJbw8Ecncti0py9dMniGXe8z95SGdyFhF49LDJvY5_RuAcUq0yTAZpRhtBBKS575VjbIWzWowNiNJf4%3D,4.0,4.1,4.2,4.3,4.5,"Milano, Italia",Da 5.001 a 10.000 dipendenti,Azienda - Settore privato,Sconosciuto/Non applicabile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1509&ao=1110586&s=58&guid=0000018659c2b9aa952ae026a213b86c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_219b47d7&cb=1676543179434&jobListingId=1008395228758&cpc=75B6770C194DCF89&jrtk=3-0-1gpcs5eelk6ck801-1gpcs5ef4is1f800-840a80e14c09a86a--6NYlbfkN0BnrGlSDnen0QF3oGdbTpIwpSTLOTcqkZZKInyhNwmcgRgKoaoztMcZg4wOo4tMM4-j8FeglZmozd7mjNDtHLoFCMPezM80ZDPvqNqW0sipoaNiGrrNVdjz-xv_KV_nSoGQQFqAnyCG0xN_CKti_qUZ5u44iNUdl5Vch7PTPxMsxzKl4P-o7Tu1prmnHSOWQxR9sXCdGPytF-yUe62XE7VIKdBrt21KaMRkNSONby4iKHu1lkqpTq2oYHWF8TJ8yS9hQnfVVm0vC6jtKKB6vEa0PSjpV-wnpLiiF3s28TbGZ9JkSM5inlI856teY8wp9WezOZ7fkzxCvNtImr7gA55_DkWVUTOTc0kPF4OAylfBYsueJ38Hiwx5CCF50GVz4Se7sUqf4gDjwBM3K0nX3yPFQrLsNHBxHB2_eKtbCpsXa8GCdegZ7gABoPcAnIhKaKTpU5_xSlFIAhdW1nw4QFMPUZWPOf1-9r7on7BSM3nl24QCN0SmFPipECs7QSG9ySTML3aGGzuupFYuuaWZgK36Il-DSRgwPp3k_NtkjnozYxO2ub34k4K_XJ_CFPHKqYr6ZQbpE9-ZUGxtfomI72fmAk5LPcnaj3PjSl5OmplvmA%3D%3D,4.0,4.1,4.2,4.3,4.5,"Milano, Italia",Da 5.001 a 10.000 dipendenti,Azienda - Settore privato,Sconosciuto/Non applicabile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1510&ao=1110586&s=58&guid=0000018659c2b9aa952ae026a213b86c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_9727150a&cb=1676543179434&jobListingId=1008424011356&cpc=654405A9B1E0A9F5&jrtk=3-0-1gpcs5eelk6ck801-1gpcs5ef4is1f800-43b54561f181f213--6NYlbfkN0C1abZ9zL5NYIhXV7bfxDjOB5o2U9Geipmv_mrCPZiQ0iu8Xnde5mL7-oAyK2qtyyrjruc29eqthDqs-ByKlFJu3oRBZ4KMILBPN8uhvIPJNBqe8WCq4YLfVSTQ_grM5G6ZwmrdABbXH6k2kenP-siwKWHQJxd-QCToc6KA28YRPgzKKY2qyxZ_21QAXd8NBzHEfb9fiAWdweftwk5TTLRYK33Xu3N5OvQfb3dEfEJf1KpmpCPiOj8ukoX12iYUhgNUc2aJsvlMMQN2AGdx33LqnbHPvDto0vX8c_hyBusO5fxu_ikddMql1gfxMhICTb1q-zTdkT9_dvCg1PSEsN6OzKH19wUDfmH_zV8BlHqLoPFvcjjJzyBpVPXdGdnod7dPX5VeHoMS_foPRPd4taGglkKQYG0KsCT36mnY1ipj5uyqrdzoO_tn59-Je58uIG3HIQ-__piZpXOfO4Gq7D7PVYHe2bxXAL3I7kTmkjnPxk0bvNYfsu1HrWdA9s__kz9J6CzQB8SV7Te2jXGAzKMMzCg90iO-Mp3FZxcoammRitK_RfzBzjonfjA_oJWGv94KK_bHenZYwt5lN2M5F936WNMevsVxTopYTGjhYcRHJ8dyR87fylSf,2.8,2.5,3.0,2.8,2.9,"San Martino Buon Albergo, Italia",Sconosciuto,Azienda quotata in borsa,Sconosciuto/Non applicabile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1511&ao=1110586&s=58&guid=0000018659c2b9aa952ae026a213b86c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0b80c7f3&cb=1676543179434&jobListingId=1008464493546&cpc=AC285F3A3ECA6BB0&jrtk=3-0-1gpcs5eelk6ck801-1gpcs5ef4is1f800-14743b6c1611a9e8--6NYlbfkN0C1abZ9zL5NYIhXV7bfxDjOB5o2U9Geipmv_mrCPZiQ0iu8Xnde5mL7-oAyK2qtyyow8t8-TRiC5TVGxzUa7bbvnkGQgzBkZvBAQBaNe2_C6-8oXGhrSOdGAtn8qjLG_hvdzoN4_V8SQX54hgWS49u90k4iG0gmzxa5OkOFvpv471roZmKm3-0iN5F2kgjKXfdrgzmHZaJ-i16f719o-tBmowHleACweI7oLubUR8MzCMFIwQDQBdqcbLct1Wki0rkw-zcQfzVH57AhXxT4jMVKnlNKs_kdIhak7tSUYQ0g68tnmuOs0chH47ykp4hG0DI-mDoRq-TYiTEf-VJMONve785bjPnflc8OfDFvY53iml0-u_Q3D-6IUg6OBxnxwckPdg3JzhWQivhKbhCWarBfH8Hr0UHLMW1X7hbBdbdZNJEBPuO7hONP8KpSizLEw3BkNVrPp3c9S3vSqJl4Vx-08kOmeXVii2jWe9BRTERPKY0d8v8Eoj6esxsAqV8enrUxgTjnZ4nhtA_waW_lEUqALyYfK49MFjrX371yKCkH6js44HYS0LxVxTgD8B8TrMCLqxNSc79vQZ1tibD-gHVVK1bMApBgCAUNSlbJzQXjmTnQa-fbwx21F8ebSdPQFsMaMRPNuSHQWUw9zBYVez2oecrpjWhz5viWgQWNBvmkKpIEEqXuRPau,2.8,2.5,3.0,2.8,2.9,"San Martino Buon Albergo, Italia",Sconosciuto,Azienda quotata in borsa,Sconosciuto/Non applicabile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1513&ao=1110586&s=58&guid=0000018659c2b9aa952ae026a213b86c&src=GD_JOB_AD&t=SR&vt=w&cs=1_6ecd8d4a&cb=1676543179434&jobListingId=1008461487056&cpc=07D58528F3898F33&jrtk=3-0-1gpcs5eelk6ck801-1gpcs5ef4is1f800-85fe1dae4694b85e--6NYlbfkN0AUSVxU3nowjMmHuRTF3S5B89hvI8QGAgg2BB_O71d01cFsCxTFu5vmhYQyWRcoY1GAe_kFcGM4uQBUSA8dLxmwQUK-2yJNPEQiQnD44bsTV92zRW2vJ6kx892LWKzeuuPGxFTMj9dEckmcmUMtOuR3kwEH8fsvs-t6oNUMeCMkY_RNXdCL90g7Pyx1U7ZUn3OQ6qgZiCrdkfQlUIfUkn9h3HQtuMvynCBeXymJVC9osT3BW5Vlqb5DY4TXBvP_Wzlr3vt74Lxu3IviF1acDT5SykxOcX8v8_gBkVxdYfxPYX0rgtJmdOl2N50qNoQy-tza1InMO_wIe0s-oqn9vqtPvgEXSq0yNs1eG9XNdljm2yXj7EaXjLP9_sYqMfrU7lBuPBsVvWAZBJ_AKR2Xg6rizjI9TY4_pJIlxKHhuWO5Lho_XUROqSyTFANK-JKJlZQ_zuJkegD8lj2_gZN15GiQhwsEnpyJt5Z-FVhw8b8nogKRyWvhAYixv3yG02hKV7-RdG-NVTR0YQYbvFZMKzG9nI72XDmez81NIpiKRbNnW1sNTAkeDab8CbuKx4vaHLQONolpvDCHDTwtmE2mHZvTlD_EuVpuT0TGyLUBX0GGqDp-ceTU6GLTDfHbmmnKAMjWIdp-fWhsSQ%3D%3D,5.0,4.7,4.3,5.0,4.7,"Milano, Italia",Da 1 a 50 dipendenti,Azienda - Settore privato,$ 1 - $ 5 milioni (USD),2017.0,Consulenza HR,Risorse umane e selezione del personale,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1514&ao=1110586&s=58&guid=0000018659c2b9aa952ae026a213b86c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e95dc882&cb=1676543179435&jobListingId=1008461459859&cpc=723ADC3DFE402989&jrtk=3-0-1gpcs5eelk6ck801-1gpcs5ef4is1f800-bcd1d2680dd3ca75--6NYlbfkN0BnrGlSDnen0QF3oGdbTpIwpSTLOTcqkZZKInyhNwmcgRgKoaoztMcZg4wOo4tMM4_1a2XdtHy830PW2rTvVVxu4dkpn_x34Zy_Orugedi2LjlTb6hWtn2WGZ4l93v8PSJu7gEqtLifyl_OySVNf_i2R54Wezu3pQxPmDYxqTaiLiLVb9qNbcnvchcmnyhDANbi_n5hu5S7ut6sfYd1Koqw3BMmT4oT2r-wFAeIj1HF-JMJ3vOftnemhucit33W-na5u44j6RHeR5jPs6kN3DUassLMb2ut-nB6Z6DkOHcVcp-vM4eT-JFSlVi7ei0ZVkYvH1SaKfLJn9gIXDUo_FrCSCTIbHyCbMy06sPMpegUU-_KQHp-zmcSHhwsMnY3aAn7U6QrH6bWR5eiFNxIL8hHQ0qQa_cOLroOT6OIr_PbpxMUbpzqzR9_nAkVaPzKB6vaIERC42OL5FS-EQOj7TrqzO-U_OfoqH3G5lzNPYzrQeCqKAM11FTu3d9RpzTR_Flu0BtOdDLfyJ-8ZcYPA0A45WNqTV1OWc2h5b5U_hDFGtfOx6VAYNzoXr9JmW2hkKnjkFju0yeNWDJQWA3JPQ3VbHBSn1IiQIqAx-oJcP08FFApGAZRCRxlAB68TS85477Noe5kJo8j4-RL8cKtzOLT,4.0,4.1,4.2,4.3,4.5,"Milano, Italia",Da 5.001 a 10.000 dipendenti,Azienda - Settore privato,Sconosciuto/Non applicabile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1515&ao=1110586&s=58&guid=0000018659c2b9aa952ae026a213b86c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a737cd41&cb=1676543179435&jobListingId=1008464491894&cpc=3BA4CE39D5B5DEF5&jrtk=3-0-1gpcs5eelk6ck801-1gpcs5ef4is1f800-8ef88926302a6414--6NYlbfkN0D8jtELeZ2DSjG172ALOKTvtzTTHVc7H3djIxsdTdrG6opdHVuvCnEkzgxrvKFa0NIRKuItTDVPvUHxQsD6cI1H740B_SUrg9IBcexLj3XF5Io1o7UePmTRcrYTCl8TxFwSKTB3PRWvNs0i4OH1VC2fSweEX5FlrNAPzszQPQgAwj32-8WRxBduElzmKG5aaMUfz7O1I6l6vywaHZXO4Xo5xqA2M4gRAJfUZ8C_MfDTIndmpeZn94mmfwqnVQOAGMGUYpJCRf25LkxutoBwn8V8GJHgOjnwfOlv9U4zxWuzdMKIQuerd-xSRdZzSa6quZOS7di6Ms8S6ROmrJ91a9VUgvPodmFUp2eLsudLoFWV1ZSkmk0UQLJbDPuATrCL6PzS_LRNuHql41cLOwDwlqLXNfzAXioIFpNc8nz2VG2fFxUx-672Q-_iFahB6WXs8Q_lhDBFwe7NJ6HW_0nrK-pKCHC0GVHwYQCLL0AbC6xSuq1hJ06R8EuvncIG4ZIBfHisqHR8yBqWa7CqRNSZkls1KNmeeAKAzKkTSxrClchtD6QeRTFwR2oz9qrktCmdOd8a7RiXF_GOAuDB3QalNG9eQdUc9XU1mR9fI97YvFGVGOX2Qw26b9aRAQWai0aqils%3D,2.2,3.7,3.0,2.6,3.4,"Martina Franca, Italia",Sconosciuto,Azienda - Settore privato,Sconosciuto/Non applicabile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1519&ao=1136043&s=58&guid=0000018659c2b9aa952ae026a213b86c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_654eba7a&cb=1676543179435&jobListingId=1008394918892&jrtk=3-0-1gpcs5eelk6ck801-1gpcs5ef4is1f800-6007bc2ed0e514de-,2.9,2.7,2.8,2.7,2.3,"Venezia, Italia",Da 5.001 a 10.000 dipendenti,Azienda - Settore privato,Sconosciuto/Non applicabile,Non_disponibile,"Negozi di abbigliamento, calzature e grandi magazzini",Vendita al dettaglio e all''ingrosso,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1520&ao=1110586&s=58&guid=0000018659c2b9aa952ae026a213b86c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_df40307a&cb=1676543179435&jobListingId=1008453991247&cpc=8795CF9063CD573D&jrtk=3-0-1gpcs5eelk6ck801-1gpcs5ef4is1f800-08095cc2aac0adc1--6NYlbfkN0B2cqKBODrWgqdEXV_aCNqK0ebgn8auPjnyfItKpbkyO5ZemK0fzecLHXZVRBQ8KC3gvuonkUpo-nSvJHm1FF5IIUpPa9VwPG_E8LtZbxj69fD5oFpdHNdYu0NOy0guf2KExKKM_QbtUDN8VimC-b-hrLUwakC9Fbq1yM6pKYUO2CWfRboIEJ8WuT_WZtR_0NbbkqsZU27e3sT8cOI-R6pQPB4eUY5SIhl6XuBW2H40xeK9c7WidI-PcoxOPoVvOKmYlwnf6HxZYkH_w1lUbvPEVlkRAQql5hcO_Lj0gGwbXaDKiUPbfopEFpwWeCcFscva88YfeLWPTkwbaTjFttpo4hnvHvjY6SeS8kBFcv1IZ4sCyHopgNoIZWW_WbDOUkSCRrxumzGdJJtIMiQom-l-6y26tOYCidsHZ3GO6KcFNRXfe8aA7HMKW-W66uqSWRK9AxQb58uFRY2Ah9fIpI5oxXMLSEBrbegOBduR9mIjBr3e8ncJo4b19_gw9mEqOWfms7anTRXv41MWUesCqxtGURbAJmpHorg3nMMWw-jkw_hehXKVwobs7vPe7Wg_mNHrQgMEGnchGQ%3D%3D,3.0,1.0,1.0,2.0,1.0,"Rende, Italia",Sconosciuto,Azienda quotata in borsa,Sconosciuto/Non applicabile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1522&ao=1110586&s=58&guid=0000018659c2b9aa952ae026a213b86c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_25a84566&cb=1676543179436&jobListingId=1008426247316&cpc=C4A69CCDBB3B9599&jrtk=3-0-1gpcs5eelk6ck801-1gpcs5ef4is1f800-6a04f7cc4178b2ba--6NYlbfkN0C1abZ9zL5NYIhXV7bfxDjOB5o2U9Geipmv_mrCPZiQ0rur_bD-wl2ORGSdvI-RPl058-Dr0rsyqfbMHA9FVEe_B_iM9Ib-rNYslkcJUtv5gfT7qz3isOmITdq1__iSfe0kTF4JaWQTYKVQSF3-cEhWBD5UFydZzntMKgq6OZXRFiNOyVUtb82z_oFtBJcSW3qPI9aCEZFfDsgXL3BDMzScOAXrrwFh4pE_lHBcDFedE-lu9-XPihFXoZkHzl_YCBXPbYk2tIsbkn-XnazgHhMbw7moG0o5-o_8ZwYNY3iMlSF7AvKblcg4leE-SZX0e0B7eBdbTySa2Cn7JrQrYVyUIGFBUYnWBjT4f2_350PsE8K0lb43qjNspGICQT9EbBo-A-FENgkGsukGZ99byv5iG2y61cWOnx1FdGGLddAy_8YYQil6wSA8qvBd35DsvcQeZaYsyHfL_qFbfwo2rAfLEvP1GGA4klSmbZY9HQcSuaT-toPIw9x9OnKYvff8mraVuGfnUMbhg-wBPKD33o8gvdMl9SQG8DTbHVPoQlpMZYtjGrZqCbJWC1bQPodPhmBqouqDFiIOI9zvNgCMVGuESIg_obQpbQnKFcIckI0nj8FbVkA6xgeSvW3No9WYNQblU-21CZDRmQ%3D%3D,2.8,2.5,3.0,2.8,2.9,"San Martino Buon Albergo, Italia",Sconosciuto,Azienda quotata in borsa,Sconosciuto/Non applicabile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1529&ao=1110586&s=58&guid=0000018659c2b9aa952ae026a213b86c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c0e98871&cb=1676543179436&jobListingId=1008412854101&cpc=C4A69CCDBB3B9599&jrtk=3-0-1gpcs5eelk6ck801-1gpcs5ef4is1f800-822459c3ced95913--6NYlbfkN0C1abZ9zL5NYIhXV7bfxDjOB5o2U9Geipmv_mrCPZiQ0iu8Xnde5mL7-oAyK2qtyyq83KxXSTy7JfpzZGIvd9c0KeZlZZYeulW7oxd4FS0iWr6twjQfzk5c8LhDY9OxplWsR9Yy4LMIcg87OhKjkbidFqxj5AJ8BacFWNX5eeg3phK89c6Z0LpgZJTnyFEj0sBYmikgKFGvnBDI99-xqeycdk1D6QiT0IGlPbiVDnFFu4weJNVC50ImVkRzVynFOcfMxdgqIyMqNkqP210MEw7yW3YcoioFZbFXQI2pYIV8bZ3G0QpQo33WU3aAHS2uvNemGuGT_XHhL42-j9LFPjS4SrIJ_0965DtxX4nFqe8Cy21Q12VyLtDx5qdBuHVIKK2i4Ws4Gszoy4qZ5XeBNYKNVVut50O8Gp7I0wBY0pj-0NaoPJqFnXez9KuITIOLFFx60-Gl41Bu7RgfM49gHp7TdFh1KL4Vr5elLdwf030ncjkbhr6x4_N6nt3v2YwaVNBg-rbUL6G702RSyBt1PUcH028SqY7Sn59V75fKFd7h60TBj8sNFWIEiNpMphuZYvpTqRKZ8PdkbJguxirs7kuVZu9wNx-ctEdh2oPo2zI3it6G7eaIWSyBcaJK63PsiTux3de4te0BLA%3D%3D,2.8,2.5,3.0,2.8,2.9,"San Martino Buon Albergo, Italia",Sconosciuto,Azienda quotata in borsa,Sconosciuto/Non applicabile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1530&ao=1110586&s=58&guid=0000018659c2b9aa952ae026a213b86c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_50737b70&cb=1676543179436&jobListingId=1008465083306&cpc=32EE424DE2B657EB&jrtk=3-0-1gpcs5eelk6ck801-1gpcs5ef4is1f800-147fa1e04dddb931--6NYlbfkN0AqJKDTvCOJPOgL4yxmFp2UfjJqiiWbOotL-JwfwlNtPg3wGYK5m6A5hPad6tW_UkB4VH1QiyR4TBlWI7apSnLqT3Ug3wPrQATTLjBwve-GmWN2RYx-VWfL-8Vb-7UsfY1w5bkLrIDMkWH4IPO04z4mCeeKvfYL8MsSqSIgzf57Wi-d6NED1sS2qcXFdGM2gB8bvbBcWkV1C3BNCD91HBD1-MGodHyb8gKJKxG4TC6TE9decgo70Ve3hujjlfvybcDocGG-wvsSMc8l2SUlUhzJk82WPtbTKoZwSC3iBcV6hUj9Jfah5TyaahPr7lHaAdkjYlk4zeLu9UWY4hbJSm9yQ2fOE031cqBYD5iq6pD2EDV54QSOwahr2P9oSM1lurqmn1BzNDS1v_iv13-n4yU2_UJ-g83ZHP3_IPKj-yBUSdfkhcrgRyHdCYevpEbFH7Zis906WwErawmFlYsXyRAotG4v3gbXP9h0n7elN6Sth4cLQ_g7Q3O8tWm9oZtjlXKLGJ-tsLNwpebYpn7fz6qvp2s7EjNE882Lo2ApMiV0lsSpV_yofe_Pz4cPRNVNe5C4XhX3Epuqf-KqrM0TDMOQ7klxe5gbNjxgJxCz9Ol3ouIhV-IaefKe,2.0,2.0,3.0,2.0,2.5,"Battipaglia, Italia",Sconosciuto,Azienda - Settore privato,Sconosciuto/Non applicabile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1601&ao=1110586&s=58&guid=0000018659c2f0a0a560c1fa5dfe74e6&src=GD_JOB_AD&t=SR&vt=w&cs=1_89f94281&cb=1676543193510&jobListingId=1008473824221&cpc=88C71AD61D38E582&jrtk=3-0-1gpcs5s6425b0001-1gpcs5s6mgajr800-fb720b4a600cf23b--6NYlbfkN0Cy00j__gQrFinrTrsDapFDC4-gmcGoOTHxmFv_WCnGchzS1taFEGZNlUNp0kgtIzE0l4FliGN-864GbpV3f__CyhwjhOY2U7fxese_FkFmr49yN56S_1JXZQrz73yRnAvco_gBk90wZz53bpiTELLixYXEBvX9llKACwa4Pe6gIH7iFaa6T1zK_uqz_fIRz_omgHm8ZSvYUoJHDzrUuprqhFY-viQNf-pbLo5zQg9V02Siikf4GpQmetmTZX4vP6Vv5D11LL2f2eTZTvki2QiQbn5KJWIbehAqOzyt9mkSENE__svr52g9FNvqbIFf4O_icooOisCHRSxB46Lhl1kc4KXhOTvdx1lIstMGp8sQ7U4oxjbLzbWF9gHUMRKCX95AV3n5epuVPA0JX60QjRfPdRl9y8jn7J5om24WCU9QNx3aHwyBKSJDqAPf14OYfWPXUAkuW0WnhKyrx_z0I1t6beNjSmiObshOejy7TWHs34R1O9EDmtskgBWXJE61fn1dPVT4vt5uyTcCyocgIipBQvWrU-NIVwEcrinj-P-U057yZ3QEsDnrI1X7Yb6MEJQ%3D,4.6,4.5,4.5,4.5,4.5,"Benevento, Italia",Da 201 a 500 dipendenti,Azienda - Settore privato,Sconosciuto/Non applicabile,2017.0,Servizi di supporto IT (Information Technology),IT (Information Technology),Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
