company,job_title,location,company_rating,job_age,job_link,oppurtunita_carriera,stipendio_e_benefit,cultura_e_valori,dirigenti_senior,equilibrio_lavoro_vita_privata,sede_centrale,dimensioni,tipo,entrate,fondata_nel,settore,segmento,scraping_date
Spital Uster,nan,Italia,,1 giorno fa,https://www.glassdoor.it/partner/jobListing.htm?pos=101&ao=1110586&s=58&guid=000001868d101ca982e1bb3fdf8639e3&src=GD_JOB_AD&t=SR&vt=w&cs=1_ae15ebeb&cb=1677403889084&jobListingId=1008492189725&cpc=E706C0852E54835B&jrtk=3-0-1gq6h076mis3q801-1gq6h077aj44q801-24c5ddb716c1c9f9--6NYlbfkN0Buo0-3Og-r-fczJOHIjtPCAS-MijvoYB671mbSoNWf3XeLkpsVxnaip2znnnaz4uLXQtgN1TGBbYYrXgWBxPe7AbheVOUjEk273GdeY81K3qLurnZz3xgj10hjVacIP0D2W3o89o3-KmAsHiWeuoKbDS_KyYN6ltTvKTUEjpvFc646iNXtgRroX9RsBosj6KHsslo__5FP8Q_D_jwQF9nCcxoD6TkauHSebi389lchxwHDQG8CsVeVC69f1sdsvfdsdGvgfHdvvtrJJZG3_gIecFQbTRMUNuW5gyfoPkftOl8BBzNAh7x355-PKQbDjf499AKPZUAr49sCk7pLlsKbBd7syohTSyBj5tz4oMXOe2sH_EAgw1SL-R39ND1aEk7N_CLYf8A1X7ohVCa9WkWwu4d9Iy1IE2rxzmJzSDPeN4HYH1k2pwB3EYHRmlTUxKJmIiftfBUT62-NmJJlHU0rpfbBIr7dS_ubgIkOYtyjtZHPm02RLL8-MP1MQ-D7WLrPzcDGe3TyOx9kD5LhNEYV2kpGw_KFOW0YR0DSg2wgaN9zOEIkNtyFNLcYkuR_2TmdGvRZA-uFBrtdymyZ3qpSj1KzC84lopc%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-26
Ristorante il cavallino rosso,Cuoco,Sassari,,16 g,https://www.glassdoor.it/partner/jobListing.htm?pos=102&ao=1110586&s=58&guid=000001868d101ca982e1bb3fdf8639e3&src=GD_JOB_AD&t=SR&vt=w&cs=1_66bdbe95&cb=1677403889084&jobListingId=1008461460766&cpc=90E10D0C903B794B&jrtk=3-0-1gq6h076mis3q801-1gq6h077aj44q801-2f623c461e0dc41a--6NYlbfkN0CBzDVvAn8-wkWdFD86HPg4OOCvdNxHV9kNaw4tNVRUqrEqYlgOgk1IaberY0ZXBPX_70QjIxitgHbjUtKExF8fj8z_3GxXqRKZlTW2MwImav0QL6kTTw7L7YJHx_IX5zmOqNOhFdfmUrcnBY1fTo9aXaYKRTgWdA-FavEwbTb_-KLQ5FkcCrjlG8z877eCMm7rrAnJSFWi178Gskq4B6-4X3JZNOH-XJ1uQqd6J8MzDph_UKxrv5YbsktvSSVSViOPMgWljMb5QAfIf81nJSD0pPeEOM7wvwrGi_FjqkXhhknId9Y-ClfsXIcbFghS0hfTwSgyQhSf3cHYjzYoP2JFqHzZ1hqaNhR-t8ouqds4y04i4jhOs5oEOB9U-bhCvJ1A97s5MtazOIabJB3gLqUl-rj2sHoHEC_tb7EQRe9IjNZzafyi6hnLEfJxKBMX8O5tKzbLoJKPaOxVVznlCr-W14jgqffsmNLVsbEOYGZT1XodSH32YomehEvkvgj5eB-ObvWmdssGPagHr9KLsZ6PmnOKfdxFaC1q8s-x-15Dil7PuHkfrDPXzShdkkJbnLgxLHeyiMbK3VXBtw0aDBtvI9HMfdnw60PWBP48C6aXrPxIQ_k3rU9y0pcv1XpqdWsmE_x1YI_bXAOoUKo9RL10xkq3NAlWH1ZOckAgL7yi0cGr2MdZxOJD3z-eg8limCc%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-26
Adecco,Tecnico di Assistenza,Sassari,,26 g,https://www.glassdoor.it/partner/jobListing.htm?pos=103&ao=1110586&s=58&guid=000001868d101ca982e1bb3fdf8639e3&src=GD_JOB_AD&t=SR&vt=w&cs=1_f5de510e&cb=1677403889084&jobListingId=1008437879415&cpc=9FFE37255B2C047E&jrtk=3-0-1gq6h076mis3q801-1gq6h077aj44q801-09ddfa5d953e4949--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFKda-kTTl3QRmj7tRtVZSm0XhXgVX5fkvfZDqUAmZcPGuqgHLGnXWKCVvHgDtaWJV6i-k3StCbylq5KIttcvRiiJdQFOor5jmR-XnLcQ-wB0DHqNr0quUPRjicReq2lKigaiZaII8Y7ueHTpL-3tb4ZVmnzOmWxjDfe4zsA0VLuHN09LIDt4SFSAdmXiAUJw3CLsG9H3xHKZoQ7U1D_WT3R8gxHdCPfa_MCvC4ADPJVdTOH74Da0kqWsBmEMOrzRjul9G6JYVKS3ZAXMQnhpz_EaTD8_5az2avV79N788OEsNEoe0S-fr9Gvrx4DFKBWjfKhVbfkBAFUM8MQ_5cn4jy2bZ4IRYw_RcUB-X8OPp7WyzxWnHus5ZRxC9_A3LJvL1yAE1K2TRhuaCFGoOLLP2kMTJqi0YXza_FCMHJHtaMpJdnelUg4_8PEF9gA3Ov6Dhojytc3QwX8tqDfyERZwMUptOM8uQM5ulcpMwOOwgq4CDjjuuB06aJw%3D%3D,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale,2023-02-26
MioDottore,Rappresentante Commerciale,Sassari,,3 g,https://www.glassdoor.it/partner/jobListing.htm?pos=104&ao=1110586&s=58&guid=000001868d101ca982e1bb3fdf8639e3&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_1720d3cb&cb=1677403889084&jobListingId=1008487416171&cpc=61E17551093C17CB&jrtk=3-0-1gq6h076mis3q801-1gq6h077aj44q801-dffe237e09fcbf51--6NYlbfkN0AF17EcCFvC3sSSauUVKuru0Tz0j2iBkWihqZ056fyRXqqCNSZhnZEzp4hc4sXcmq7Chi5u-Yexf-bJrjPAIt_wc0iDnLbJv31xgaNwQYY6D5i_3EMQOjCZTeaKkW9gcnZTRpZGvWo7enzATly1eiJRCe2u1jyd7AX_BGFugsRFIFHQyRzxNC9Ghbz9PMlffwPszoZIoExXWXDqhxfYd88WytyV9lEo15UOTAf9VxbVuhp4WLYv6h5FGb2mxV8kWN2ZOQ5QnhBGD-1ls8Dx0EmaBrukF0uzz_SEQGHP5yfWnwXWt5rQZOR16bR3AWr16NFxWnZFCPDbNg8eV-OR2jgnxG2UJmHyfp1-wAy-E4WjMwLOM5B-NTJEgzwiEUxhCUZDLEXslcPunVMHE_xMIGwDKBM6ssFmque3sAYRoMxFkhYMORxe1SPy9QHMDhWJYUVie0roAfDJsLZ1M4h2TCL7bBeUfpRhZG1R_dyQ97v4zzq5mF_S-OMiJZkAYFvzsFSWfuz6ZPs0P3ngxF0elbOmjfL6my-rvgmh65PDeB69ZeHZ_jHsyDvW6hai1g81WN_LanH3_wjYqJcdUI3vE_TC0yLg7Xmqw7g_-8l_fbtcUGm8IybGzKzOV7fp1ViLVr5vYOH4fJDiwSlljJetFjuSR58GzM5fRnM%3D,4.3,4.1,4.4,4.1,4.0,"Roma, Italia",Sconosciuto,Controllata o segmento aziendale,Sconosciuto/Non applicabile,0,Servizi per assistenza sanitaria e ospedali,Sanità,2023-02-26
MioDottore,Rappresentante Commerciale,Sassari,,10 g,https://www.glassdoor.it/partner/jobListing.htm?pos=105&ao=1110586&s=58&guid=000001868d101ca982e1bb3fdf8639e3&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_faff0d47&cb=1677403889085&jobListingId=1008475690721&cpc=9FE5D8D7282D4400&jrtk=3-0-1gq6h076mis3q801-1gq6h077aj44q801-d53d0fe9e372a984--6NYlbfkN0AF17EcCFvC3sSSauUVKuru0Tz0j2iBkWihqZ056fyRXqqCNSZhnZEzp4hc4sXcmq6kQdEwMuPZfTxGtEewmz-7yXlAl9m-0bsZgmQMy_QKkHBgEmJlyoc4uax9hXiLPXsbh4wj6GdFEwVobk4PyU8DcWC4Q7uy-VdsY2ag959Zav2o4jCFUo0liQIm24Nj5KgIpVZLbboXxYk5hYqaBV0A1l0L_kkXDRTg9SzDIhOXEYi9z-wmsgs_da_u2jWdPOTotyXl6ylhvckkIXiIIIS2fRuzT2pcEnZPlhU0l2Rez3Bw0cd9NRSePAEujJ6hXl7gKB7cDViT3wlSB4E1iE4-y_0JAozZmuxX8yW_kV4ReoZX_y6H8lQFPzT9g44Kv4K4AU_0reNokCyn97fvjQhwEi7pWlwK1Pdai5sR1FfXAgFeIIu-fpKMSi0nXcw4u91H8-lF02upb975by1UmNfAiFE8K4zcjtDU6eqF3R5zi_RFttgVyN9MgMZuObT1reB_FLewXAfm79P62BXJjQQj83BmJp1N0IsD_H4DyaXCmvZcmeQvRsJSBGRE8j3nJehFpT5vVh38cOaO5qMomBgDxlfM9nLYYsIGA_LNc03WmkEaJ9NfI1LIJFyymHF0j58%3D,4.3,4.1,4.4,4.1,4.0,"Roma, Italia",Sconosciuto,Controllata o segmento aziendale,Sconosciuto/Non applicabile,0,Servizi per assistenza sanitaria e ospedali,Sanità,2023-02-26
MioDottore,Rappresentante Commerciale,Sassari,,3 g,https://www.glassdoor.it/partner/jobListing.htm?pos=106&ao=1110586&s=58&guid=000001868d101ca982e1bb3fdf8639e3&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_d28269a9&cb=1677403889085&jobListingId=1008487416152&cpc=853DEF62E69EE75B&jrtk=3-0-1gq6h076mis3q801-1gq6h077aj44q801-b35a980271b98a3e--6NYlbfkN0AF17EcCFvC3sSSauUVKuru0Tz0j2iBkWihqZ056fyRXqqCNSZhnZEzp4hc4sXcmq7Chi5u-Yexf1iB1aW6BVNvts5vzQYmBbQnzKHg1QWvFYLlmhT1lljVE_Bk6YtJPkVlepaQx1tuoJpVimyGct8zPcoWNXZmLQ9wDxtijYexm4I8Gg0hEZNbiKXVOcNYr7AFjf_1P6WXazdlP5sHEzV8jIceP6edsXYZqGnEitKV7uR64K-pXJem_u9LRiJ_VIOmf6Hxys7ORPc0eUxUnMoShCunaZOfn5aF7N9xsztuLIkFJr5kClWGBd5zTlqez8Jj1p0ePLwrRoibIdjqZP3LGEMsHpTjLGWvdkpONNtapd9oSoAWOLj_aIQlLyKR44JhUXVVo1hbJu4BsLGSk-_5aItLHrhRZkTbg2F2K5L7xu555EbEkj2SgBKDpiUl-XwdEWJJzAsdRPLLMYoxTU9w7SKLY7nZ917QAMwPQS-Ase5doet8kxlg5dzc38UxJdIfIvEFqZs1Q1Wu5xkpnCGe9jUDWvuqZ13KmBHh4tNrUb3rf8H21sldJ3RgUtyGKDaZND5OpymYD9eOkQPt6SasRPZ1gGcgo7aJRYXNjAlMiUDW4ZcrSbLpVGa0Jelkuy9A1HbZQeZxuBU5JEuvA3Y69DgmFv4bBxc%3D,4.3,4.1,4.4,4.1,4.0,"Roma, Italia",Sconosciuto,Controllata o segmento aziendale,Sconosciuto/Non applicabile,0,Servizi per assistenza sanitaria e ospedali,Sanità,2023-02-26
Aeroviaggi,Receptionist,Sassari,,10 g,https://www.glassdoor.it/partner/jobListing.htm?pos=107&ao=1110586&s=58&guid=000001868d101ca982e1bb3fdf8639e3&src=GD_JOB_AD&t=SR&vt=w&cs=1_c0ac1220&cb=1677403889084&jobListingId=1008473835959&cpc=BCC169F53084E245&jrtk=3-0-1gq6h076mis3q801-1gq6h077aj44q801-d3ded8437da16c57--6NYlbfkN0DbaKl_ERNSjMq4ozxDpI7aQvGCjqi6igOOVwdLPz-KZUW0PL0J70TZA6Rg2rpPvRDAvqNzMEL4kIJ_kXegw2IDoTEToWx8g3YTIg4Gp6Wsi2GFWyncGU0lKxxUvQsnXA6LE0VttijeAbPJ3Y2Swk7W6Y_Z296uBLg870kb7hWeAxrkwCNlG9CsA6dPFG1ofCnd0GQTV4sZ-34a7YllAqnTi1p8IhBUHqPjSKM00DYrmbpWWwktt_fevmoYOPsBu4mavI-W8Ntv29nqTdr3-vMUwYcjSUhZMAnswc_hJAC7_H2gFpexZ6TO9p7pTpTivoFpnmlbE80tk8h6l7D0NswBjlsdt6TArlbpqxuD1Hk_4idjibSHdk5wLPn0__zFuJoBUNNwX7hPdhMZb9zHsuhwmGAz6UcEiIPaLuoa3lrd-D98bYDCLsebkEilcaYBtZ0LikGTRWLg1oa0YZMSYS-D5H3SxY_CnwKX7CCNnPiivXhDDmXc6wrn4L7srhlPoDZs-hAmL5gF4ZGaWvfq6PECCTAnsHNyLPm9TYIphNGjPTOpXNPJO8Gpv56_lHT9Zns%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-26
Northern Power Systems Srl,Responsabile Della Manutenzione,Tempio Pausania,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=108&ao=1110586&s=58&guid=000001868d101ca982e1bb3fdf8639e3&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_1edb2de3&cb=1677403889085&jobListingId=1008385134020&cpc=0A88B0016E52E137&jrtk=3-0-1gq6h076mis3q801-1gq6h077aj44q801-ab1276b61272db4e--6NYlbfkN0CDD8AAzXpvJWInYo0DHWTtjDUTQTaeDGdp5rDKB4LpTcgnPP6D3ZZD_XNzjk64c1K26qYQMyJkarNccv4JAGTP7pHfK1_A6OGRi1x5hjOIZ4OZW3fEhP0vj6g46KuGwDjz9j-nzlMpvcbzMlOjHV4AIXK5uZD2wJT0htSkhLHBlBBd_IazSES2L7SNsy9GeuS156XhvyIBUFSi5dBZNsu0E931nndJeeUb0gKXeLxvKxl1Ts1KRYsUwGNzMlSudrFJ2WQFcueTRJBvTJsdGBJYIZVnpvHPDYaNuje7UMliscRZjjQGadqcZQkN2-0zQHQM38l5TBaony4fRsMMRRfsfdSZfY7HFg7r2Clb--uQ0W6Eh4x3_jeQQ_RkmcO0xg5umPM2Iq6_B8400jTx6YDgrMeE_k_JYpYcNDEjSSsht2jmxyfPhgfko-VS42NeJMWO1EVMvh1b12AEFFntzxnUCQsIFbVH6yV4dxYY0mdNu6SNNI85z0zKc1C5TKbfssu1XKTNS5069C_XQ9OKk8av7smyTcxsoaq1Zp2TZTl0YEP4KUufGB-wVdKEqgzHDP_QuCrGSwFU6G5-vr4W5KNw,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-26
MioDottore,Account Manager,Sassari,,10 g,https://www.glassdoor.it/partner/jobListing.htm?pos=109&ao=1110586&s=58&guid=000001868d101ca982e1bb3fdf8639e3&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_327517a2&cb=1677403889085&jobListingId=1008475690731&cpc=4050D81B60456B41&jrtk=3-0-1gq6h076mis3q801-1gq6h077aj44q801-311b49f8caae17bd--6NYlbfkN0AF17EcCFvC3sSSauUVKuru0Tz0j2iBkWihqZ056fyRXqqCNSZhnZEzp4hc4sXcmq6kQdEwMuPZfVoRXwjgW0IHOvySYAs2jIIufnPF3ZrcgZGV1ucCWGY9DBU7wnWuNnmUFaDZ0OCrF1m3_fVAm4UBR7Mrhtitk6fZp8rdEkbx7u2_sPLarfiPubLoTmGyYjgoioWxvBsVoYqW3O6sNXzAw6ZXAND-neTm0e76g0hnaq2Jrh13DShQkKOeUqi-Aq2Oen8wUbCLDMdGHvM519qptfvCoeXA2GyxamFkxoj0UPQkTNBzmgViTTOsvASdcb9DIO-2gENupsW63dYxo14PbNvp7HsYSe8TH7AfunaNodqQto1EDiBLoNu7qUEdGgfQGKM-AAU2yNWA2UL5VHXKnUMU1xzRsM5ZZR1y_p4stCDLGmJ4UhblfFj0yKdzxO39WBUPjZF-CM0KxFCAPQsnfs5bqJnqS-OACS5o-4CXTM-bhhhaiNP-8nfYThQ65A_xWqM4GrLZ8yktlt6PlHgyESj8CzZeBR65OPkOeog032mlwZEmtDQ7b31tIa3ra_lnzNk_j5gjbyVbwwHVnzK3zj9uqnYQPq0UWvHXbCG7k0O26WAwljc6Te16rtB4OGaHdN_n0IMJmExHkX2tXi9Qzjre0XH-9jo%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-26
adecco,Addetto Alle Pulizie,Sassari,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=110&ao=1110586&s=58&guid=000001868d101ca982e1bb3fdf8639e3&src=GD_JOB_AD&t=SR&vt=w&cs=1_4b046f64&cb=1677403889085&jobListingId=1008428772960&cpc=44CD5376B8534B8F&jrtk=3-0-1gq6h076mis3q801-1gq6h077aj44q801-69cd9b8b6a8de014--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw5olmPJnIU8hv6tH12OGKjvmXFzHQkpleFeke9g1ltsRbC8_oXKH0k55AYFETrFGM_LRKVFy11whEvBcWEA1yssyh30MLdonXHEITKPxghibQic2Lm3f23WBsKbqlOAsq0BM8nhFA3kTcxOt6Yg2oc4e8uPq7BLOZO8Z8QMrDdKFuAKW2CojxXgABYTtZxnHgmpCgiH_VnAsrPRywug1xC_81EN5N-mNlIsBB8hAxrhfN1vYZyddZBl8sxYmHBA2o36FxsrzOUEjgNqNJc-yc9arutZb19w56dL2AZ_dJYYmdqcqKYShvZ1f7ZXYKt6hOwp_kUyQnQnUH7svDabWifS3to8VWfR5p_0SjSu7gttAMpNiL5nhC1ZeoHZgC7WGLzGLjqShlauS5dqOeJJBS3LkBEInbiR8NefPOSF7jpCTGEPJk5Nq8wARhDsBQPbZsba2fUmoiy7MED5Tw9u5Su1Gs38E3TTxkEXAJ178-mDh-xSAF7i5wnlgD5o0a21Jlg8XCyv_T6wPTCKFqtdbWTyB1rRMZQ6WpzW_Yw6C1ADu5QWmv6LjnaCYaZV4ASFIJSKkNWdeCRYNXSc_Z9257gqwFr1XkD7L94NA0YpToBLdW0FjyoCVF-YE8e5PvsLtTxUS8Bkg2ZQb8qoBUPkpHw3fKWepjoi6Cw26nH5A6BFERTVVyPwOKwBxrxaW1xi7eBZ11d3Av9T6kKUMbmIpnlv3Q6ks67ayLNoEpoNtyU82h9vHYCHtocPwm3bZd4dwm9Yo8QrPOuvzg%3D%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-26
