company,job_title,location,company_rating,job_age,job_link,run_date
Centro Estetico Top Skin,Consulente Estetico,Rende,,29 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1019&ao=1110586&s=58&guid=0000018659c1d79982d90f5fbe3c51d3&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c2f15d1c&cb=1676543121559&jobListingId=1008411851284&cpc=39721386339D0809&jrtk=3-0-1gpcs3ltnklvb801-1gpcs3lubgajr800-2ede890b3673e0c5--6NYlbfkN0DwNiPKAVM4XEYS_uBWJ1E9yVKSsEJ129myVZsYEoY84XA1KVnJJrAE8OAL6-f2YzlHdL-pZjiKBxmUfPXRKSY7la4Di0Nfs-1miPA6DeTjCHqG1rE2zyI6BTENkMupw2Ovy9dLEuQ_8Gr3zredWmvc_sxydXHUN-V9Q0dPNrC93Fzem402Ak20V7LTnjNfbf1f6Ne5KvZ-pAWJcn2Wf7Zn0jxnUM1XT-WK8RJOFPqO3fqBM7NgLol3UvdrlkZ8C2SKHOsEevBk5pTBuv7QA7DdlK7LCNeWvXrWh_SCNd3Swo57GtMW7U8Dqfwn6PP1aiYlabKGMMgW-Avm2fDuocq0C_yXTKp20DyhJ9zk0Yky35s5NUg4caCzfYrUK-6pnExgFQuHlxT_NdNdRLkWLM4UJfrihlYjcSMWOvdHz40oey-6REulSm5FWDvBqFSBVUBMp3se4FSGsVXyy77og8w64Lmy-cvTlNuciEpoQgKWh1e_afckZ4bUDnfGsCxqYSR4wa58IvunDawLu61Ubg7rPPYbcTAClgqFPvORiDYoN6paE47ewWCjcwjiYdQBHae8876iOmvUWg%3D%3D,2023-02-16
Eurospin Italia S.p.A.,Addetto Alle Vendite,Cosenza,"<span class=""css-2lqh28 e1cjmv6j1"">3.6<i class=""css-0 e1cjmv6j0""></i></span>",23 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1020&ao=1110586&s=58&guid=0000018659c1d79982d90f5fbe3c51d3&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_4c6c15b1&cb=1676543121559&jobListingId=1008424011356&cpc=654405A9B1E0A9F5&jrtk=3-0-1gpcs3ltnklvb801-1gpcs3lubgajr800-43b54561f181f213--6NYlbfkN0C1abZ9zL5NYIhXV7bfxDjOB5o2U9Geipmv_mrCPZiQ0iu8Xnde5mL7-oAyK2qtyyrjruc29eqthDqs-ByKlFJu3oRBZ4KMILBPN8uhvIPJNBqe8WCq4YLfVSTQ_grM5G6ZwmrdABbXH6k2kenP-siwKWHQJxd-QCToc6KA28YRPgzKKY2qyxZ_21QAXd8NBzFZfZbPIgc-oUW4GamCNNYw7cJVk-161BGHkP6xuDLAhFrhAmnbbXLZqlW9IdojIZP5TaqzihFwJRdk8F8soHfnOfNfyDsO_LoYRAQ_RUKt0ub3teuEVDiVdY29Q8rkbkmX79ZJKES8D4noCAwIMiNIpv_wYxc7vNoQwLsuKfCL50bZ4Rwqhm_Yf470mcJsZtzn3DCluHRmgSnZ9-D1fh2dW_h9lZrAc16-nsfbt_s_Kg7I35ZpX76PTpKn540Lm-MLqvMcB_4eVaWOZ-CEXGCnnfWjU8mWfb4NNcgtyM11O4CYQcCZNZzyytdglDok7xFFAO5E3yXjnpihEdqOnJ2niC21to5_KnK49EysMcorfnVfNU8cMKjpeEMGOUNprcGhprGZ-TMcaacwtMr0Xu2-SzTlwtgEs0WherD8Wfhc7LssIBNG2cpc,2023-02-16
MACMARK,Operatore di Call Centre,Rende,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1021&ao=1110586&s=58&guid=0000018659c1d79982d90f5fbe3c51d3&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8e0271de&cb=1676543121559&jobListingId=1008381628485&cpc=BAEB662971763A76&jrtk=3-0-1gpcs3ltnklvb801-1gpcs3lubgajr800-f7d92342b79c33bc--6NYlbfkN0BKG0r_cFDl_PDPBx1QsMIMe7POWpFXZuQ4e3nl9y3kgVWPyTpiU0xyC-EhDboyL-RlW1DnGorc7P5D_47QJ_dZnv2XHtPY7NNHn1Cq_baK2LiEafEf1iiJLdD1t6vakX5UjVq3XFf0NFGcpBYHI5K5UZ7tk3A5oB80wrJEuxBakahNS6C_J91sXxjh9uBRXIHOZ-GsQgS8pbiRijofFhcsXTAblJxOelvOqfGm2KbqTJ7RdGDd3oF3yx6CbeT2G1GXvw7XjHYJrz_JDajWLK11CUo8IQGISeR4aXr1XB0J8Ym6dwW_leHaLj3iWfmYbUwO5icoSoFVxty1IMRYuYa6E8rb-87oapk0wyt3nJIZ7fkoA1ipS8nUkC241YCG2gitP3CVdM8CaFkh50OPGceuj77xmNWAKhhW8QtbKyaAehWJ0Fh1yl0-wcrNoSjQyyYN724GVUvA8W9UO-jcFmD8x4sVcd8kufDjKVnMslzw9Jh8rMJAwh4_BghvZX9MAM4tZ7Q_ToCsCeEw6uOkollnVO0VTwXMbC8Eb94PbcUdJCed8CYz6pgaJ05u0bvO42UgSY4MdQaWC1ozqEY1JtMX4-phatTEOy1u1VPmDZ3cPKUmTJupD64yPAJ9hyY9lKY%3D,2023-02-16
Eurospin Italia S.p.A.,Addetto Alle Vendite,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">3.6<i class=""css-0 e1cjmv6j0""></i></span>",5 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1022&ao=1110586&s=58&guid=0000018659c1d79982d90f5fbe3c51d3&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_45b50c77&cb=1676543121559&jobListingId=1008464493546&cpc=334ABAF5D42DC775&jrtk=3-0-1gpcs3ltnklvb801-1gpcs3lubgajr800-14743b6c1611a9e8--6NYlbfkN0C1abZ9zL5NYIhXV7bfxDjOB5o2U9Geipmv_mrCPZiQ0iu8Xnde5mL7-oAyK2qtyyow8t8-TRiC5TVGxzUa7bbvnkGQgzBkZvBAQBaNe2_C6-8oXGhrSOdGAtn8qjLG_hvdzoN4_V8SQX54hgWS49u90k4iG0gmzxa5OkOFvpv471roZmKm3-0iN5F2kgjKXfcw9Z5szfaYQBlaZHmakdbqY1xNp2wX3ia75TuSs0y-nR041-bCbplz1nbqGDL_c2hGKDEUpvgPwgEf8mHZjRjogdYlp_cuJu9baLhtu7r4YuuO3GMPlLmHvuE2wmiQoDFCKU8Htk1185zqj4cNhziFG5lC8tJTiqP2Kxg8jCvPMUCTzi4lJo2yi4G0Y4rssuHCTGI-ZJ5ojPDmBJFUGLUsP8MZqiveUseBFE078OXtghZYBKCFkEc3jHHAJej7Ta3LwDm6ZF5M-W-xEW4CyCFI-BwXzFOjic4OklrRSVEWN6pJlMuoc_aw4O4m-onoMevvVr92GgNpkhjHaHrZmu1dok6D0BdF5hoMixtURy-K2r6DAijUWf37akirAj9j7yECeY0OsZRNaSr8CnQ1omngcULCuwZ-rJkfCPzanmFo0cf3QSpqU3In0x1UIc56YHQV8w4aSz7OdFo2n9YGom6U5tTeQv9VQb3YEnNdqD8Kx0dfQ9BKM-JE,2023-02-16
D'Andrea Moto,Meccanico,Paola,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1023&ao=1110586&s=58&guid=0000018659c1d79982d90f5fbe3c51d3&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_3e34a7dd&cb=1676543121559&jobListingId=1007680578504&cpc=45DC3EB807283E85&jrtk=3-0-1gpcs3ltnklvb801-1gpcs3lubgajr800-9cf9af876894f5e7--6NYlbfkN0DCEak5iRwNuPblf1KA24-F-Dl-QM6CIMPqnqG19ghJTBAMAGMU0zf5Oj3OgK3rMMTIjGiA6Nx8A0rs3mMRmr437LshHiM5dad1_4mf5DPd2oQd0NxA-EFrYTY4jKnO12cv1JOoVay3e0LBiO7gazIa573EFbJOh-dp5qm-ejrv1uiE7l0KHbHCHlcUHs0WyArw0Lor9d3_D6NzLqxrnUoNG9w3qSqA18v-6XnJJ43y4E_bGBMlaJu3U9bIpiw8RUlzA2fYONjezvJSJ5h49wRGrQc2mJLf11ltJfnJEj7sRASlvdissk4t2RisGXnQyiUbA-navALox-26mtWjH3Z-wzOLblIBtnSshxRikutlN2MD12fRrTicR7rIc-W7sC1UB7nIQ9Dj1_iAGtrRZsTagrVAkuZCNLJvSa3sk-QJr8AbQpGPeavk_T4akqHUC8W5HnXsop88T_xYnT2qZETB8HvRv1yitCNSPGGM-4-Y_ImsmqVanVOQJmQqF3IMyW78rOyIqJ2ajYD2YWNFhFUtWuYH382RI1tl3MatFvUHR5KUMZ58KxNl,2023-02-16
P INFORMATICA,Tecnico,Cosenza,,22 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1024&ao=1110586&s=58&guid=0000018659c1d79982d90f5fbe3c51d3&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_23a5d9a0&cb=1676543121559&jobListingId=1008426201722&cpc=3DB599BF2F4828F0&jrtk=3-0-1gpcs3ltnklvb801-1gpcs3lubgajr800-9aa8b459f7ab6c07--6NYlbfkN0Dw34jul1HA0-Ld9q1MKvWXgTYQPvQsh4BXZdd6HWsjc0BLEhfrrPu__56QUPY2AOB8bc9b3sDzJ2uKx0dpiQ_Effxutkkk8Zv4_ZX3b7ukMLddHJFex1kUtd_BDgvISb2-mlFN7oWiEsUTn_AQAoOH_yOdoo_JL2jfQ2IrikrntV00zQR_Fp-7KC0m9F6iS9UXfSMMPF1aHCRQXodHw3P9if3XKp6vqgxmrVGEkPsbDClyAMG8SsN2zJvpRqnNkq2eHTc7zuKUE0InIKZ8wUdFk86Pv_5vcEV2LQCmmcwCYLQsMvDhqm26BahQJaBtQ51804cNYlePctSEpj4AAvZ2XBa1mGWoTBj_2kAXxhqleyIBzccKx1IA2sZbMsvWI84373hgltKuzr_xA3wDXkjS6RjogteSC1q0zVaNt0ND3X_uHH3YOzbeqaV2SBd8IaoL9VofTlnTFhxX2DUqw39yfZ5gR_3u8yCdZKRf_GiZP6d8BFWe7-DUQlh20eajgPKRrpuod4Jiaz1Knd5a0l_58j4TAuU8-txKbcG4rHGhNWNntblVocSlDtzKxE6zjfD7NqXFGldevw%3D%3D,2023-02-16
hs group,Rappresentante Commerciale,Rende,,1 giorno fa,https://www.glassdoor.it/partner/jobListing.htm?pos=1025&ao=1110586&s=58&guid=0000018659c1d79982d90f5fbe3c51d3&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c6c677b5&cb=1676543121559&jobListingId=1008470798268&cpc=3DB599BF2F4828F0&jrtk=3-0-1gpcs3ltnklvb801-1gpcs3lubgajr800-a6e19e74f0401852--6NYlbfkN0DmtQ7v5PvX8EuX_g_9E6CnM5g96jG7HWyuwMw0llX4Vmh1_Q3ib4VbEV9Z4ZDsQv0m9F09Hqy2yqSNhXC0fB5LEAvWJyfQ6aINFl-rxqtDt5JVbSb4CmVcj3g2fBKjlhEfChv2cX3hLN-6EsuIbQBHfX67kxIknHZgD10e7x6ENOVDo1WMi1h0y0zi-Rsjp4MaDopliskO6UN2pAtHc2Du7U-M687ZkFwLHuZD5hW_HmeCggL5ArIU7DKeRnFrabWrgxqPqRrskTkK6zPVRAkP3UdGDM68Z9Tg02YmXen9Rm_5HrMVmTRFofXWQlzftq9FQ7WIeQ-eepLORs0q9NULJfio4xv-qr2VKEzoEGMggA7vZVS88_RMdKAF9hBeDzuudzT5rvKzf29wA1DiBPJQEwQBVp0wzyR_ACu7FELi484uD-JCX9WQ-pOzDoAAuQ-C_Ww3IAR7QclQQnkt7pIJpfv26jjWVovl0pzv2yUY5LH1hBn03XW4CA1CbF7By4vFt2Tdd79Ku6prAMVj3-NyevmpUQ6olu3oOeKcZpOxqP56B2b3Hta_qmFTHdTqQgo%3D,2023-02-16
Om-Group,Rappresentante Commerciale,Cosenza,"<span class=""css-2lqh28 e1cjmv6j1"">3.2<i class=""css-0 e1cjmv6j0""></i></span>",17 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1026&ao=1110586&s=58&guid=0000018659c1d79982d90f5fbe3c51d3&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_bde00e64&cb=1676543121560&jobListingId=1008437157444&cpc=9DC6E4D8324653EE&jrtk=3-0-1gpcs3ltnklvb801-1gpcs3lubgajr800-984d005c7277cd63--6NYlbfkN0BwTpp95EC-n036T1pCuuSEV644awfX2DdPMk4mWodT_T2Jp_fb3W9Mj_aG4HhzpaknF5056PI_ke4uZeOBUNhtvv2-aczowLyG-XCcO-7ocA4UTTrSJ1BXtm4uetjHXfGJ6Yke7yqHKcQptuR0_NRkZ1WwB7uhevmcpRcJGXG_lZYIYAjBYzDn8aFiIxx-Q7eKKOHFeAVQDQLLfZLtUJ-MFk6lODRE6q0TLwOXBz4Prp9ToJNpvx_R8bnbGjRmD4-sAQQLNfKmLYnzhYwxSNrNBkk9OSDR-CsleZrZm1B-6FqNgmPKY8MFMAXQFOHWz6F2lj8krf8BmQiHogSU08TCyiKGZjkkJFLmUSiM7lp452xbfCaL5plca7noJZ2yVr54mAQbA1DZ-nX6F4jCw_BNTamgGH2vnHH58NFXhRAGLwxHNddUB-1LXWDfDTkOcAuVDDo28kfb5relWPQGyZ7osij3XnF_YXhu4nx1j0I8CfZywL3RG3zpzLlMtnegOno6ND7FHtnwN0_HTEIzCqsy9YvgEqSLdQvjlUjh12CiUfCwHHdQyg_yGBigAD_AR-W2TCFAv_Nznw%3D%3D,2023-02-16
Informazioni riservate,Rappresentante Commerciale,Cosenza,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1027&ao=1110586&s=58&guid=0000018659c1d79982d90f5fbe3c51d3&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_7bbc3ab0&cb=1676543121559&jobListingId=1007623683487&cpc=0C139D4CAD5A6DB2&jrtk=3-0-1gpcs3ltnklvb801-1gpcs3lubgajr800-c1b596263c8c8897--6NYlbfkN0CTBRIGt4VZm9t6dsBbXF-XUIN9mZ09KedXhNVnmOkuK6uuWdwUnCGWIRjWPY_EH4pNBBjyRZ_09IIZX7058HO_Wc2UsQb7dcLPFrPDUFYuGeXAIKF3rgpLLccugSmxsqLIaRlaiKoI0NVW8JRw_vjKxxRFtPj2O6o2JjOBmw24lXYWCwAhS45XF03teL7FyXhAslv3ErUP-fajTGpltzbQb-ympBScaekR3p-B6hxfsZnmHHcGlVhmpkWC8TaeVwC3M0nkqBrJT_H01hS29sa36knVcHpUD2YSr-yyoBR5PRxR24nWY6sR05C3KkkcuWKCdjCDECvBTdnG5W9dOm6opK34pQ2FxxqoCeJxmndv4MouU47C6HLJKo6pmqgkeCnkHDcx8bST82NGdne7uvE_D5FCla-26RmGbbHzihp3xZtEjJLW2kgeiBMdPyBY7wPzk0KBYEC26SR2b0vyh-RQ7W4Wm0Fmo-XdVxfk-nkn9u5SlnRC5kirdd-OCEz7TiSr7JqqXNcYmfNuJNMHYgLbPFNlshBttEPJqtiezXhqBTSKrQ_jpOhThPosis3ysYXjJUef6CbnE3r4Dn9PqN1z0ouehLMLzzI93Gc7xqZvDQ%3D%3D,2023-02-16
Creditime srl,Operatore di Call Centre,Lamezia Terme,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1028&ao=1110586&s=58&guid=0000018659c1d79982d90f5fbe3c51d3&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_bd52c42d&cb=1676543121559&jobListingId=1008319755502&cpc=01657B10174A43CF&jrtk=3-0-1gpcs3ltnklvb801-1gpcs3lubgajr800-a111c4881a7d3b94--6NYlbfkN0DPOXdBT33-r51YM9nvJy2SW3_M8rHjqu9JHTUR8hTkvN6gHXODSRnmp7vrF9yaHU1FdD26jeFRCgAlmxbEXX6GYoEFSPq9Yh6sA4yBtKahLtxCJ8vQfuzYlZ6KzGupL8imIur67niGmqBgX0CHrE3O1ex_6Lin5GNEUrAMuQyxlUaYXM6MZoc0AgEiW1Lc3yAqRjzxaW5Nhcd2tnWSdM1lbEOYB6GFFmC0TW3e6Hce4-jpcg-4AwmpnsbLkMvnpfOZidw_LHi8pULr_zk5u_NHJTh17A4ls5sMT8EBZkYDm5sdPL3kChG8aoKTjjXjJEilQU-Nbk5I13cPhjSXqtCWrbIrltCdNNaZUwAKQDV9BGhyZd7Si_kIP_dXPhbs-S3Q5VNshEyqU2np-x0OQSzsn70LCfCceoxJ4L_YGEXz1JQSwLbFaNlsZrHQo2_SGZLJvLXHBGOHHjMZO8u4eKe1m2L_0pMRQEQzOa0naC3dFYEfpYKnPTVDLUNDsr0CrFflYSA__Wetax6VyBN0aBx1TLWB1Jxxk51bJ_uFY2MwF9vHKAqcflDoe-a47Ubl_ke-ZeyI6z-SDN1bNQg3GO-2VSjBO5X2j88yuIy8Yxxfsg%3D%3D,2023-02-16
BidiBee,Coordinatore Consegne,Cosenza,,29 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1029&ao=1110586&s=58&guid=0000018659c1d79982d90f5fbe3c51d3&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ecbec318&cb=1676543121560&jobListingId=1008412114180&cpc=155EB9D5185558AF&jrtk=3-0-1gpcs3ltnklvb801-1gpcs3lubgajr800-47e7b76412a682f1--6NYlbfkN0BZmAA72xs7zYBCYczXdT3UDOwn7KsBAfQ_7jIGumHuCD0sS3oLTzbXG796a0bz-cFUK984uOqBCCHWu6frT0YbiNCAIGUgRe9zqxsi36Pp7xHTTO39aYmV0EZH2gYWdMmAiN821AEt22nLkkepqjkg0CN9gg8yecmj9Py4ZE06J4RHzk5TbqSZAaW6QLfL6a86E068hcCGFaUFWIX11VRM8I2fTpmL65q8OaOkmHYEH8G6Bp4GD1ppO1X51TMMXC54XEYyM-6B0vea98yFEWG4PdVEWKazeiXJGkHlb2WZoXFqo1ldYe_4KxFaxpln8IPvoiN0OaJCLc2q1Lfjyi9qtLJZk_ELOVcoo4dkLLXs4Bw3VcNFDzzG2xaypAVxYobYtODDwaM4sgU5RK53q_hXFD5sSwPLYtqNgXlZKxxys3DINziNFd81aNlTRf3OCE8tUfxqaNpjR38BK0VKYHn1u1O047tIQV3TfjRnf3PJHF9IRJF4ND3I7WLER36Ty34Oqdjk5w67TU-0Avzszry4Ag8XJ8QutzJ-7P0v4-SkwUs5ChwEDApdwdq8dS4sLfLKge-w4QgBd8kbWo4s9eVS,2023-02-16
Eurospin Italia S.p.A.,Vice Assistente Responsabile di Filiale,Rossano,"<span class=""css-2lqh28 e1cjmv6j1"">3.6<i class=""css-0 e1cjmv6j0""></i></span>",22 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1030&ao=1110586&s=58&guid=0000018659c1d79982d90f5fbe3c51d3&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c83152e9&cb=1676543121560&jobListingId=1008426247316&cpc=451933188B21919D&jrtk=3-0-1gpcs3ltnklvb801-1gpcs3lubgajr800-6a04f7cc4178b2ba--6NYlbfkN0C1abZ9zL5NYIhXV7bfxDjOB5o2U9Geipmv_mrCPZiQ0rur_bD-wl2ORGSdvI-RPl058-Dr0rsyqfbMHA9FVEe_B_iM9Ib-rNYslkcJUtv5gfT7qz3isOmITdq1__iSfe0kTF4JaWQTYKVQSF3-cEhWBD5UFydZzntMKgq6OZXRFiNOyVUtb82z_oFtBJcSW3rf07uNjDogan7xLLu-j_pAjGea1kQF5-i-LUpS2Yie2Bo0GuTZBPO9eFZKQEH-JBMI-ok56DuTcxsWHIJjasxaRiKlyNcBFWJAPHgq1L5sSrU8kAfKkDadxoCb4QHsQV6J7IdL-VAQsTk01rKGZkkj66z2IxZupggGaHxPb0968XKOzIa-1w7ASbJX7RbeSvKHmZfHQrYXnMoOTGZQzawX9LQ8ybNpVeleYpaAhdwmrcWhccVFbw7ZB1qHvNjUBd36mjOX5Y4YwufjR6eQ3ksM56sf1_4aZGJRrtFfOHowQVQd-TtsfjbqHlaXC_3-mJN_wW1spuAqaod5jAIOzqFRiOwAtRSKcLa26J_bepCnesx3bYVfLqRn-ylhnixLvmHHZRs8a9REQEdfXFTa3ffij_jeuZly1pkp_U7cE_6gXK--1vIFNTyWQVm03InAeQ29ZwlzAmFiug%3D%3D,2023-02-16
Contrader,Sviluppatore Java,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">4.7<i class=""css-0 e1cjmv6j0""></i></span>",24 h,https://www.glassdoor.it/partner/jobListing.htm?pos=1101&ao=1110586&s=58&guid=0000018659c2050ea9429c9ef1453fd4&src=GD_JOB_AD&t=SR&vt=w&cs=1_7c099963&cb=1676543133180&jobListingId=1008473824221&cpc=88C71AD61D38E582&jrtk=3-0-1gpcs419ckuio801-1gpcs419vh4f6800-fb720b4a600cf23b--6NYlbfkN0Cy00j__gQrFinrTrsDapFDC4-gmcGoOTHxmFv_WCnGchzS1taFEGZNlUNp0kgtIzE0l4FliGN-864GbpV3f__CyhwjhOY2U7fxese_FkFmr49yN56S_1JXZQrz73yRnAvco_gBk90wZz53bpiTELLixYXEBvX9llKACwa4Pe6gIH7iFaa6T1zK_uqz_fIRz_omgHm8ZSvYUgQCkcnDbF_8HodpVi8Be5dVo45H3hkQwxkJC7QWtOmzb9GARe5jowWfgWnko3WiXGuVoa5OkPyOZzFS6YexIuoxnoHVndh0qSIjbp3bqgAwx_kxsyuNoWx4nLaR-Nr9PEXChGaJrZQaeZ6eBcC-d3UAk9i9sx2FWsntctrNvKt5H1kmz3vLiwCz1xKKz4eQSX6BSU0RHitLLd-2lbTj-PW4SVnLCN0IRetNYM6b6x8kI4-kemmzVu6vevsF5_TVKXlsVc4iOiwpQE35Yn06BHPS-GuDn3twbz5zoAOMAg-8nYgYqqIbyks6Us545UqFem1_Ihr1XXJx4-pTw910AgcmZj5cj3qanxPX2Alu_EzkvoxjEsO40-M%3D,2023-02-16
SIGNORPRESTITO SPA,Consulente Finanziario,Cosenza,"<span class=""css-2lqh28 e1cjmv6j1"">3.8<i class=""css-0 e1cjmv6j0""></i></span>",27 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1102&ao=1110586&s=58&guid=0000018659c2050ea9429c9ef1453fd4&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_10276fc5&cb=1676543133181&jobListingId=1008416673809&cpc=0A88B0016E52E137&jrtk=3-0-1gpcs419ckuio801-1gpcs419vh4f6800-d830bed9c5c2881b--6NYlbfkN0D74302Cqkk_Z3RqQnMiVOiakVDPjdvlvTMJ0Zvlklid7SotXgZ8BsSPpKqHKAkSdvYPp5SaKM3YWEJXMcw-H7addeF3_dnijX1NTAUErG-nMptPVpwkN9W4Bm18r19zOcEWyVgje4EttJ-_Gv3818bt2EL4wwY-ijDWZxTpCFuR5_B8hW17-ZbiC7_L-L5AVcGdFjfVP5zlQ6IfONbdogo0Ch-lS0T44KRdyldl5aqwmufOuzYpNzYsC3G8ud4BbphMT-79fZMe4aDYx3u2GOba1eMjNSGSNqo5r3H_G3kFX98eUIwyWgIXPaZrQhBhEQ_aS7VA1LmioX_ik6eNvH05eLwZWpjVNW0OjbZrDoR9MAn0RtpUBiO4-njfJFXAye3jiSAjvmzAKyibCNCmT8koKTHBBdPoNsWFwC5Woq0TcP3oM0M1Y9vBRALuiEmeOGp4pY-JatSSjWJ_Tp996r5g45DnyDVA2do-MQ9ttLp13i2hx86HpoBS5Eqc42s4jWUN3kQnUrtF6oE0IOC9GUcBX380czKtEZg1Ny_9EsJENQ6qYdI8vdflK-cSGbDJpyuMp1cq6uAHhf_HCpyu_vpvN5zvFhyyXkVAPG9RgJROEGVw42g0SJk2RRuvniu3SKMs05bL37O3_-qXVFXEnQ8_2pgXE_sg0cDzaF0X09rpg%3D%3D,2023-02-16
Covisian S.p.A.,Operatore,Rende,"<span class=""css-2lqh28 e1cjmv6j1"">4.5<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1103&ao=1110586&s=58&guid=0000018659c2050ea9429c9ef1453fd4&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b64299d3&cb=1676543133181&jobListingId=1008378360877&cpc=7095061949A44974&jrtk=3-0-1gpcs419ckuio801-1gpcs419vh4f6800-ad68a16368b41907--6NYlbfkN0BnrGlSDnen0QF3oGdbTpIwpSTLOTcqkZZKInyhNwmcgVQ0f_8wE1DpvTswVyHFG6jSuso9zWT6x0S1cw5zR0s9llb6J2xX3mIO9GeKR-UclAgUwTWAuaKAsHxLw5uOcOEbTfZtYzZSRJOD8LdtPse-30q3zaIzjh5r4889m_sEFmzrgMOeZZWNO9orA_4CaVommGuLTIgg-hJme5jd01XmilqFieboLDvH6MvLXeT8CLg1B6Qc8pLt8vXlzRm0R9Nhje3VoqXSkuQVNIuU1pX0igCdSkESU9bLlIjv6vgM4iFktVejl1ckOTvVz0x_pXkNKlrn2iLa3k7M-w1h7FFRoaXfz223H3pzMMhGN51D6EDhzYZz3DkpteJ1vSh0OdXb3S-_FDYKEkghMpL2GTg4eUYuJIpNZoy0VSONKjyOe6J9lfv5BToQ7J4gLQqw_Qtd6jNDkqKhOgKg6zp6su45X7HWxAiYJEIcT065hxli2QQC2YCZ5ALhn0XaORroF_ilk0D2LcclpgZMO3V7CMBp_FgEIHkxJbfYCN0BJ_RlOPVOTdCA6poDoWGM5NETpCX7KrNILq10ZHHVogNvCIfdRpuUhzjJ_L3e3HoK-qJxaUgSiZu-x0bj69k0l_hj9DrgJUir3XCcp96CwjoSb0pm-cKd_g-xC6rPdSsU3XAo3A%3D%3D,2023-02-16
Happy Casa Store,Addetto Alle Vendite,Cosenza,"<span class=""css-2lqh28 e1cjmv6j1"">3.2<i class=""css-0 e1cjmv6j0""></i></span>",5 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1104&ao=1110586&s=58&guid=0000018659c2050ea9429c9ef1453fd4&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b0db15ef&cb=1676543133181&jobListingId=1008464491893&cpc=3BA4CE39D5B5DEF5&jrtk=3-0-1gpcs419ckuio801-1gpcs419vh4f6800-7db44a4a0095161b--6NYlbfkN0D8jtELeZ2DSjG172ALOKTvtzTTHVc7H3djIxsdTdrG6opdHVuvCnEkzgxrvKFa0NIRKuItTDVPvc_jfsMMtOGjENyZVk8_C7NwBD5S2bq4nnN5fRrtrnvtea2K3tjRN-Ev76DooKMd_wpclzTuYksUyjNWhOzLi5jAxyFqeFaegLFZ7DJJ5m57CDIJ1GFdV4GJEXJ-jwRI5abG-rXK2SMfCIc2bVPKelHM-eidPC6pOuQaicCtwu-kngoi9dMuyxx5Kr2iNWRiwRC_otsCayOE-Lyh0MolvNhhRoygjgVIXmSIrFgira4clT9KgOrJmyYdN-e4KFdme2XyoQBe4HuZ_eTvxLFBfZPyLHdnkv-s5aBeavZR7wtF8kqEAij01fssnzvfwC2XPJ_4rqRME50RlNfSSnyMhBzZWup7IpZTcCoWX3D2R3SdzHp2Up79_jKIsa6xZOamoFNH5yDYfn10ZoQhbBi-fDuaBLjOIM_FojZMshKUyBKLEFME2oUYhZNbH-q7lKPtjA5q6RKdtquYFIa2NqmTMHflKLUbKkmjkZDshozEjQC_n1jXDRQ_7zmNk0CEY8ANBZ-05oeUlvIdldQwuwqQ5nzOif_W4j8XI1aqiMbFBCPtESYs2VxxCrLfxEvec3W8Cw%3D%3D,2023-02-16
