company,job_title,location,company_rating,job_age,job_link,oppurtunita_carriera,stipendio_e_benefit,cultura_e_valori,dirigenti_senior,equilibrio_lavoro_vita_privata,sede_centrale,dimensioni,tipo,entrate,fondata_nel,settore,segmento,scraping_date
Impresa Solution,Consulente Immobiliare,Napoli,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=626&ao=1110586&s=58&guid=000001864f82fbcc8d27a789ab0a1414&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c137cfdf&cb=1676371230031&jobListingId=1008385493116&cpc=A0032DE20586B9BD&jrtk=3-0-1gp7o5uvsitng801-1gp7o5v0bgfpd800-66b8b481ee6f27bc--6NYlbfkN0AWqKiJ5JaWNCXZg_SfjLkubtHzvS0M5o1-5osKVZWx1gfK6IO01EGoAxwO2YK8OYCKGIFlB6xxBON3NhlFgpeGMCdcdQlMuY0kZavuiNEAAjv_yxYKejeE_7z9HKr_XQLoK1c9BZ6sguo_0n8kQAQvhfBUVoVEtAgpdqaUjR2xCPb79xApt_uep6lt2sbBpu97ngSPD7OznYJRkT4l1G82SiHWtd0bSkEadJZKI-vwMyUD2l_jhdjAHPwjG8cxNWzUHAyddwhC6drGlCWgtntH4VnC1CahMno7CjaCE7DDGYeQ_21eR3Ok03_Aabv7kCY3MxGtF0KPvOxcQbyPIJGJxbZH7gR8eaTYPjgtk0YpRxVxaZH7-pwNsazfZeW8OzY2Xb_PfzA81atgtFcOJRzc4k5R8cNAckdMbYA4qNHu5UPIfXgV0-7AfdLsuapER8TTpvb2w1XdQySkq1GzFvdxlmO-CvA_CK1QWlJb2F2hdLxodNTFEJBTZtPqiyclH6mvXBMjbcJPOK4kw7nOENQMfzuY0XmOVz-SMo0LvJ__DmRXBplvS9AVA2e38wPP0bY%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-01
FACILE RISTRUTTURARE S.p.a.,Ingegnere,Napoli,2.3,17 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1802&ao=1110586&s=58&guid=000001864f85109c9e372a70cb94b639&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ba88ec46&cb=1676371366358&jobListingId=1008433117845&cpc=33558FB01ACAFAE2&jrtk=3-0-1gp7oa4612hel001-1gp7oa46ij44l800-e2ef4f3b8e502b26--6NYlbfkN0D4PQrJV_PNof0-lTl7GIcMWDlUSPrLpH4uPE_IF_rtuw9aPAClngahZdIIQMhdrEsK_MP6e2YynZ719mB8-IWCUBe34P0ProYUh-fJPlSuW2dJTWlEo371P89pSU_fkjjOHKZwLFc0QBZJQPc4aEv6eVCV4I_8rprrmXIBLZWlqIy-oWSVNTDYPXjWDr27csMiVixxIGbnlUpfigOHZ8-EVUJEWnD0B-p-QWPqIskHrShSnldZfpW87ANA5B6gv8Gex6pp8Rd9tnXFN55562fz5drUsvVIF8O4Tr4hYa_R6RJGB9_6GjnBNcuL49OKQCXcuGAqiV3QNAowvR7znnOx7oiQGhJGHyX3dm1Pwx6KazTPswghvSWd30rFFkUbSOR2b7kice9BNN6eMAxMnKSxPcZ5PN40kcS-5Ft4RKeew257Rja03nonNINl7OB0pNcKgeoaLGT2NxRCy_NGGML8VKVgV1jPj8huJAIk3xbgcy6xZwnhb9QlDbFGxGeMSd9kWy7zrarIFgwd_A8XToXeFcQsSVWdDD8uSAGzCUVaIaC4ihBRSmyQ--4tkfWBeLPSmbEQNOn6oiOlHWK0GJhgCQj9ydKVK9l7ijG9y3u67A%3D%3D,2.6,2.2,2.0,2.1,2.0,"Roma, Italia",Sconosciuto,Azienda - Settore privato,Sconosciuto/Non applicabile,2014,Architettura e ingegneria,"Servizi di costruzione, riparazione e manutenzione",2023-02-01
Human Value,Responsabile,Napoli,4.5,19 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1324&ao=1110586&s=58&guid=000001864f843378a25074576a8042e8&src=GD_JOB_AD&t=SR&vt=w&cs=1_ee8d6976&cb=1676371310001&jobListingId=1008428548821&cpc=EA19F5B90D514204&jrtk=3-0-1gp7o8ct9nccp801-1gp7o8ctt2cgs000-7541cfca3d4a6d42--6NYlbfkN0Cbu7h-UbSF_GGQaxjcsJH4mXose9dnRPGuIswOraEW1BCliE_XHjNelIDm7gNrajuDd93diwltqgK1cTvtNFkrcauU_oiFEvE4roIP44qEKIOBK8qjtgMx4aFoFsN09HFBcIJJi7yqDvrlii7CcfhqX0Cp71s73_BhwCfDtCLYZyTmObSGRwf6_IHHDEBkJsh3KrdfH8J8Ewao4xaI1RaOvYjs-WPufozFuvVNV3gTsAzL9GuW2oh9mmQzd6mqfUfStmDSjjjkW0CkUHZX_0MmXLcwMdMXo_OmqYlGiRPE_tJK-uQl4YPwvPET8ni6z1PCqMIbdbdVPq5qGt68YSz6_XDce9CVvzc2-sK5kr1SEq8moq-zEdpYjF3oU8F9cYcPpcmRjftxj7rNF__pYIwbH6j5NITWq_MYOPNMktxn2vzBxTaey5GXVcg1v-iWXKLx6OvIPWdn0IdfrIaTuYRHmcSOinb9CRhcWzXiJZgCpNc7KQbUGxCBmEK7NyVY2nMnrdL_utlyDAJ46bk_cLfDS8QYguvcW6Orv2DxvkZ6mlTRil0jE30Mx-YWMERYcCMaADSjqUyUOT5hAwx_fZSISMJ8XWfGWz6WB4yPUeRUGpwsjuYgaUsVX39BWshubO0%3D,3.0,3.8,4.8,4.4,4.6,"Milano, Italia",Sconosciuto,Azienda - Settore privato,Sconosciuto/Non applicabile,0,Non_disponibile,Non_disponibile,2023-02-01
Human Value,Responsabile,Napoli,4.5,19 g,https://www.glassdoor.it/partner/jobListing.htm?pos=125&ao=1110586&s=58&guid=000001864f823929bd5b601f1bdbb9e9&src=GD_JOB_AD&t=SR&vt=w&cs=1_28e2b85d&cb=1676371180206&jobListingId=1008428548821&cpc=6945AE2F4B03E059&jrtk=3-0-1gp7o4eamp2kl801-1gp7o4ebbgajf800-7541cfca3d4a6d42--6NYlbfkN0Cbu7h-UbSF_GGQaxjcsJH4mXose9dnRPGuIswOraEW1BCliE_XHjNelIDm7gNrajuDd93diwltqgK1cTvtNFkrcauU_oiFEvE4roIP44qEKIOBK8qjtgMx4aFoFsN09HFBcIJJi7yqDvrlii7CcfhqX0Cp71s73_BhwCfDtCLYZyTmObSGRwf6LRvcUFfZ-DOvnH86-_a9JTgEUwx-yJoL_Ecn7kJxDzHZY6vNNyvKaKRvayEyAC1Dv7S5hD6MNIUsld69LfabNn4Z9IlYxqq6RUN5X9QmVtYkV8pJPH-RSuR9VKtxN8P7FIljrqCQfw9v4Dn2-823i3WurmBxpeOZDMclhBEIRPHVzUKl2k-yFA4IYlMWYRYPvsnFsNJ8yLJHMmP3M1hsV5015nzW1zMAbNVbKuihfEbATspSn6GA5ARe48LBn3jTOFvbVLwzByXwtvgX2XhqvklGlloqI6GtAFQma0xbMuA1PhTr3XqvPaEu1GSZQP76s5fXlXc7xFsREbNQZAlnDUx40RWf1kP3rLfE-gQl_BtdCzCIqEAbF_uu3oMqJb0ytsWy2igny5dxYifH6_M9eOrrec0QnsScCOhbwU-2pBGzxEiCOOn0YVNCOrB_q6FMxpDi4FGXago%3D,3.0,3.8,4.8,4.4,4.6,"Milano, Italia",Sconosciuto,Azienda - Settore privato,Sconosciuto/Non applicabile,0,Non_disponibile,Non_disponibile,2023-02-01
Human Value,Responsabile,Napoli,4.5,19 g,https://www.glassdoor.it/partner/jobListing.htm?pos=125&ao=1110586&s=58&guid=000001864f823929bd5b601f1bdbb9e9&src=GD_JOB_AD&t=SR&vt=w&cs=1_28e2b85d&cb=1676371180206&jobListingId=1008428548821&cpc=6945AE2F4B03E059&jrtk=3-0-1gp7o4eamp2kl801-1gp7o4ebbgajf800-7541cfca3d4a6d42--6NYlbfkN0Cbu7h-UbSF_GGQaxjcsJH4mXose9dnRPGuIswOraEW1BCliE_XHjNelIDm7gNrajuDd93diwltqgK1cTvtNFkrcauU_oiFEvE4roIP44qEKIOBK8qjtgMx4aFoFsN09HFBcIJJi7yqDvrlii7CcfhqX0Cp71s73_BhwCfDtCLYZyTmObSGRwf6LRvcUFfZ-DOvnH86-_a9JTgEUwx-yJoL_Ecn7kJxDzHZY6vNNyvKaKRvayEyAC1Dv7S5hD6MNIUsld69LfabNn4Z9IlYxqq6RUN5X9QmVtYkV8pJPH-RSuR9VKtxN8P7FIljrqCQfw9v4Dn2-823i3WurmBxpeOZDMclhBEIRPHVzUKl2k-yFA4IYlMWYRYPvsnFsNJ8yLJHMmP3M1hsV5015nzW1zMAbNVbKuihfEbATspSn6GA5ARe48LBn3jTOFvbVLwzByXwtvgX2XhqvklGlloqI6GtAFQma0xbMuA1PhTr3XqvPaEu1GSZQP76s5fXlXc7xFsREbNQZAlnDUx40RWf1kP3rLfE-gQl_BtdCzCIqEAbF_uu3oMqJb0ytsWy2igny5dxYifH6_M9eOrrec0QnsScCOhbwU-2pBGzxEiCOOn0YVNCOrB_q6FMxpDi4FGXago%3D,3.0,3.8,4.8,4.4,4.6,"Milano, Italia",Sconosciuto,Azienda - Settore privato,Sconosciuto/Non applicabile,0,Non_disponibile,Non_disponibile,2023-02-01
TECH-TRON SRL,Ingegnere,Campania,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=710&ao=1110586&s=58&guid=000001864f83343197b2760d4164fa8c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_3f32bf74&cb=1676371244417&jobListingId=1007581838444&cpc=AD396490361E83B7&jrtk=3-0-1gp7o6d2mkhrt801-1gp7o6d3720hg000-c6e8ad9b3cde6b87--6NYlbfkN0Bf7zH--WCva9hch64-vSufFGLij5owhii5BKgj9p7pAwk_eXebG4-ARKBU6wgtV7e6kUBFQSeMVgJFUZRA-hikJNZzC4uQcgB7ENbhM1x9Fyin91_K8qa-gDWzITkZwM38Q_pb63tvkm7Aoly8rW61SExnmxJdg2QIofA0WjKnL5-z81RvQbx7UclJpqeaXdkDQDiU4A9m69oiua9h-T9MyHX4cEzEFTai_eWbbKeYmOI2XEAKI_Qf1GGTVghdYuquzHoeZiIkhaFQABRmstFQvZquooOHpQGvgWAPSmZnGMBKPemYtvXktpKw805fgr6xrWkls3LHHfIXGjF2CB1C1jTJ8thk343uCt2zT8pm92n11BfYW1yDoTwTYqVRw4rqPapKMWuLwDkgqpTkPTzQOOb6QlxmQwLEnoMj-YaITP8CTPCaWVsrLqvcPUOJJf59zPhEcYdiriOTcpWn528gJpoHcIG2Hz_LW8p6weZbFc4C9TqnEx2R0tTTUZ1IhSt23gJnVv6Q4AcdYJugh7oLAErFrDhhxCiBgxxr3aXrOKhkUf9medWTZusXm37PeOpAwptK8sMFZA%3D%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-01
Officine Napolitane,Saldatore,Napoli,,14 g,https://www.glassdoor.it/partner/jobListing.htm?pos=422&ao=1110586&s=58&guid=000001864f82bb7c9877d63930f57bcc&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f5d750fe&cb=1676371213553&jobListingId=1008437612105&cpc=F583A5AE0DDDFE3A&jrtk=3-0-1gp7o5et3jigt801-1gp7o5etjgfpd800-39240aa8c49e8051--6NYlbfkN0CX0goT4eEseOyRMG9OSjGbGgLF9x3dbJtY44LreK4gqqhwDcRGTdXQx1QDKjsabU_bpy9ls4RF77aUkiBeTESF9ZrRoP21GfFK9FIGz4uBUvjtP9BUi7koI14XMffX94ashCNWfDWgr7Q5ltB3BXY2lCJPFNuG2UPBhdFU-LMOu3pwgyjjSSiQLG5-qVT52HyJ49dSwTK2fJsCMMoZgY23TOnQB47icgk9GW3stCDFdc2X4FsaJ01zRTxAKiEzIZJebG9odmQ54kgxspurzD6kQr1o9LZIkBjIty1-BnwdZBmY0BZxEj9kV3xsOBsaM7IYxlZdfV-9vjg_qj21OeJUDQGqSSlCylhUfjFoRtI-WcLUqTVvQ8SOjQOlbXEDIlxHGxm9q65cIkUKUAlom81JDunD2GkqMCi66ZGTg43tz9t0Ns-1x92FPimmAeWegEXECH9rRswCvyxDS2K57kK1vDLyITg2U1h2W85DH5kjX1bTIgxEKPBfEf2k16ZdeEKoWwi7xYCE4og6a5N5I5lCr9BFc90MnjCVQBRn-ogNpQPQEcFLIOG_sXaUSv7wgPE%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-01
F.lli Bifulco Arredamenti,Progettista Tecnico,Pollena Trocchia,,21 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1017&ao=1110586&s=58&guid=000001864f83c4ada85509737c253d79&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f973c683&cb=1676371281404&jobListingId=1008424152550&cpc=AB6E7ED505984E67&jrtk=3-0-1gp7o7h6kjm6i801-1gp7o7h76grh4800-c8d969f59e452ee6--6NYlbfkN0A4JwkXaoRv8vomynARW-Hm_L68rakXmo3176-s2qzOSvFiXx0FPkH2XC0pBGF2A7dkaOQFB1Mwo8s2hBZO8VobR5dJP0FFH_SjmdMSlzD8P1mh8jMVMBlqUqDZOTstZtQXUn8RRshb5FPW7ETiytkM3oF8aKwEXSGjnmOEzv_kd4dBJ64gSdxOKJ6OcAko5SCseyPL-I7pP-WbvT01bvLnuSbJwNccBfHEYTk2cAmhbGm_dDFWvnvULfuwRQiD2l-cawBvQflEdERPayw84ldoQoXj2ruhC-KsX6AWV_WV60pNjf4fzyCwrxN8fYq_FaxEOjJtiN15qUkgjYyEDHwD4C9txSzfMkdL2TQ9nH4Jhgh2KJoQh7KM43ocpG0ZZv0bHiOtZsEAgfSi5Y8p5hl9HBsrIQd2FJPiQyGjQzx_0UD906W0MGWZaZ1-ea4LQAl2F9Oa2lLzx_yPqD1uCnxYFduLX7fsYyWFfgo4yyD2k30fIRfEFssFhbX8PxMTKueFhvEFsJsj_RmKYn7TShYibB3m0MsDT_jyVrmQI7bUqIXXPPjhF4uhjbX0_jGk3SapTCskCqY6jeLTWc1IEtGw,0.0,0.0,0.0,0.0,0.0,"Pollena Trocchia, Italia",Sconosciuto,Azienda quotata in borsa,Sconosciuto/Non applicabile,0,Non_disponibile,Non_disponibile,2023-02-01
Lum Nova Srl,Operaio di Produzione,Napoli,,24 h,https://www.glassdoor.it/partner/jobListing.htm?pos=2529&ao=1136043&s=58&guid=000001864f866270b1f6b97a75408bab&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8a9256cf&cb=1676371452882&jobListingId=1008468347720&jrtk=3-0-1gp7ocokfp2kl801-1gp7ocol1gajf800-b8a86bb6ce0275c2-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-01
Bre Ros Srl,Segretaria,Napoli,,24 h,https://www.glassdoor.it/partner/jobListing.htm?pos=2315&ao=1136043&s=58&guid=000001864f8603369c6d58334f5088ef&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_41b2b6bf&cb=1676371428483&jobListingId=1008468940544&jrtk=3-0-1gp7oc0r32ing001-1gp7oc0rj2cgs001-fd800ce384655a6e-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-01
