company,job_title,location,company_rating,job_age,job_link,oppurtunita_carriera,stipendio_e_benefit,cultura_e_valori,dirigenti_senior,equilibrio_lavoro_vita_privata,sede_centrale,dimensioni,tipo,entrate,fondata_nel,settore,segmento,scraping_date
GIGROUP,Receptionist,Italia,,17 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1007&ao=1110586&s=58&guid=000001866073f974bf07db9044ddaa34&src=GD_JOB_AD&t=SR&vt=w&cs=1_1cf3d319&cb=1676655459033&jobListingId=1008438720955&cpc=3F31A6B851F28AB5&jrtk=3-0-1gpg77ud6m6rg801-1gpg77udug2dk801-f2975fa514901b15--6NYlbfkN0BgysnIr55e20vnvfGrU75tCLJ-2bjT-JRpm-kAsv4N0PIv2yFvvZBUQmnwYC25AuHKYR9d4ZHH6vMPQ1I0ezaxWt3AshGhtDgQvpgcPqb2ncftIsqVYN2qp1v5vJLXkQw5BpPzo-5iF4G240W55lmkCO8WLiLf8lAsoTQClX-zeLh_tJivoZdTrX3o7gHTd0CJYqccEXpjTEQwMpWCAzkx-GTJckDeAHAGsNTD-ezpr8-04RqqDeoL8JghsTT0VjDbGJrUdhnm2PbeYa5RuKVEjcpF8jzQcUwhEhkQ1c2fH8raOJtKy3LdVTmOPAKgKio7CmEdTGKiEArXjwkmXp7Qf-QFn-1vtZ3Ql1VM09vLj_JtGqZYkAL7Isx4lYH27o-NmW-LqdDb118QkvP6cx6mpwF59k7AgEoLCJrDJoUTztIe6jg-m7HF3tIAcWZwbteFyVxvQleAPiaVEZ1nPFURFBa6l0L3d8iXxAy4Ne4hauVVfyBCZW2NPAbsqaErO2r6c_Ygs_BydPNhY_ftHHku-Hbp9OHoVtg0jrlffWbDO2GwxPcIZ51psCU4dVNF9WI9qeRHHXJGHXRJCVpkPpMU2QEWgFvI5BL_kPmwRsQTJztKRafNJ651FKvnKm-UApz06mz8FEKvPgZs5mRugdZRA84MI8vytk_wny5QaKh5lsVZ1-_8gV8KrbGt6stW_UbmSWeNOYc6hXx6oIHzFJZgZPtKAjevAL7ei140RjCGlKQaFp_HHpJ58Uryxa3v026ONhM3mhPW-7JI81DxzcNKp3zveturQj0_7bTmd7AyeK30CmJlonXaJnmQZOEgp9I-LJA2ryrEBcHHeyvsIr10HJcNqUZ73t5EeHgPx2oNS5HRLLb8q9_eE6QITAlSn0G3G-LD6AzoyMTgfD0GnP7AkGe7OM1aH5kD5yk2QYHlWigcqpbJGbXbQv79fxgIdIglKnQWTKV90pxr2PYPS88XV6TQwyWzBQ4vcYrgrfoS83ZvwA7Zc0z-j5bhDvruflxgQEPUcTLDDMMqx7wtY4Iw4FlxQnJxZEEQUSBkv0Xp61Gq3BQIE9qXberqb5-lsxk9c93Xb121lZAeFM_RJ71gGd6FSaSSCBmxqcBjgMJT7RfKMcGboq9l5UIPIriSigZzw3fe-PTe7RWPxN8LHIpKQCTDInHogda7nfzn8tvLmZN-DZzM9aGwlYmm2Rvs967MZf9vAWgtAbrjkzBej_4TkDTV7kbqC22menpmRXddgTYMm1E7X4y9,3.2,3.3,3.7,3.4,3.5,"Milano, Italia",Oltre 10.000 dipendenti,Azienda - Settore privato,$ 1 - $ 5 miliardi (USD),1998,Consulenza HR,Risorse umane e selezione del personale,2023-02-20
adecco,Sviluppatore di Software,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1008&ao=1110586&s=58&guid=000001866073f974bf07db9044ddaa34&src=GD_JOB_AD&t=SR&vt=w&cs=1_b579e166&cb=1676655459034&jobListingId=1008379688999&cpc=FD56AAAF1899B499&jrtk=3-0-1gpg77ud6m6rg801-1gpg77udug2dk801-1f96cc6f5361271d--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw7WBp2f7O1lnD3xgj6K_AnaNsO6REcNyRkRpeOWTAJdBSVLb3JDx8-dIq7pxPdkyuX6IRbRBJe91lWbM9tSKsPDlfi5YL5hnLFPSHmdhdQP_oCJBp-M0PoM038PPfvdQJBpR5VaLYOm4tciAUXsN65EqDAheQuubHYeKpZdGlrYAj2Uc6ebbHjl8gVwoJKz5-5Z27iCnhnyatY5fRUn5aoK9zSfZJOcXTJE7Gp-uchHZr59WcKEa-pOsJ0zHEMgl2tsnjjYEY211gIFgli6powfFE0I4hDJy7JaFU5vx8qULKxiQQ6r99KscP2wojiyEmek16HBm-N05Cj-W_StefENyCXtmBCYnfjkb9kbtMrO7yMXkAh45nPM95nIpB7UXXrkdPHQ_jr4gzyW_i7op0m2zthtuqFqNuyeAB61jEkV70fHmtJc4iuCro7RK8gH9z5ZvViiWDMbi3lBaGdkuASSmBMYJhGUerKiMvCgebzAnO9HorQ0vMdXscmO70NGW-V3tqoBvJ5d7-Q4lqXOI6cw9OV2tAl9sheHLfg1bmPAhHA2xVT3ArWIdVf80VQu_mOuprf6pLTyFVmydmXTauBVAjE5rOFQQDAYief7dTsYy_jeFmo0CIJE9AHFbqQ-i1eIQ5SeeNBzyo9hcIL92omPU2eB4saj_xbap3W1Ool2pA0WePEr8dKMTvhC-gATM7qZnvaMZXl7kntoF0RYcDpEP9Mm5yj1ypxLUUnRQiTiG-m2HOuv2sZdBn4vhS_tR5E%3D,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale,2023-02-20
STMicroelectronics,Digital Design Engineer,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1010&ao=1110586&s=58&guid=000001866073f974bf07db9044ddaa34&src=GD_JOB_AD&t=SR&vt=w&cs=1_4400d2c0&cb=1676655459034&jobListingId=1008301315650&cpc=0AD9CBC11EB69ADD&jrtk=3-0-1gpg77ud6m6rg801-1gpg77udug2dk801-da77b1cc15e5a0c5--6NYlbfkN0DAv-knXWXtWP4BSZ5vXP1CKdoDUf5S6mXEs2UdONmIWlVd8a84ouEntKZlEKwwLXNv4GDy_TU9L636ScSklayoVTq3w6ZBPaRSEFHIgGJ1MR57yip0q1dldvqtmiCZGIAPrOowcRPyZLiHNpTGc8wI484DW13ykdNrx18S0JwpHcVpgzBWAhFayPm1-_VnytF4VilKKB-bhp2q6PwUZLG00KFiA6N_xPCF9sAYasFhfq77CgWOAUg_DdTANhxNYPt1x1sXwoA0ErGdjlc_BjZH1tPaU4uwHeviOPkag19EAkUwYfAx-ZFIi5uqP6b-hn_XNiUx4o49KYThvRa8zboooWEUuwCw5u-EdassEL3tH4cN8UKVl67YMLrU9XEfBhoErWlbK24kE-5rnpyfW1ovU3P6dePB404_FWm4KXFVuG2Sx8G0krqDrNB8nAB-aohYXEupwqabGs3hJY5rgFVK3SyDZbtrbCdH21-DBdQ36tXGnTHlE6klACd3Pe0j5n1XjbfosnbN4lb2d-fy79KI345ELjMa81TacM0AWCgcXWvR5J3_z1rhYl0hGuaMzigAHmER-Ybc6ZxCoxvu-I-DgeFYGWQHaJGAne4LSxKXBgxCM1eeY6YvvheetoCvoha6bdJ0GeQCYb0fpRnY4EJZ,3.4,3.4,3.8,3.3,3.9,"Geneva, Svizzera",Oltre 10.000 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1987,Produzione elettronica,Manifattura,2023-02-20
adecco,Junior Progettista Tecnico,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1014&ao=1110586&s=58&guid=000001866073f974bf07db9044ddaa34&src=GD_JOB_AD&t=SR&vt=w&cs=1_0ad31a7b&cb=1676655459034&jobListingId=1008379687561&cpc=545C0D17DAD7ABB7&jrtk=3-0-1gpg77ud6m6rg801-1gpg77udug2dk801-b54816c8e4a270c7--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK0Ai5t64Dnzs_QL1bAdf2W2nGtAgW4e0sBUZIW9biWKeIRyPG3_y2svNz6q3-50lpIeDlG1v_G5fVQ0AA1g4VKU5xnlBHHcbwh1JDDnTRDDYyBHYEOWoYi1E8zqHHNhIX3jBItcF4si8EMagLRZ_6yDit1AUnLdKx-SO_ZXauItCSBDRsEPcsGiIGxf6XHn5-klSiTtRh0oW9EdPWjwot32mVSq7lFfVhSH1OwL3OowZ1ruba62bGxEIYzIc05NOiy1w7FJCmYaX48HTGPeFSXfD3oY9Pq5lWBmBe2FtAaxPVy8z5ht7Vh8Gp0EtwF4Vzyu3BjNLy0cf3rhCgoRsv6kkVEOIrZ2BTL4xyvqMVziwVoOvKpWV3ID1fZfCn-o-_jWn1sGZwhFGhQ8naplneK0pleVctDBlXTh3ViWIHjrrK9Bn7gPsx0z_DWcKKybm_e2liglH3jG_u-Q9_nFRkMQK7Oq2paHRwd0SBSseC0ofzG2-ObvP8_-1lWUIqaPxdEh7XTTKbmy64QwvmCK2Dt_cRujvaeRtz9beSjmNiMc4yISYskbYcmDRNDuTZmOa1KEYmOgj5ELQXQDarcRTw0gQT1fGTvZEc7FOnvuKDBG-quALVpA5eAQ7RgR2wsLYePBGtBkbexVmdjZbS_VwRQzcWm7IeKKKRKsz41PmY0xsbIhhW8IXtSM5N4rKNLsuMNT18Js6tgRomusDXl4MGKKxuKpwDKKhGRXqMKHKPsObq3T7xyUTiwUVNhCiRiDYFRAP6DSfLDk7ahAmanuDxQg%3D%3D,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale,2023-02-20
Verisure Italy S R L,Rappresentante Commerciale,Italia,,16 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1015&ao=1110586&s=58&guid=000001866073f974bf07db9044ddaa34&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_044b3f87&cb=1676655459035&jobListingId=1008440673441&cpc=9A35C3CDC9AD954F&jrtk=3-0-1gpg77ud6m6rg801-1gpg77udug2dk801-9d3e12654a392818--6NYlbfkN0AahMpHASL-rqQOt-rayfGPjlZqDLP80wvjLoSAvCb3DLOHx-iGyjXKxQXTtSXpLYuEBcopkuJwtca4PPjJ3bQnSWR02xAAo-i0A8xWJoFq2NQ_ODLQSJfO7KUtftZtO4cqnfv-_Vzu8Jzs2xH3HsOlg9Wyu-bISdm4IiXWDcpq2VyqJBy3Iy9vwly6VDDsHGUFh1GJagaCgOcTSqOCOAqxZFtuMKlWInqwOoRqTjkbEum96Fcq7JIqIb5bRxU1wgLi7SjR3nY-C_rcR_8gSomsGRceN7JRUyhv_BbJJNcRITy6PXjx2Un8l1L6EqnWlQYFkVjJYBtDRvWXOqA2CqqR-bOmvRr4k46kNZqTZx-gLMuSGrDdh3LtXTRg97Rkpq6t7Jd-ecW8nUypYehDGpnr691QhYlAT4FdM79KIdSHR8xPbN8-3nMmBdtX2wIGgzeHRa9rgXPozj9JERDJyS_eHxQf7zgD6pXxX4AozYxCyL02FbOJJFt7_GhygWYPITQB9qHGRxMU09XbIcthxzkgAHovj9bwB8Ey2r8s3Z4LQYkeivwIr8ljLEg4MiL78OqfGTe3lQIMBkPhLY3Ih0Yp,3.6,3.4,3.3,3.0,2.7,"Roma, Italia",Oltre 10.000 dipendenti,Azienda - Settore privato,$ 1 - $ 5 miliardi (USD),1988,Servizi di sicurezza e protezione,Management e consulenza,2023-02-20
adecco,Autista,Italia,,22 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1019&ao=1110586&s=58&guid=000001866073f974bf07db9044ddaa34&src=GD_JOB_AD&t=SR&vt=w&cs=1_f25754fe&cb=1676655459035&jobListingId=1008428773735&cpc=BAB9AA3F436D8911&jrtk=3-0-1gpg77ud6m6rg801-1gpg77udug2dk801-2321291561b9a83a--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw5olmPJnIU8hitaMKTYcXE5UWEZjPtSWO7HgaIuRlh_M3O_QkzdzBEp9R5xMkkH6pMelpKpGAver9QPGmcSJHsLqbsq48QOJOn8eMVkd9yDKOp-99-aXr2DIJCJEa5oPH4yFLyRMuTJ_e-z-cSJ5zELKKBjBGJ7aA0KYpgum03r4alB_8CfcYkmyv0wS9kru1_lyLr6rHO8u8Z_-znAZrZiVInCpnGJrxLg5W6fkcJIoAYekR-Xvj8mmqNRTZ6YPCfV31MnPmLikiGvPChRdegtVpE0Hs4vvjHwLNI3ps0fIKoa7wwzz-TSDUtbmnIGQGnSwATD_jDH8MNAWa0mIUruRRzm4yhaQf0qcMzATRKlzuxl0OET2MEKl6zGw8eiDkKZzsPhwSq9HvmIhZCOBo8_pNNQO4pgzccBEEEo0LNxQXLngvAOrK5hKdGayFcAKZvuiT0kMypkaGX7urPTnhOs7mSsLxYEFFs2mk-XrtHFTbUgiYZlHO4NfokRv-GQ0iHVD_zs-RWPj0bVwrUVm3M4ZRffkeyPc4JS5xUoMhk3_MU4NFJqfFxskLu_muUooiR-H-mH_o8wxZBcW1t_ctsAdk_ywRfh4DLAWO_TRZPUmIF-6nLSJhcekFtXAs6U5CU-DQ5n70WYTwURZZFC2aRljGBwAaBE9XxINyLjdO53H9JdhpzhdFa4YOUnEohZHaVbl_GH1nBKCILDkATHimeP9whXAnodO6iFhiwg4MzUXQJMlzGxO1qZpEll_9bzNbHcB4DOT_tGTQ%3D%3D,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale,2023-02-20
Miroglio Group,Store Manager,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1029&ao=1110586&s=58&guid=000001866073f974bf07db9044ddaa34&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8a4e08cd&cb=1676655459036&jobListingId=1008374760198&cpc=2187E14FC6F1B769&jrtk=3-0-1gpg77ud6m6rg801-1gpg77udug2dk801-b1a1980756e02ce1--6NYlbfkN0CW6I7Q6LUSNdJo44E6Ccs3VVDcXloOQOa0HnnGuZB_z93qI3uVW5m7Oy_xAXJS5zf6_0Z65WS-KMAYJT1d817eFXCLbA7EK1n3egwzCcY2umTd-hjlSn25-PH4f9nFHMNjRjNJgASpuEebTGobBQItFCzi-Yk-1FLKh9O4p-Y3UJ2wTwptJ7As22uYdwnTUj9UK0Am4v9eYiNL5-ZrzyqFuPDYbtGrd2fvQ2Z6cBdvnCkMqeNxyUt3U1k8q2ebzSdsw0DUY4F8UzHF9UiOgE5kxYAl5EsSVpIQJt8qV3dTQXGZQ7gcvhI3o70lnic5IPtst33Yfr8A9W3BxRcdBz0n_apNQudxOpg85V-fC8xj-xJRs3lsrxnZu2D4b2nlnFTbWqhoFYv2CUBE-wYmdEQbJS0D_RsDLITDNd9Blr1i8rdh1ZdxD-BxdW0_xYLS0IphJ5t4VQ8ndajyXT3f_3fMXtvs79r6Qvqz3UJBlvEPiifTpCY51wIiCoLiheO8aDPV3OBAv3SQgMZeTOGCrJ44AGm436IN6-FoS4FfCFMPVl4cEx0fQlZhrmfPraoLvM7rfAce2ltYhYLy5yVY3DgG,2.2,2.7,3.0,2.4,2.3,"Alba, Italia",Da 1.001 a 5.000 dipendenti,Azienda - Settore privato,Sconosciuto/Non applicabile,1947,"Negozi di abbigliamento, calzature e grandi magazzini",Vendita al dettaglio e all''ingrosso,2023-02-20
QUIRICONI PROGETTI SRL - SOCIETA' DI INGEGNERIA,Architetto Navale,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1101&ao=1110586&s=58&guid=0000018660741a4facb1505cef510977&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_7fff71e3&cb=1676655467532&jobListingId=1008298792619&cpc=2B30C664E96001FC&jrtk=3-0-1gpg786k5i4nk801-1gpg786ksirlr800-764a4f08fb797335--6NYlbfkN0D9IG37mHYvBCp5KjX7A2_VTaEH3nIUfIZ0TbIySnUZZxViilKM1VSM9ADWoYt90QSWm8eLtsTLGKHGRVinUMB_qLoS3JFzN_4KiPjuhDWtBr5cYm059Q73cmzmIPwKTgNcvI_qNFsnHeoVhMF40ff7pXvkg6QdUZwc3KPRxLTJJIGIpshUGhqDz5VW1sKxT4YCxcdtewdick4v2C5Tu46gCu9qBiqmi6YH2-XIj2y-xbFZzUEG5YHtu8s7fsALeBaeWH9adn8Ravs5ceXjYcp3-4J4Sp3U_6WLgzecKcIjowiStnz9JNhM3cWj8m2LwqSh_fiGeRGpVGhYN23Bh5HavQEYGwk150Ny7gKrbqUDKXelPQBiBLhq5uCABrQlBSz_6n1RMgGQqmvoep2HGOwUH8tRPBKmcN7ADxt-IShbdtW5fSDxV79m94xkOoWqWjiUem4NkUD27PKFUt70q1hCa0zshHmBbjW2Aj2VRuJx0oISiP_n3qFAubJT4dwl9N4mtZYROB1jJlh-luHKb6AK3vgafDB5BQZ8Dtgc717bRD0dpEVCrZ92AxSdHwhtlXh73Jd_ud9BGuFs42F02YLn,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-20
GIGROUP,Receptionist,Italia,,17 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1102&ao=1110586&s=58&guid=0000018660741a4facb1505cef510977&src=GD_JOB_AD&t=SR&vt=w&cs=1_5cfdd2f2&cb=1676655467532&jobListingId=1008438720953&cpc=98EC36F1896D89DA&jrtk=3-0-1gpg786k5i4nk801-1gpg786ksirlr800-59e3784b67a66490--6NYlbfkN0BgysnIr55e20vnvfGrU75tCLJ-2bjT-JRpm-kAsv4N0PIv2yFvvZBUQmnwYC25AuHKYR9d4ZHH6sw26QlmogGLJU4nxGG4wx5vqofzdaWnDW3XWH4T0ww-Hd0-KSbbduYgREy9D0UFpvwpZkJQrULsa-g8iY5p1RuovLlfZ2nw_1h8T7wTrzdmoHqYhhi9fXX78v7JNzcj8zO_WhKdmYEqAhF9oI8pEhY9GdEqtZLO-CAch38wx6XI9cDRWeKlycy9WN6-SCiiz2ArJwK-QJ6U9h0ByPFzsGBXNvVAcmnNSXBBaQ_Ft4a02MmEKGHOwc0cWjvYBmdt59zuqVVV939_tYLLvAhLqSgtE5XK6f8xvnsqyZWYRmFlyV-3Bj63YA2m2O1lolBV11jEwThTA81Gejr428l3HethD3ZgVCnlt-qNXsTivoeqfHc6moBxuxR58Bn_liuFcYh1YRbcW4lJ0q21zzRWA1YWta7gA6qsRZ1r2CwIbbG1gmlHbZyLCWe092d3fxOV6kmHsJuWtidmJJUQBbHL8MQ8Zyq3gJWw5qZXX1RNTO9wykhTmtPT9eTn9LXjPaZyTfyLdXQyh5yj2pUMCkX6yedtYSW6klFXVQ1yew8Jk4n_F-GDnxt9dfpVw0gojHB57-p3LiCs4fTpMZJltPmJOC4zsHuMlqviuBVTMgdtUE9QOc_Ig0CxDj8yvdG-sHHFP6Nti4QZhgg5eBKj8bxgn641xGqWeOKwtXg3iDCIM4YEHTHZP-gZoAEf3BnMIJGYDE4fW7DW2R55ptIArypd4zoP6SB4ye-WVB0_TfUutDPrAMO_oEAY2WtT6AnNJNVfAG114uxziuwp8n3xqI2F0krNCTr-WDDjVZ4-ADVpy_ArTBdPgucveij7wZrMzeqbw4cXMtSsfpsrA-W_rIleJNN10g5ANmYvPOEyBsrPIJ-Z1OmbA2glDTj2_oXc3ZY5x0c32NHkNlJhnwzBQ-eQVp7Xk7tebLWQojwWBJ1NpI9PyV8AzU41cl5DeRa5XwhtD696XXZNgSFgTWYU31KrepigegpBv6y3-hyXEpGQ7XtOAEs-CQcdfXfTum1hWRwbcvDlavC20onKPmGE0jYgJt4n2A5hYSkgWbcVL5M2uQuWZLtxX3vKyQN5QKgD8y1LiHTPThPyQ7xjTGSqyTOdFA3ntJ3Qk0E048FMEgIDCYYnyUCN0oa4XnKd9MDHlzMyB2OXNU1aqPI7v_F3hJRTC7tXRyqA3Msz4p1MIlbcddCg,3.2,3.3,3.7,3.4,3.5,"Milano, Italia",Oltre 10.000 dipendenti,Azienda - Settore privato,$ 1 - $ 5 miliardi (USD),1998,Consulenza HR,Risorse umane e selezione del personale,2023-02-20
Facile.it,Responsabile Commerciale,Italia,,23 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1106&ao=1110586&s=58&guid=0000018660741a4facb1505cef510977&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6ce9b044&cb=1676655467533&jobListingId=1008428542710&cpc=0AD3DB1A95BF4639&jrtk=3-0-1gpg786k5i4nk801-1gpg786ksirlr800-d90b01d2cce8f950--6NYlbfkN0BmDrR7OGR9gJmF054fDOj_Irftsb9Ib-ykftL4-GTXRFTKRWP4aEhPdtGYU0uzziyByPg69YTdLB_wmNeNFALZE5oakkD4X2XkT68KZotHPZqZNHLQUdCJb_f11i6GOGrAO4xUfg8y2ngi-iiQRcnirfRGwXOzcchJAGmkHgZpdXN0dTPTMR_c-siJUrBAk_nyXvc6kn5OaLyrsxsfXUMsL4HPrp7XKNoqvB6Rwir7-wiR0YMCVi4jFwwz8e42XpA6DbFzgk4iy0sHpbnRAJYnBAQypu3ECQNlyEnwVIyqN0rzBgKYRd8j1mwQpRuNwCn-2rOtBUutH-jrzHpzoxEwN4cypFRjARRuTlv1JxjK_5I7WFProqYH_89_v_tqJJw6-oqAvC0chakuUuQI2NRvneRPlijcxuDtX7-EjeAE8olFD2O2C5ffMqYWyYUfqHvqyyYzV7i0OeYemwHq2QAz3DN0AYILS6ZFx4qnmRmmEb0CcCdbypiE1vih_HRj0myDRc8TQO6zKaIHZvaCGFE6d2FoatSfEP8HdxjkyvQSRb4Sk9HPcaGX7QSG2Udm_tUBO5C9iATX0_SNrxBusNPH9-p-c5cqArSItbYfQbgPx76T3138du6dmm9WiMx6BHRlGS-tvriFrEsHvDFqLXtu,3.9,3.2,4.1,3.8,4.1,"Milano, Italia",Da 501 a 1.000 dipendenti,Azienda - Settore privato,$ 100 - $ 500 milioni (USD),2011,Servizi Internet e web,IT (Information Technology),2023-02-20
Gi Group,Operatore Della Ristorazione,Italia,,9 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1109&ao=1110586&s=58&guid=0000018660741a4facb1505cef510977&src=GD_JOB_AD&t=SR&vt=w&cs=1_c4e19ef0&cb=1676655467533&jobListingId=1008457138314&cpc=2187E14FC6F1B769&jrtk=3-0-1gpg786k5i4nk801-1gpg786ksirlr800-7b58aaf4a3ef29dd--6NYlbfkN0AjN2sC2KrypivsDdZIpLG9Ur4JyJCStDLPXMqBjOCAWTHzBpT2G_v44lcYG9O1Lje8-HA1pO3JNLx65mwS9vLvR_cZzanv6o6i_bGOKp8XC4XfbK7AcXdLGkV7d3SATa5zIJO--CxCHdGipm-6yYhBIjLYcR3dAP-RNJ0vtTbt79fS479tDGHIzF6cLrUvJvdj4auP4QYcumMMNGolkV42HeAdthnNKmhqfimosWRcHICBy0gPDEUx6tY_yi42HczRsrCNUh2D_KmVYTgxj9PiZ8GtOCcgTCNYnl-pgMEJ5RbkBMPaedR7eFFczrf87TsNiC8TvGKbD4nyIRVEjIQhyMKlgO9KIkEZrp4m0UWV6dEVPX_E4X0cGV9MTpwVppXj-baeoYTT1CvOGjHg3hq5ftvu60smqNdp9tYPFyP8NaGQSprC0LG1kqb_u-fdoqmli6ZH3gD4WDRv2b_DjNIuPtThK08jjr7Rq210OZG0xp_I-Uzb1BQTCGwyQMHY2O25cKs9vfV2EwNsBskqfjubHV33-aOCjOg0ZOOlE-0GkCwt7QmXypcioID6if3w_L8kUdB3uxSINwnuMe-s0y58S0MZzQkMdn5rAVaeuPlryuOTrQN8wQd8-kH7i3Rwz35he6D5NtaI51CG0kTbaxNwm69NIaVztLavO-hCIlkkaX_Z5YUcrpDouFmPhxjdFlaJQDSOx5TWQm0dGgU9OKWpjDcWg8Uwko7lRzV6IXNSM8IX5JpDaXwa_1SDtA6OxfQHbBb8Xs8lS85PsZWQhmLlaZcDL6dgVDbcG-YWWkldDGb0vaM3_K8V,3.2,3.3,3.7,3.4,3.5,"Milano, Italia",Oltre 10.000 dipendenti,Azienda - Settore privato,$ 1 - $ 5 miliardi (USD),1998,Consulenza HR,Risorse umane e selezione del personale,2023-02-20
STMicroelectronics,Digital Design Engineer,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1110&ao=1110586&s=58&guid=0000018660741a4facb1505cef510977&src=GD_JOB_AD&t=SR&vt=w&cs=1_362e2bb1&cb=1676655467533&jobListingId=1008301315650&cpc=C6B4EF5A80B9F897&jrtk=3-0-1gpg786k5i4nk801-1gpg786ksirlr800-da77b1cc15e5a0c5--6NYlbfkN0DAv-knXWXtWP4BSZ5vXP1CKdoDUf5S6mXEs2UdONmIWlVd8a84ouEntKZlEKwwLXNv4GDy_TU9L636ScSklayoVTq3w6ZBPaRSEFHIgGJ1MR57yip0q1dldvqtmiCZGIAPrOowcRPyZLiHNpTGc8wI484DW13ykdNrx18S0JwpHcVpgzBWAhFayPm1-_VnytF4VilKKB-bhp2q6PwUZLG0Hl_UVGEvSWv6foux10mx3-unYDZyjr91hACTnUQm0yFQnabSAe7f-OxCCTM6Vb5u6nsyoyCYC3oAJO_VFcWzc8J02p_iEmdUs5adx4fSk7Q8INDC_ytbuKYAWFFGWlcJejHTTI1dkHhX6hIP85TT8ui_Fvga-ligV1vO5NWwvyPeFXtVIkwcKSleBy5IlBp10fnrTB3ekFv6YQRQloRwIOUM9ptfUYvVLoHTJ988LqH4XtCc_iCZup3yzIyOffEj9RQ5bghJ3xaubg2om_UNP5kiL50mxXqeOm3A6wqwIxjdhOu_rwdJdoQCChvNdm21ObG3_zYWQ_uzdQCLS5tbBDawob-_lJZ_JyqoqQZ0l7KfNr5YUURPoq1htiLYnCqwuagCwguYrdI2GnOh9a6yNR_Jkb8J-JNT1nEyfUE4mbPaO0ZU-9Tal2RNyOZAhzxc,3.4,3.4,3.8,3.3,3.9,"Geneva, Svizzera",Oltre 10.000 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1987,Produzione elettronica,Manifattura,2023-02-20
