company,job_title,location,company_rating,job_age,job_link,oppurtunita_carriera,stipendio_e_benefit,cultura_e_valori,dirigenti_senior,equilibrio_lavoro_vita_privata,sede_centrale,dimensioni,tipo,entrate,fondata_nel,settore,segmento,scraping_date
QUEST S.R.L.S,Addetto Alle Vendite,Italia,,3 g,https://www.glassdoor.it/partner/jobListing.htm?pos=417&ao=1110586&s=58&guid=00000186834653e4b0b52d7bf78fef64&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_bd810faa&cb=1677239670116&jobListingId=1008483059466&cpc=1FDE87803EF93CD3&jrtk=3-0-1gq1kcl052p8s001-1gq1kcl0pm6qo800-0d5a14eafece351a--6NYlbfkN0D2GerT9A5JVmBU2rJMac-3mhv-8F32rDnZCwgsxpGqtloMYPLxIISYyV8JVWgr_xpld4bso3ZVmLGDYkInvKzoYUsP0HrNppOBs1XM3vYcocwqjOaBawbBF3ayJEK_dZovvcqUeYXGYXVpN-J3NtBygp2tOY0JGJzfFMOWGO6j2PGtlq-gaczdb1jzngz9CjCmNtEz5qcjICOnFlYJxFWpqO6o8uUrbV4C8Q0ClOjd21YCJETBJ7Nff8xMvfM9Gw4DZDZ74NGcQ8G8Vu1YBW_yjj1MeECneA2A65zKqoM8zTOTspxktd9oZ9cJMA6-o8f-ZkHkh62ISXRysGcQfKHksfDgVX7mMr6kkjYgfEWK2pWqEcsH3hNUgy9EI6WRtB2kG3UA_mOHLa3LiKLTglWL74rWeZx0yeXcQ-lvXIC6QUuxNqvba_xl_UnVnhRHgq3OuEjJZ-OXzoVi7nSV1VDCjKGbo-By4po98v9VbPBZRH-RzvDvM3Ox-d-23VTyAe01CVWIzUyvesg5udTK07PLoHwrPjKPn047fxspAbOj11UYE3NQ9_Rst3Fga9AHfyQ%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-24
UNIPOL GRUPPO,Tecnico di Manutenzione,Italia,3.5,15 g,https://www.glassdoor.it/partner/jobListing.htm?pos=418&ao=1110586&s=58&guid=00000186834653e4b0b52d7bf78fef64&src=GD_JOB_AD&t=SR&vt=w&cs=1_465a354d&cb=1677239670116&jobListingId=1008459188844&cpc=5E31031E1AFF45A7&jrtk=3-0-1gq1kcl052p8s001-1gq1kcl0pm6qo800-991947499e0a334d--6NYlbfkN0C8QiHF-VpbPGOg0smOOQqVwrKdDq7DnZCh7Jza0x9Ez4O7SizZ_FdJfT2n48ojCoCUop-Kfue2n5F92yPODVkxnlJeJy1dH0ujabBM0yDksobgPJJXHv26xPOpRDRjIyUFsorQQdOyYM02Rwp6DRdLDAH7uRGL8Pw-RX9FdeA9ytHJoCeZxqbm9lIE0aFKov0j-gmgcdG1SAMSG0BDioO-hbcckPgHa4x5FsYx3AQRSEM2jlheVuNVTaIG2lOBArXRhTyOZ7_ES6-xt0EppHPhUdWqz3lYgroe7EqEv-to2oRkUvAzR6QvZxbrKNLvBIDCwRJ3uobPkWiaB2wZk8AGeIzcuoi8OSvwraolS8Pa1WTaZ1vLr2Sy1nazQYr6zCbVFnOHoWpUWMy4yNIdxOOJmdXSGpjTYEivMeNkYulVxu9plNNbUPna3JAair1-3ocBGQ16cz2tU0c0MUxHo8mdIQw2SIk0waZM1nbX_K8utqDmGstmZY1QZ-8Bug9r7ko5YIiVsSU2LNAawha288MyBBgOBrOxGfrlT8w9y-xbIzeMXCIK7qIAycn3T9iXJ1sk_t5o84IUmfMnwypT0LxicZBtmOhj899R_oJsH2rdbCTTDcev_-kM,2.6,3.5,3.4,3.1,3.5,"Bologna, Italia",Sconosciuto,Azienda quotata in borsa,Sconosciuto/Non applicabile,0,Compagnie di assicurazioni,Assicurazioni,2023-02-24
Giotto pizzeria,Autista,Italia,,6 g,https://www.glassdoor.it/partner/jobListing.htm?pos=419&ao=1110586&s=58&guid=00000186834653e4b0b52d7bf78fef64&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e81a8216&cb=1677239670117&jobListingId=1008480028548&cpc=1FDE87803EF93CD3&jrtk=3-0-1gq1kcl052p8s001-1gq1kcl0pm6qo800-8782e68695480a7d--6NYlbfkN0DfxPQHk_nebLeZIB2G5fGrD_BDDqEAulLsw6AX4A_hIeE1yTtwVRJKn4JqnwxXca5HsAks3yslI27xCWqh96bvIJFRtZNcOBr7pIOCVoGJordq4XaO3r-yZCVaesDaK8XwCkJuy7SDoNdb_2DpTNh-LUYEVcdGwXupQV3PIt2Sq1qpwick2saj7jgrQNiyBGqoFznVOh9zVHPr1_-cOjiW21FxzoyoqONauRByBqlXl7eCwv7DEXn0CqImQff6xiqq5ldwh34iKyS7OMJtOgIGC_qseXiLTrsuKBShm4WkmqVb-tpvDMAk_G1RnCTd83C-mnQ5eKpQaMIXuceugcZp3xq18xx3EJGpy0tcTbhuKWURaFM7upi8FhmflGsHe0QRSsC6isy1FxqZ567yzufdw1o0UfoGO1ycAbe8rqzaOiG5mQiXMSbG9hJoSDUnkFOlEwW7HMrvl8jj801ZDs2qF_eUT_gS6FDAZpPsJ41KWc6b7KNC2BHlNMjLINIUzEvWjscoPIx2DeJWuxUJ4dYv8gGHJi4IufDZQ0gSPY0gKVon5zeIZQU4vpSrAFcb7u4%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-24
LA PROSCIUTTERIA Franchising,Responsabile Turni,Italia,,9 g,https://www.glassdoor.it/partner/jobListing.htm?pos=420&ao=1110586&s=58&guid=00000186834653e4b0b52d7bf78fef64&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_21a25fc6&cb=1677239670117&jobListingId=1008470649578&cpc=BCC169F53084E245&jrtk=3-0-1gq1kcl052p8s001-1gq1kcl0pm6qo800-1682f5f845422d38--6NYlbfkN0CkpuELzFS9UQuz3rv_xwWEvayWVCgGHC_3_1kka-4AsH4lSiAIH9ifpLt_R8fSnep3GKuHn90ioOyTFGuTzipWug7VNf7shFfUf8x3Q4dnH_FzrtM89XlbiBIDkkNo3BRbBsSPII5j7FGqf5rAox8NIu9IA29eafZ40j5sd6ebZyRD2Q69T8akWbG1e0l8xdmCceYemSmLcabnqD2G93wojw__LmqGwb2y_Ra2fm6uSTQ_JfMAf8kD78vhxVqfsw2jPXxkTl_FZxRdUOfXvLtvIZh5sF3rbY7eI3NsDFbCb6d_HIWYtmcFQ1vvldJKjjwN4X9yf332mIKAA0ApKJK6IZ0TCdOhLPWFeRVsbA7BIiB00UDmXKOIk1dYILAPo4gIpRecW4bsOVkvGMUdm5xRg1M5SdQSaSNecIVQ07oFKitklTsgKbsNKq5dmMOgwXYkZzqdoeaTaGWJTmP4Q-p616uzHCtp_Gw4zKxsN4PFbQOuN5VD39E9C3uEwV8jIMYEjfydnHRH583C-RF5d7NiDU-JEzJwDKcrw-q1kpDnVCGYaPTFZ-CVZEk2Z33s3sOIsOq-7XZSTZ1XqouIRAfr,0.0,0.0,0.0,0.0,0.0,"Firenze, Italia",Sconosciuto,Azienda quotata in borsa,Sconosciuto/Non applicabile,0,Non_disponibile,Non_disponibile,2023-02-24
Walkabout Srl,Cuoco,Italia,,21 g,https://www.glassdoor.it/partner/jobListing.htm?pos=421&ao=1110586&s=58&guid=00000186834653e4b0b52d7bf78fef64&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_2956ca52&cb=1677239670117&jobListingId=1008446942808&cpc=BBD63848FB84346C&jrtk=3-0-1gq1kcl052p8s001-1gq1kcl0pm6qo800-3fbabae38bbb7cba--6NYlbfkN0AFrGvpsWAYo-Hexn8SYab_7ThPN1v55wesaDGoV-zgPfBy065d-9TLWSkWZCbyDAy6sNG-C_casRNAYNM5oqhgve9oOFmVyqhOMEoGzttd1MShoDRPDAwiQrFF9akx-YXKL5gZ5JnQxu1_BHyPFxuohIsxTb-EN3hEDI6I_qfSvnXMLnvPfjrZnO15WiQg47vtwnFh2vr4yG1HdOYs-SUJq-IjZYzKiTIJnEej-AuLCIzA9HlRAF9iw_tCfIl52jgBXO2MNmEBRxnnGJk9qSXvIOHboprwl50xIK8nvoOU2LCC9t4wNkiw_8jBK1zZ0s65s-5LBItkt94Lc4FzDq5zC5gB6gscWyBJrru9ihh5c8q2LZSNFjFPEo8Px95U9FzeNhdCQsQZ7FS3_9yqQQ7pDwk8tq5u8UQD9Ks2iKiGfwPdUawrEfunPdOMm1xSgNr7WAr9RzsWkycwojxInKQS7FA5HrXtG80E8E9NMEyEI-fecgPOLaU8YtL0GAFnWdUkQHnWjtWu38bqGyKiu3VLoit03Xh5mR8Rgk8LaRlXjldv7Rj1M9zqSkYOPRIT6iiz75DG21CpDczk4jUX7qfzbBfsH2IW_4DxMhdzH2VzLQ%3D%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-24
Bravo Savings Network,Account Manager,Italia,3.6,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=422&ao=1110586&s=58&guid=00000186834653e4b0b52d7bf78fef64&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c952578d&cb=1677239670117&jobListingId=1007951660499&cpc=9C4F014304452074&jrtk=3-0-1gq1kcl052p8s001-1gq1kcl0pm6qo800-9c0c302dc9608b9f--6NYlbfkN0BoYJZAQiqZNoIy_nvtmBaj_gaRstHjgl4EeHsHGkn80jKzxK7-pOZtWzQ6OsS9gh4HKOt68cbB3PoV3e4RjCcItCRza02ubrJxxMX9jwM7Ym9E7tdyZ4ZWGynQsg1ohekGeL-zSPPUl7mTyyqSOEYRUIo953RGPikiZyPKPt54T9DBuzmZ1PvkG2n_3dapiD1zyzajptPLD1igCfdf8BQaTRlylkgMH_xFlzzQFVRYnT7d4sCxw3lfJK-0_8xIKQxsLt2Vlz--hcp3KVRCXPDtB1XfPqTeoErOw4Z7sI8LXK74Afn9q-1iSSusnqSDsiI6RDQQ5Fv1pnP4Q4rShUsejysmMgFoGU_nSAtGOpG1hDJDhPXnFN8O0kzLFCbw7-emKPMwxB-PRynMLAZije3ixT1DrxU5ItYdwasCSBYzHyzlaQDNibvS6KB-Fgv5SSqsZ88A9IWIoqxjw0dKOQsylM5Jh0bpnDuqw9iQleUSDl3W_nz4g_Z-tTuZ7mt-1BkWegVF6ULvS-KZ4t6PONqAi1aCxiueLUD7fKmo8QeVPeDZcaeO_Mrj5rE5hQEBPpwTs7PaFHL3Ow%3D%3D,3.2,3.2,3.0,3.0,3.2,"Firenze, Italia",Da 1 a 50 dipendenti,Azienda - Settore privato,Sconosciuto/Non applicabile,0,Non_disponibile,Non_disponibile,2023-02-24
Segreteria medica 3SMB,Segretaria,Italia,,3 g,https://www.glassdoor.it/partner/jobListing.htm?pos=423&ao=1136043&s=58&guid=00000186834653e4b0b52d7bf78fef64&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_5d7544d1&cb=1677239670117&jobListingId=1008482743837&jrtk=3-0-1gq1kcl052p8s001-1gq1kcl0pm6qo800-36a8ae6b42bb231c-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-24
Auto Italia Service - Carrozzeria Italia,Assistente Personale,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=424&ao=1110586&s=58&guid=00000186834653e4b0b52d7bf78fef64&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_fa76e939&cb=1677239670117&jobListingId=1008358507924&cpc=FDA93C03AE7AED37&jrtk=3-0-1gq1kcl052p8s001-1gq1kcl0pm6qo800-a4c3587215ae6cb9--6NYlbfkN0DVKXBrZF_-7Iarxun6WdaiKrGsOXxmMkEnERXqTMZ8JBDV9eZuFSGDbH1OM0lkk4GtCDg8IhzAR0tV3yL40ORN-agPs0dr1-A2-UaY-1irowOU_XGrcpnUD6-eHnSn2xVNbdF1_cMppdzitJac0ex8kPiypiQrukHovaXMJ1tCog2zZYKIl7Lv0q2cUDoZNuuNaDZxf-qvgJB5NOsj9I6lzDfBJoQB3ZZOGITkOP__G6MUTenYx9Spk0sxDTlXHL0msddzH90GB4iZWf82ea2NugGHSt0wG8E5-5QzjsEKUBXH14urVhP3X0z3xbPq9HK8KqCNkqEqSOWOzDm9EzAu76gxR9rIDOVT9OvYrmkwIRPTgZZdORx4E-hcBDlJMmSyEXWBG-tJkFpKatiL6mPjBmlSxFVT_yJTEBZ4srUEPF4gizeF5-VVsupYzLe4UL-AT_vr-obFrWAhXumyfyMpxFGXGK6Lj7OHk1lANajuYMxCyCntN7q1uiMozZhlwN2e8POOtDmZT0iZAKmlj2ETcHvBiA5tu2onRg34odye_xknLG6-Q6ME8whri7663vC4cosGaqzL9qBLSZjhNFnA,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-24
DirectaLab,Rappresentante Commerciale,Italia,,20 g,https://www.glassdoor.it/partner/jobListing.htm?pos=425&ao=1110586&s=58&guid=00000186834653e4b0b52d7bf78fef64&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_1f2b869a&cb=1677239670117&jobListingId=1008449702471&cpc=036CEF58F9688075&jrtk=3-0-1gq1kcl052p8s001-1gq1kcl0pm6qo800-0d341ac670e35804--6NYlbfkN0CnRdVFOmHVSvtGzwIk2YWM2xV4gV6MgBZ_hYiGIkPCHQtXNOJyYvC0fq2rRbSjN27B2hDKIqcerWRjtCPXy3m-OdAabQtfZlpzIJ0eT4X7R-Na9EmPoc9TX0s3uKpyxXoJAmRVrqyC9Mg3odOCupBtCu3y2Zjm0gvSMkv-p5gKQXgl6iGBQ0CeFrthi-WqcaXwtJOpcS_07t7JaucyzmaywT3mkFmWp3neDBA1NhR0MIdo0O1Z0aWKbWM6P7OeeXBsFcBtDkjOPeinAwbSgqnLD31I_McOQd7AxtaEgdeO6hjJcusdLTKh0xZ_w_jnaGCAfZeAxH7jArKq_uJhzG-j3AJ2B1zslTFsxNgnJWZzJKkk-gPJoeiUAUXGRvVN2CULLGAW4Wjhw_rvosD5XkJQWLlMFd02-wwyN2MucC3sKhSnAKatEIH0X0JvBkcADEBm1H8WS3cui4nzWbRpikwUs_LExAakd3yE1yALiDJj6gKtvmyE_5R1aoJszkE4Hnk-Vi_3kgjdDIWpksyxUCOE-NfOuvo6DwLxlrIpfBB4KeEAcOJ23LiHYLeky9gQ1CJ8jcot8KUYlS6tUeFoVuB-jPHZINgBtYxMdGtBv2Sw-rIhRgtCjZNc3w_c7xZ9U0o%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-24
Agnolo19,Impiegato,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=426&ao=1136043&s=58&guid=00000186834653e4b0b52d7bf78fef64&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f0597cbe&cb=1677239670117&jobListingId=1008306065335&jrtk=3-0-1gq1kcl052p8s001-1gq1kcl0pm6qo800-c9a44ebe6cc1a963-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-24
K2srl,Lavapiatti,Italia,,27 g,https://www.glassdoor.it/partner/jobListing.htm?pos=427&ao=1136043&s=58&guid=00000186834653e4b0b52d7bf78fef64&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_716769d3&cb=1677239670117&jobListingId=1008432784469&jrtk=3-0-1gq1kcl052p8s001-1gq1kcl0pm6qo800-4d23479989636286-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-24
Bongi Vildrigo srl,Elettricista,Italia,,8 g,https://www.glassdoor.it/partner/jobListing.htm?pos=428&ao=1110586&s=58&guid=00000186834653e4b0b52d7bf78fef64&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_04e7554c&cb=1677239670117&jobListingId=1008475912999&cpc=CBEBA1A9D941894A&jrtk=3-0-1gq1kcl052p8s001-1gq1kcl0pm6qo800-30be119393d7ee05--6NYlbfkN0BzWfgW4TOLCZMvhLO48yrr_PUGQO-EklYD9hrLKX6bbEWgKWfsLk9S5HsaX45_Lz_PQdL3ai_LOGwEFRbMw71hgqPn8SeGK2kNMWsn2iJj-VnMzkNGv7nc7Oamu4eM7QL1ie3tk_UvfGcGx07h8crgw-xI-35GzjsQMoB2REtelyi7FF8UBetbJBLGcQrtpXJJkBfVRB_ZelMhowfkpy1c7v6PY34m7mR6qdI2-6X5_QfPYVUpw1mrRoHwWgWrxO_SRKmIFycdbaUgLQ-Ew8fZmAwZZUeBVap-bDuv9fq45kgwSiEFNB75duaNchuGG3xcONrf-9sjQJOLvF5ywLV5ZqpMrkAA2xMoi-UMNmyH5Uf9YrgCqb65TNXGxgiM4YX9TGw1dO6mCE61xoYy9oHJCqLeMgMS7NmSuJZI_6uOx5-FfK5UkvGNBwG2wCBgnuTU3Od0rr1KdG7HiCs-6aOHt9f1bp0KH8dunS5_2zFhcXDI2vE5etjuNnIOU7oHsQCcnd765vH0fbw8_qqYatnEtZpLyijpbk9xBUx5YBje2s8HV_VlKZPmP8la7bASVQ1bi0WhDy4skXhC7HlQAZvP,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-24
Centrale del Latte d'Italia S.p.A.,Addetto Manutenzione Apparecchiatura Elettrica,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=429&ao=1110586&s=58&guid=00000186834653e4b0b52d7bf78fef64&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f0ea13e5&cb=1677239670117&jobListingId=1008423402928&cpc=C3517E2410EFB392&jrtk=3-0-1gq1kcl052p8s001-1gq1kcl0pm6qo800-ec64047fbe0937ab--6NYlbfkN0CYxgZR0j6o762XxxfDnBLHhmU9C6ihbhwvvnqro1tIguBUvrMGy48qHlEVtVC7XGHXzdpWVjq7Hq0FOhRjk7e5Cg-V1jKqx7mS-C3AZ0m6RG960JLSEUAOiOJmPyoig6zfdmazTjFe7Jv5E4ngR0xk5wDBAvbv8gf69NtCbuTcB41hP_edIMNHhsOajdcc7FBu8pN7uwm_7qhL_LqXfjP8nAUOlEkPrE1Kjl_zY4I6gHWsS2mwXiSAW3ci2fvf8tmHsNtYSBvTWov9JdIbUeThlRrGlzzCpbTZPhzzCSiwVs7OqSQZ7z2LEnHTaYGcYFJZFMP4rpTjsIt4NSP1IGfdcxUgIaaiFqEKfyNGGDMkMbd990_DJccZuJzahmNhwDjspK1KHGHYddfUVEkpr7DSWl0WWOIlKUuP0YGYGtCVQISODF3RvTfQ3j1yGOOFelLOtHnyy5ma1t8984TC3QlbsvniCOQNxozpJYxDQjx8XpHPgj4gd5ofnE8kqDuLnYUkWKGD2jByKCwaPH6FWjQSVm9aKETuP03beswlBICg6oqi3QmfaKVVkNTYRfBxCWYK_ccRg8HWAg%3D%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-24
Teleperformance Greece,Non Title,Italia,4.2,9 g,https://www.glassdoor.it/partner/jobListing.htm?pos=430&ao=1110586&s=58&guid=00000186834653e4b0b52d7bf78fef64&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ad276c59&cb=1677239670117&jobListingId=1008473411833&cpc=82ABD2B5CEB98952&jrtk=3-0-1gq1kcl052p8s001-1gq1kcl0pm6qo800-f5e566af812de80b--6NYlbfkN0A3mJz41ni2a_gC1sAuFjlo5a_dxk8cm9Enzs0sCYpGxXWhdw4MpkiAeV8ShfO7p4iXz-viqAm5PG50GCdw1kCiUWtX-Rsrzx5m5O0Li2FP5UWFZmmbqrVYNw_mY1Q0semEoYaCZsOW5QS3UseTLAwQzGiSNOs79K2kaLQFrfADKMt9GqW4azbb8GYvFt42Fz07izuIEvchodHv8GT1AgkdKyN7-8Y4dMNcrcMrO5t9pQO9jMczP4pkjJzPaKJCS44uL3CT0bttlcJrCtpGCU88vhPDJA63Or6GEM-0_6hgHujgas91WH-hhCYMe-hYvRrSayX9ib-Lw3D2zpbFcikxt-RE8RxyVyG9yhiUnJz7W-AvghME1FFqMMgYV_yypxIv6ZbU0N2aoFU07YuZN4-3R9XtSNTBjAKhWnILoBwlDGx_hiiAu53c6tn3I4DgDKsShsA1NS3qYfhF9epJ3O5RsKURmxpLBlfV56OxOHoRSKTHFs5b0CG-PNteWJ3Rrs2YozM9_KJzIPazVcHOLibwYSK3hzgWUpO6a1q1S10HOmXOwyGM5gLwOf0LdJuP4df2aljCdkGO2Z5JKI_-JZYm88MYKSDOYVa8avSjcHFwih-K2qCyOr0H-2Rzvz34L0SfAtrkftHlroO3tfs5G41pgWMVO0FQXtwhQXv9VF6nUkH4iWKQX2gIlFF-xaR8PHkCxz3DIxWGehaZnQ5O913lFJTu9N9lwU02sSKWtqjXrzlCNKAijmZnLsGAh1ebJMiIX5XRteeNpw%3D%3D,4.2,3.9,4.2,4.0,4.0,"Fiumicino, Italia",Da 1.001 a 5.000 dipendenti,Azienda - Settore privato,$ 25 - $ 100 milioni (USD),1978,Servizi di telecomunicazione,Telecomunicazioni,2023-02-24
Saipem Italia OFFCO,Engineer,Italia,,8 g,https://www.glassdoor.it/partner/jobListing.htm?pos=501&ao=1110586&s=58&guid=000001868346809e97dc52500919e94d&src=GD_JOB_AD&t=SR&vt=w&cs=1_eaab52c6&cb=1677239681722&jobListingId=1008474128560&cpc=33AFB7EF5A21FBC5&jrtk=3-0-1gq1kd065ma5p801-1gq1kd06p24hr000-7dab2a1939dc2857--6NYlbfkN0CsDm3IUperF1RINdpGHLuhgFoi3Ntjo5CuBDSv6Xb6c2scNx0yUYfBgcIMqq9pQJFGLQwIdpDybEPwqU9vBIWY3lNI94rGLibiqyh-lda9AMqzy806GTb0gdMAuOrTSPL9AvnPT4LvKvXfbTyahk6_82zoad0PdcdiDk-QkIsHoloiYer3skec-BTAMJqV50iT86iwKXuQBxJrquHG5HbxInhYA_fZon7aN5kFASf3UX9Nrlpp8eFPxapwKVYFafaw6XgZmgPogfUMKMpW7vjRVqdIvp-D1-Zatbotd86n2KtVyHxB6Vl8lUoiQ7s9h1SGtPDR-fAWhDgEFnv4BEs5s3I1a7ZsdeyWGri52vHm-5WU8UQxG7IPEuFu2KNEdyV-L-t2RBbLQc2w_YIe96h1SvTr_t1mLK70CVIgpP8VgJg17lUOMLYe9ouWPCRYE_ZiNgPK-rY91g2HGFsTO1-FKwjlf0HpFA4OJIOlsNfXAJtxufHku1MVju9rhzjTE3T6A7ZNkAnLbFyUl_S-8Xk6x5SCGTZlOjpFf7wAXblpMXkgGCTbrI1UdIr1gNzN6fsj_CWvtWRs3JAl_X3BYK6zZri-hJ0jzUG3x5KKbtj9DBY0LkDouhoB0z4Bm3vYQR2ILrQW7wJ47gjKGbyUw7E6BZ66DOhGH_0mf_N9ooY6q2eRExiN6tE6qq5qMOdSxpDioXMDHtDajlc7m8sMb_eWz72GnG85c_4%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-24
R&S formazione srl,Professore,Italia,5.0,3 g,https://www.glassdoor.it/partner/jobListing.htm?pos=502&ao=1110586&s=58&guid=000001868346809e97dc52500919e94d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_2f3bb72f&cb=1677239681723&jobListingId=1008484664024&cpc=A0032DE20586B9BD&jrtk=3-0-1gq1kd065ma5p801-1gq1kd06p24hr000-4d39435f81f390d7--6NYlbfkN0BzyisK0oENbqEFuDLcz4K0nM5jjT0CpBl6AZFuNwb4OcdTG6jwoCL_NMn51xN5U6Y1iVMM-kEzdKjm25iGAXqdBwgQ-7HZEGh1RK_YdUeK9FZdLk54kibMFpO6reHPtscVAVk7PbAEpiUebVYGO0J-oayO6Yjhl19bb16djZoLOam8jCo0E1eDzrDwGHm4Y5Dgz_PT8tH-EaiLrtoW6-ODmxRna1jdFWMEwI5pO8uQUoHcJR2jtHEmVNFT1cnYLPBvpeoyNw4waAY5Gw5lkiXF2fTTXGadDoC6ciSYAn9POlDNWX2ns5zfxpZF7vMGdOAWSzGcqcWsPf99EfQ7qVh6yrrONNMxLiEMytY-qD0RSn4gB5a32ct7jPpEVofOEt6iPr8EDjzUNY4wYJUKkGyMUSp9mpEZFSocT1Bx2cycWhNplqBBi2iuIuZQQPxGYAofUN6OiGyXVsnmq-CFnrghfkAYgkL1bo-8kRM_X9T4KM63pJ65khb8n9tNUE5AGjhkowxGtzk58uruNfXyY5tm62T6W1wBG6SHHieef_AVsF4qbZed9T1Lp-x-gDCTK8WkMNYXMcAtLQ%3D%3D,0.0,0.0,0.0,0.0,0.0,"Milano, Italia",Sconosciuto,Azienda - Settore privato,Sconosciuto/Non applicabile,0,Non_disponibile,Non_disponibile,2023-02-24
Teleperformance Greece,Customer Relations,Italia,4.2,9 g,https://www.glassdoor.it/partner/jobListing.htm?pos=503&ao=1110586&s=58&guid=000001868346809e97dc52500919e94d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_3e4d47d0&cb=1677239681723&jobListingId=1008473411846&cpc=883DC43018083D9A&jrtk=3-0-1gq1kd065ma5p801-1gq1kd06p24hr000-ccc1f8f5f63d351b--6NYlbfkN0A3mJz41ni2a_gC1sAuFjlo5a_dxk8cm9Enzs0sCYpGxXWhdw4MpkiAeV8ShfO7p4iXz-viqAm5PJ5spq0fgbfYc1Q-0utaoez0_Sw0KRtbXbauiWPcIZKPD03xSq2OMu0JlPxS3YNFMdGq3P3noON1vUFAWaGW2LJiBKhkcfLIdIdh6ThZJPUdAZCVRFkGASWqzYvZQ_rDlh59BsMzeujhWKRGQYL9O2bnW271IMODc4i6rJ_JHscZD_i_kzWptrA11r2ZtpJgl52BSHSNHIIoVWEqeaqqqIshR4lOJrzVbrqolPxFdisTbl8bXUfl9o6lkOJ5p8qSVqkTGOOz3k_31wIZk0IrUTsq5nvNMCVBwFUy7nrqJca6i_Ybkk5sPoMWFfjsjqP-K8sPAW_-4YRwZGGy6dw6NpjFEjURl6Wb_O6tsSyEW2L9uCqiToy7SVOCa8CxmDfYy1_NssH9NIKpbt1qnBvrh-INovSSl8l7X2XrVc13voo8T7pVSqXHqlDXdeBfekYKadJ-0MXqYzh4WXAK1MhZ7f_RlW2h2HFSMV-bfIlNpcKXHONEH98nFA453GvAJIhSOp2jtTsLr3ivwu9AFZfAvWqq1QW4RrFCWF2BeVItLCtTk7F_CBZJYTSkpr85JWVNhWe4uFWNg0CWDTMZkiUJXpjHj70XxNXHUO4Hz8npQ1rPWViqv3DQq-a7rY2pAxZor7YcltJtZ4loe_NLU7haTOVTmzOv_wPCUKPkLzKPSzOHgC3CefOZbsJM6abKVhQ9eg%3D%3D,4.2,3.9,4.2,4.0,4.0,"Fiumicino, Italia",Da 1.001 a 5.000 dipendenti,Azienda - Settore privato,$ 25 - $ 100 milioni (USD),1978,Servizi di telecomunicazione,Telecomunicazioni,2023-02-24
