company,job_title,location,company_rating,job_age,job_link,run_date
Cecomsas,Tecnico Commerciale,Italia,,15 g,https://www.glassdoor.it/partner/jobListing.htm?pos=515&ao=1110586&s=58&guid=00000186607321859f0640909a547c3a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_2649eb0d&cb=1676655403732&jobListingId=1008447243180&cpc=9DC6E4D8324653EE&jrtk=3-0-1gpg768dcma55801-1gpg768e0irmq800-6325ab9ce1170ba7--6NYlbfkN0C1CedmVfcjrKXB4bwzD99l30p7FaKKvhLJjLk80lZWa40DWIExZu0k_VDrjG0Af7bE_PqpHun52BbzU_Z8FrB16SQ0SdBtImFycooQG-YdAwngsj7kj33QTdIrkzg2i00XVRlt2WqHs4FIEqAJRi31_tGIJsruFaATrs0bSut-kXA8z8aHkWudfqtAzEuGj657jCOnRjkbVeoaxPcJmqz1twKbi8vI0Nm6oJiOnqgujMBgqtjx_reRsF0kqAfVJbkYpAGDquIXSIyb48T3KHaJpZmDHIRwwVNThQCz_UdOoiqfOerfYKsrNKsizlvrnkJAKHzco8nw4fAyh0Q5PulgvvYUCmc5yQ8slMCAWd20owf6KJEXLSZA7H_pcpN_-mlW1HTNuk1wL4azfrkAmP-u8n1vEPhdv4kh-c4UqCtr0AbdoHbeOM622VN7Mafb0_4dkOYKMFrmTO0zfYgCyHmUGa3fZiY6_HfD251OwJ5TfilA1fe5Y-4uPEA33udBw38-NKAiktgCa-QuYhJlbDaUqyzQbjuFjqSbcoGcNme_EIH0Btwcpt2-WAphUchq1Yk%3D,2023-02-17
adecco,Junior Tecnico di Manutenzione,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">3.7<i class=""css-0 e1cjmv6j0""></i></span>",22 g,https://www.glassdoor.it/partner/jobListing.htm?pos=516&ao=1110586&s=58&guid=00000186607321859f0640909a547c3a&src=GD_JOB_AD&t=SR&vt=w&cs=1_bcd77e01&cb=1676655403732&jobListingId=1008428775230&cpc=56632219D727AB75&jrtk=3-0-1gpg768dcma55801-1gpg768e0irmq800-26611adbed51f295--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw5olmPJnIU8hqVesDYfP5rKuryoH96LLvErGY-YwCxGbqol06y4FRJ-UxjFZZp9yHer83sPq6HpFiUiCBb13cNIuDjsqbloCWOVE4Q7J_l1xrqjL-S0F1OZ8WitgjF2mke3j_j8vewupryYKx44jqIkm11hNAFCSmszVLNucLRXMxk0Nq9eMvXvpcpc6Aw4sq0aDvXcoNeei9r7DPezF0c9smW3iPIrGUFENJ1NnIT4XUM42bCotcJQmyJw08czDpfJFwJIz3j2UAOzrnzpgMs9vtEV-A9I0tlh79nEpKI1ZSPljPd82tzM5hn3jHRjFdHJIbJOFlqrjyV9VF1aQpEj93lun1oU5n6INCwDymYCRhR_YvTtBFczLROFZ6Au8ATwKIZdNrkTx77reyAHEf4dNEzIMb_DnkOGy8aHLLBypjVOzoorWjCS7TDoTeLv_L2avurj-yBg3rcenf_f-BinIYRbQq807PC208h1foQxTedls9IXpitjtz_IEv8MHXukmuiLEfywp5fk8jMs3mr6Vse7zh0qoEhIJ8I3FG6as8i_IgLR4S0spj0atqRpKWhjLyNPmDNj7YxbAoviwcEr1_KniiPPpzyCIh068_NNEp4iKqqv1XrZ1Ib6xmtkWXFZ-UzFFpOUiqwtUTlpu_dDSnfDbfSHxxEueefgmhJdByZG6W_Z0qWKOnP4p_S523pn-vtLawwxWGxuty6rvs1TZdHrVly6x3aXAmkTr7IMkJpyrs8isRaJvZIg3_prUyEooN-zDIThTDjt399-jebS,2023-02-17
GAJARDA SRL,Consulente commerciale,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=517&ao=1110586&s=58&guid=00000186607321859f0640909a547c3a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0de97f46&cb=1676655403732&jobListingId=1008346026329&cpc=4B86475FAF393599&jrtk=3-0-1gpg768dcma55801-1gpg768e0irmq800-153fa1f1374aadea--6NYlbfkN0D9oBVGT_x_7gT55DNx1ouI4laGuPlOgWdSarG9ToMbu--3Yab4kqu-0KVLh-FPKMm5QpcD_U-WvLlUIHTDrFgggQ0efzfJGKYRl3yDmUyeawbRcSpiwl1KFVkRdPRkysZeZW0XQxD1ETgL3LTQpVHF7m1zizzCmF2YUKg7xd4giVEUBUwF8S9YigKPljkkHnaLJZ6qa1HQNDyfRqooVzXfJCp38QgH1TEPT7FCPoDk5P_26zl0zwcl_0diDTn9oheRZFEFK6zDLkz9xVKjOVVBVtICzN9WVoj5HVx1_9S5iSxtpMjZK--ZPWnmldA2Ywfx0d32deosy_0ecHuKPL7Fnf4k1FGnecK3j0bzSICy9HtajpkctHA3A7uRMiKYwTmsRD-EljKyNNZsrs3kkS3gpENZd6ik-joZA0KVkjKx97TpQPjS5Wc_2E7Ay0x1t2-85y85b9oquBul0y92UY_MrvRlPa94TI_Gj1i2NNLonPDXAbbaXhP9h4rccXTHG9wAloKo3YXW1GjtsmxREqAIe396c6gNR-xEGb0upZwExCmCxOsz4zeZNieuKbKesNM%3D,2023-02-17
Fmts Lavoro Srl,Operaio di Produzione,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">2.5<i class=""css-0 e1cjmv6j0""></i></span>",3 g,https://www.glassdoor.it/partner/jobListing.htm?pos=518&ao=1110586&s=58&guid=00000186607321859f0640909a547c3a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_629aad4c&cb=1676655403733&jobListingId=1008469551531&cpc=444700D72F2ECBCE&jrtk=3-0-1gpg768dcma55801-1gpg768e0irmq800-57d6581cfeadb6c5--6NYlbfkN0AqJKDTvCOJPOgL4yxmFp2UfjJqiiWbOotL-JwfwlNtPg3wGYK5m6A5hPad6tW_UkC59GnTEH5O4BM2YCintGGrtyyG0d-p2QshoD4VGaC-n6OIsZ6jsUgxVidorCD7V1Avnm1QEDviK0kycmxf8GGiXbPL1QshZNIKUKfRUp6jNG4fGEoj_M6l0dlGpZsKTmw69QZ1ZzvclKESIegi50-qvw6MWnMVSAIp_WUA_nuTUOK5y5MDcW6NQPtdxsUtLJDXRqqtCTRa_vnSPzBzCoBOLqEkHTEp_E5trltBNmT9eddiXeVrcaXMakEHWmwYnYHMOYCl02UhCdNNUEbnuSjReRZp0MsBQ82k2sWHt6LQoztgI4CJZAHODKmPXHSU7C-7s_CXaiFpX7iFStKhT6zI4dzUnHfNORca1KYnj4-bbkdZCXOXtAnFUWJfp4KO9-HY4oMb7B8CrA8HngsFFr2549taxDWPCWfFYqSDvcaetflvcsnHDfli0gpsOsHo_gCW0ci7HGN136JVg0YFTflL_ghD6SzE1pNZnW0IJ2mFgwpIydmWkDqiNa_p1cOB6kvLOZgpQRF_znAUQZ5VlfOrDEJPTapyuTrtnbzlcn_jasf7h67-UQH-QkU2gNJH7TsVbw6FPvozztWfrwc8XwTyervFN8Bn0rYCE4yMtdK8obVwrBNscWmFZ4uOpNFsj6DFKf5sA3cu6A%3D%3D,2023-02-17
ITALIA GAS E LUCE,Junior HR Specialist,Italia,,24 h,https://www.glassdoor.it/partner/jobListing.htm?pos=519&ao=1110586&s=58&guid=00000186607321859f0640909a547c3a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_91a85a3c&cb=1676655403733&jobListingId=1008478811231&cpc=9C2286EA3771AAF6&jrtk=3-0-1gpg768dcma55801-1gpg768e0irmq800-b96eecfef0e215ca--6NYlbfkN0BXLbXcMocfelhqXW6Fe4dmeymLEHrqKRM-I7sQz4TP07MXYDZkA3NIu5otzrK-7L13IduIEI9Q6BeCEnj7D-QO6tjMl3KhQDvixeS34LljHkiUBY_CoD5rorLJNHvO-qGA0KuoGKcIL1o_crWOg8ooz0XjDhqoA7o8yLvsrQiaxbxPsDa-oLucEkta8fSe5PWmO9VW89NMiw3ZywGPPrhJlbuhxGue8Q4KobE-p3Am93QHW5KhswsWu3VRDgi8U6RPsQ20nXayPMEwLTSqMOzALJA9iCcSLYkoHQpn2ANWB9djN-bnrBAdyzU6c8_OCDpQR-euMB2fyD9B6Nj7Cx0cdSpQr0oCtSf1JlJxFJ8uEP63ha3B2HrDn2U53AvtpII2lBBiOQkwKKL8_1JLNffKUgeNrfcLJx8wunjZVpxwIGgm_bhW5GQC9ax8UFy7A3JMH5QoykW5G0Ow0Gi5adR-zeJ87qbeQf-n01CA2FZlu54hxUxpAxoPo8cN2_fdyZeeoBynnQLiCemZYtEw1esnlwKW_btH7v2lUQAlvvaWCfrMz1iNuT5x9d3YgzjDLz-Jkqj8DL32xQ%3D%3D,2023-02-17
Park Hotel Marinetta,Consulente Estetico,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=520&ao=1110586&s=58&guid=00000186607321859f0640909a547c3a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a02d9872&cb=1676655403733&jobListingId=1008404783269&cpc=8AC01DCC8FF2DC38&jrtk=3-0-1gpg768dcma55801-1gpg768e0irmq800-1857b10304b13d61--6NYlbfkN0BoFdugLMcl0GHeoejXwPFoiPUYKkrgJu_1ng-x_WZfnbyuCDryJLrBkrNGy3gd_DgbQm6eqko-v6sObjKkTPNro9iP7lteMDufmYDPW548UaLFOVhwo4Eiii1JhFC7-FsEvLydLQ5VV0QaPnrTeND8-iPV0udG6c2l9q77XyO6l7JCsREPMCqsHKL4B3U9A_SKs9iAPGnrMaIt6OBb7GyMti_E6g_EpPK3MKNUaA3tjNZ_RMVmOssMZNPu9WonVGLiu2GHhIvZtX9gTx4_oY6EFiv3dMMl5S7JgTOEEN6NdzsiQekytLCljFhLwmvFFpBpXLYRQSfXxXqsWNwTopG4KJwrWdejUoeHrx3khUgeaxSABinCvowoJ0knUc69evvu1_r-MeYd5uZz4GMOtV0H-5DlrlQL5B2ElneqbdQTCgcdhhantgOjPvs78C_8zLIxr4JYJ6erQbeJ2-O8p628STGCZwNUJhuEDytgV_O4sTsKSf495B_jJZuyy2PBJlmYev5AM1tLUemODaVQJ-Ytgxjc_V5QWXUVRjWkTP3wgAKKzLItC8mDFLtHht6Z0zWVQ5pXgXGTcA%3D%3D,2023-02-17
adecco,Junior Ingegnere di Manutenzione,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">3.7<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=521&ao=1110586&s=58&guid=00000186607321859f0640909a547c3a&src=GD_JOB_AD&t=SR&vt=w&cs=1_2f01e29d&cb=1676655403732&jobListingId=1008274796403&cpc=663B5FE45D73772E&jrtk=3-0-1gpg768dcma55801-1gpg768e0irmq800-3b0fd794bd7e425d--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw6295LALuDefSdjs5qeZq2Eb-_94s25MR1oeRVKvlZgPB97peQMgNSCXUNT6dk0mGh6lwB7wUgTyRUVzCB1GZHxBOnwebBJvtyFt2H9-1AfcO_NJgH6xpS7BBmmrhhS4fc5WhVEvyPO9RPw2LWVoo89GpAO0YdGJAFnNbAoLjakiFhYIVfBemBX6Dub1Lnv9jTJvt0YHIIJTfTp4NwYX74Ir_MSIbts4CBxwCT8ZWZ6bGkKFrQaABqwR9LzqrcrdtQuwn9rw2uxi4iPaETAoA4qtwU_Lrb9ov10YnSDS_aFZKB99icgDNBzvLyrLBjc8g1cec2H7XtvLdueIWWn7pVKyPyZNLEmHPoAJYAmqxw_GLpU2kyBap4h6sjIx-nSRWVmh7q9UUdy0NQSjQS0IrTpueBtr3g8pabF-ur2nSvBbP6yU1Jd9psdouUtnp23Adi6CP-l6SaH-itkZlNOt2P1Ac49VfoK1yi-hKyrmmiqtR5-_ab-_k0AkspywiDuXKlelZXI_tZej9Hk_zQ9pBvKf9V-IgABKd0WEwGzNNdI-1WzWZCMdf5rLhmZnONXwTZ8LbNORZEfc608bSdACjeFhNgyP3glg0VbqLJGCQYAdnGjMj6lhcMWzqbodgPswsKm7eskmW6NGys9GxXQTApv5osHeQOO8aiKxkS3aemm2U_GtyRj7CsnCJc63OolIMBlDcae0SYk4T2iQtT-87y7RWFt1zPxJL6kL6Rv9qMFKd8YlblHVqje_h-LXA639JTy5TOCYYUBUousNKuxGq7HnCHZB1gBDF2BUrdJZXWvCw%3D%3D,2023-02-17
Park Hotel Marinetta,Giardiniere,Italia,,11 g,https://www.glassdoor.it/partner/jobListing.htm?pos=522&ao=1110586&s=58&guid=00000186607321859f0640909a547c3a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b1881074&cb=1676655403733&jobListingId=1008454078058&cpc=75B6770C194DCF89&jrtk=3-0-1gpg768dcma55801-1gpg768e0irmq800-2dbcf39e68abdbf2--6NYlbfkN0BoFdugLMcl0GHeoejXwPFoiPUYKkrgJu_1ng-x_WZfnVgmWMUxULycl_fFnJ7rciXjZvmllMi0Qlr-bFjjOZQGm97_X74sU7MtqytgUn0buyLcYQMQn-BR2QoO7mII149ZzMF4u0__cL--TTo3Obqbk95b2h5sOYIa0pT0AMfm3pwfs4FbDtHwoyLR_hMrvfE6iU7F-KiyaAZ0TsHGRi3AZYUQHHkgN4_83gzwAYV-lWIr2rica1M56BDrPQGZvxxvY5TqzXl275FnFo0iVY91AneGY5Md-DecxwogIzWul6Mm_x_CPnPepx5Hk0f-DGxzo2GB_Crxv4xvZ8vVdFIJ9OErm3yz5Q_N-6MBpIYR_fy0_OiJ4R4hoNW-Wop2GbvpVLF7Z3jTMi9kduQA1X8iu-0x9FufxMo0nYEmp7u06fU1uHpt0GWBWCbweANMr88_1rsjojZ2lN08pDN_t9VN4qxzs-xfJ5iPxwG9o3RohZLjfTxQDauXhbBp3CfETOFkLwLFRv0fwpP4aMmnGSdlpbhiyU0Ic6O30RfRkojvmCWjxibnK3Gs,2023-02-17
Oltrepizza,Cuoco,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=523&ao=1110586&s=58&guid=00000186607321859f0640909a547c3a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_65c372bb&cb=1676655403733&jobListingId=1008410010218&cpc=76BDADE3D6D9A820&jrtk=3-0-1gpg768dcma55801-1gpg768e0irmq800-a848538667a482d2--6NYlbfkN0D1x0GksuaMbKJSJzeSBxmZa4q0q23iDHIVEz2pAQLkkA4K29L-HnQ2GeIODARObfD0H7BLolIOgEs_e7kUM7gUOCZNoBWo1h74fcf8XoCxWet0hd6hLMrMNShkP6CHb7sqNkPjlvZT4F7RT3O1FZvWBMK7_fmPiRhrfuAWeCfE5dmgSTlSnJE5N-VfX9frG-ktV-Cm6lhHrB7aOe8keZpN0JVjfS201N9yjVTKgw4_WNS99Cu8ynOsOAs4skJ-tru1K-a3zt12uBO8fkp_e9LlYvfiMmg9YTcsMWBczMN53_TYtVx9gsU70BS4NWwXtKq6gRfHNjlqJJSnKhfbb9Tj0YKxbzrQMIUYo5coF_Wf8Q-nqzKAQXQF9gqRLCUlEKgHMEvSwj44Fvsq__geLL06xRfMbkqTdbvJmkRFxA3JzEWQn84i2VDHLYWCsnqGMYfqF2fqof_8w6zc9DpGHB3nfTZfrzDs4shOiVB9Kmx2q1qPJ28ztaKpM8DjBL8XkBQqyHAVqqxOp8DVNUiqWj7PT-Goj1bJhEAA0hOCCmsIP17BnFYhJizB,2023-02-17
CVing per Club del Sole,Barista,Italia,,10 g,https://www.glassdoor.it/partner/jobListing.htm?pos=524&ao=1110586&s=58&guid=00000186607321859f0640909a547c3a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_5a7d706a&cb=1676655403733&jobListingId=1008456587793&cpc=A0637F14311B9419&jrtk=3-0-1gpg768dcma55801-1gpg768e0irmq800-be2c3bfa156daf68--6NYlbfkN0BfoMqGe3-lEozfrVX1Qvbx8uQD0zF_urlaqt5-dk5Zzn6deF2ukRiTxt7y588-FHlkK9ZkxNVvlJruOHyASM1FV6PWOnblcYzXxa9PPmJxGK1Mpw5GvrN0O2WbuC-djCJijEwcVdGVTEXxI9ujcOnvZIj5-GNpwSvQy6SFDxtuCv3Dtad2n6aujeEB5363uzzJbx9XqfFZgSHjecaJsNJvLezEdAoKj9bm1asy04h-8tE7R26dXJWCShW5Axn23GkVo3HPXt1MJRZ27Qcj_0DiWruLQytY2tfTpd7YqcqMURP1wC-L1Q6fEE_TphYZFcDAJ8M9a4ju3EXThAPqgin_J8pp34SGZ7uLSalG8L2VGqVdqSndwABPbG9oCXRMqbkPV-xeYcX9yqL3X7D4HZv4bap-ddGQjo-zx15cLFVzbu88X56dIxM211JFs44xXO4LuhqtWADyGYQ_0DUt6ISmq5BwLWQp09c4pe8jKRnsfmvnh1SUJoeFtA7fQmRFpQ9rwUxD66J945MCAoa9yepCzXSCl1Txt5nXjmWCVclDMOUbWYclTN1l,2023-02-17
Experis,Progettista Tecnico,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">3.6<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=525&ao=1110586&s=58&guid=00000186607321859f0640909a547c3a&src=GD_JOB_AD&t=SR&vt=w&cs=1_eb732658&cb=1676655403733&jobListingId=1008348375188&cpc=3DB599BF2F4828F0&jrtk=3-0-1gpg768dcma55801-1gpg768e0irmq800-69b86150857352b2--6NYlbfkN0ClZqaX-sKdGgzOio3yhb4AvR-vSPstYNRqTmgyaFf4Ffi0m72ebQAfotlYjMR5Jfa5UJb8xO4yiwkL_oo2RccEcVLaKPjUvo9gIbOHiCIDbKocvakdKTdWBZNY6WsRz2xeXzvPcUA5K_qmsTFgYXFxu1bT4IJ62oZXpueWKuUa0kWXf5J-NT6pJKr_pdEmNX460qHogVh-Wqolw2bnOWlUk2iEIZbGMAqOyMOqaaJmmHj2n35XfWCDlW5_CkPWDPzepmQqq-Nxydk_sTpO3nIY6-gWzH7SwMwKStY__o3f_1QyH3VGibeZNOHOLQ4hOr9Ex9R4sSkUn7rOCQpKKwS5_1R3KZQh8Ob_rk8erBLdWA1gTrWDrpSjegd0sFp8qZdM0hEnGkdC5dOoMks9BKH_1WCMOV8DvF7ZAsyvL1l0NBUN1vf2uoIFYjBkHYN4u09AFJ_srRDF4Emh6BcB24z4uP9d-tD9HbMAuePxUpYRtRR7CfxNPo4Sg4rwk6fO0u56uQVbh8OXXzSzmT60rSUbH5dxINdoCjdaotaSsmEUzdQ2_9fKvEvBf1TOhgtiML7VVCsQj1OhuUoHkw4HTMVaPlghYLLQZUI-RS_qyempafewHRCEaOFjIyK3mZZh27nsWFzEEdmonUqUf2viP4ybNjwpDd_9oK4%3D,2023-02-17
adecco,Programmatore Cnc,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">3.7<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=526&ao=1110586&s=58&guid=00000186607321859f0640909a547c3a&src=GD_JOB_AD&t=SR&vt=w&cs=1_31def0a4&cb=1676655403733&jobListingId=1008379689894&cpc=BA15C3E50D27FFE8&jrtk=3-0-1gpg768dcma55801-1gpg768e0irmq800-6850174ae74a6806--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw7WBp2f7O1lnJKKHLkpbzxN_nH4TvSZVsRMxMONZhNbu7P-g2QkInREAq4WqwhF-O8SKYgw29TYUC95EtdMwCOvl6sQkfjdNnO3ZxRBBKZhTppDI_zHeCNoTgxwlnqkORxWfeX4gN19g9s5t7-0TyAS0g4WMbwsZz6733LDdqNNH677YeYHexaVYNSMtTikZaycqM2tDellG8-upTd_aD9mnfeTbho9gGknp44MndEcR9TsmeqNbH3nwZjVzpYV17NcSVzke2F3Jb-EOGiuphIUdB2NahAHL3mg1Qds4O3fPcp5sjkAVkgtdjx-pILq6JyFZrtMj86WcBD9Z4VRsVNGEefdaH_TqTQH3orgs8RubAFq85v03iWSvK-dLky3Y3TjASuvO-ZMRxBB6VsS9ZZBWPut9Cm_MctyhKjWETzQQgaIj2ImvPwPFXoVONsJfjVSaobPwxJu2eqgy2eFREIdblN4ZhJWPNSH7A1pi3fEYuMf6d2TKtjrvofUrkeF6rkI3PCqd7NSQ_SaPx2JHvaIdwyjT3DyizYl1cjReB4c9t-ykvCt3anoC4okFx728-wepmSHxMZ8d07hGXGP_AbU98ZeP0Pb6nhvqS8Vh7r3QI0YiSKSBZjR_fbxN7mASsV5WwWGbvRQXSqAAt6DInzc1f0LeDnoD2rxloFsrUhhiNmexu8BuZA1bFoHYClikC31ISN71Mfs2asDvP8Ey-ymgVl7iorPs39rzFsvEVBuLjeF1nwEubjLaCqekD96AhJa7glRFQuAvW3pogUA_xZD,2023-02-17
Brico io Spa,Capo Store Manager,Trentino-Alto Adige,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=527&ao=1110586&s=58&guid=00000186607321859f0640909a547c3a&src=GD_JOB_AD&t=SR&vt=w&cs=1_fdd991f2&cb=1676655403733&jobListingId=1008363563223&cpc=217C45A42544DB93&jrtk=3-0-1gpg768dcma55801-1gpg768e0irmq800-c8e91b4ee2883cdb--6NYlbfkN0CmMRz52fx0Pg3TdFdKLifdYkNWyt1Jsw5C_ZKeUWdqoLSnBDLjUGMJFgpFPD4PjJ06rRxz1HiTNkvuCLoJwwnOxrm0mv6obQB5601_PBsjG2wsARF80VfdWaM2FnpCldbVj7oGk_2XRu_kb4H_FU6PmEBM9NxgppEqI2pGIWfAJBQvAqXYKo5kn_fXOyujhH9UStIKSHybODPpoZtD7InKSSuHLSEsQKlB0QYfzvhXeMhqTblG3g80xnUlMpnmRbozm3NIyVaarUTLqFQP7Wwv-Rzhz4nu-DbW8DE3eZog_yzzWchfmHVJ4yxreidtHz9nDwPOi3DkjH26Keyhjk1hfGy51JUIO2MehI16HL5uhZWphuokjJ6BmGMFIJZcAhTJVA9r7VwEb08v-5bdqrsVZwRXCCHqMq7jmQ1fNysJr7O5N_sEFP-fKeszo31yDvGe1V9PwmfsTAYUU4FVED-iLhAHIyTiqDcQVIDK03_-NYyuPdBj-4HewwVidSnG-FhoxHMz05hXtpouXerFidp7gT3RLeIWgCgbJPDqwaBSbt58PoNhcUUk,2023-02-17
Agriturismo Belmonte Vacanze,Cameriere,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=528&ao=1110586&s=58&guid=00000186607321859f0640909a547c3a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e6d06bf9&cb=1676655403733&jobListingId=1008262905969&cpc=A0637F14311B9419&jrtk=3-0-1gpg768dcma55801-1gpg768e0irmq800-0c9b1148efb1d177--6NYlbfkN0D72Z7rjovEvquiH--_EFOCcwxgyCTR465XtYBrIt5v8jZkE8X6WM9m0uFbCpRgAhzldffsZII6Fe3-1pcsEZ11xA2HcNXjJNk5kslp5xmm1uyX0-i0R3MSI1Kmop30RYOosix8oHBDl0xweMT-9ZSF3ztXoaHqBTiyAw4CvIzfkGI2sQB7d5Mt3-bhoySQ5_AgxTfSv3-jWUxbYt0Ik5-yjePGMF97BPcpGE0XYxi9ZjyPMfNitj4iVoxfnFvb00an7qHvGda0xapfH8diRwKAEIE5CM1Lmxn7HI7OaCGZmTmC4K_84i4BnRlovhzpmnO_1FGkoiHNswY_zmMxOizJAN9YO6hkC47wQAKj41aLXfDDV_HNJJI3az22PhioAN72TXnwS6BU0Up4a9m2bEwvPORfXAGUTHiQIIXXRym0qIC536_EKUqb46_uPkOf6b3GDgghqWnT8JAohA_3hyWxt9H3Kp-3gLifC0GM2EQiCfkXN02RP-mi3BRbjThz4imJeZExlFpFoXAqO84LY5D0G5QQgDxqTbXS24z-WVTsTHTP5SToE47s,2023-02-17
Ali Spa,Segretaria,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">3.8<i class=""css-0 e1cjmv6j0""></i></span>",9 g,https://www.glassdoor.it/partner/jobListing.htm?pos=529&ao=1136043&s=58&guid=00000186607321859f0640909a547c3a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_47b53e28&cb=1676655403733&jobListingId=1008457095448&jrtk=3-0-1gpg768dcma55801-1gpg768e0irmq800-eca1578cd0029724-,2023-02-17
REALI ARREDAMENTI SRL,Designer,Italia,,28 g,https://www.glassdoor.it/partner/jobListing.htm?pos=530&ao=1110586&s=58&guid=00000186607321859f0640909a547c3a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_41ea8948&cb=1676655403734&jobListingId=1008418968836&cpc=444700D72F2ECBCE&jrtk=3-0-1gpg768dcma55801-1gpg768e0irmq800-9560c70b183fd2f7--6NYlbfkN0DFH5CUDOIst6eXNgGDCGr0CIqcnl5S-LcIKpvWMQ1s-zE-7d169GDC17Q_QxZ2r_fJH7fyk5-6yLeRnAG5HhNCS8-XWqAt58-1HA3st_2LfaPSWrMTe420JHP7gvzkffi995oDD6g9jp3v7m7oRGW02pkp1hllGon3QkR_kQy8mw-QECZV820ursPbyZYLc4AdLkQH3fM3wta04VfJ2yWey40gsoxYHHeDw_szX0GJ3d7OHeVRTXW_TjxSLwdMY62FYE5dp0QWWbhyxVg-Zraz8tikjFntcs_ilDXOc_2WK8byTR5k0gMg0wV1KuUuEoB6NPpfuUWPP6hrumESeg-8WzgAdWfUorX4RvZm7Ezihlf3szBmKQBy2bNRKqdj3ZOLelvGv9ZFC-BXnKzbcNSvoJtZHFQti1rGvFmAByd-a0u4IhqmLAXWxSp9a10eMaEnjZU1wrxRbl0UUCk5nd6nkc1Qvt1IHSOCuUXkUJIrTF6XECsXJAPKfBP3J8wjpLKxm8SgyM5GJXiO5uRNA04eajhu6x0iOVEp_i6KXFF5MX9SXckrJIc_co3u-p4f6WA%3D,2023-02-17
Enel,Junior Ingegnere Informatico,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">4<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=601&ao=1110586&s=58&guid=0000018660734d409ff0e05240e7ef33&src=GD_JOB_AD&t=SR&vt=w&cs=1_f01fbf40&cb=1676655414920&jobListingId=1008265131835&cpc=AF770993EC679D41&jrtk=3-0-1gpg76jbh24u4001-1gpg76jc5grhn800-b1d057d6d5f557af--6NYlbfkN0CBHaPzwePtESWOPLxr8GjpAQB3H77KdSh4iennyXqtorRVeqfWE5SCBUPxXhGmIClA3ROTl1BwwJJC7v7aomKOtZ0FKmjfao-T8Z4BHjzzWWKMZ3oFeEa6advhcrX-feHSnl8hF3Nq1Cc3yQRi3ih6JPKWy_RQ9RYvIK7VSqo26DkfL633ijwdAes9gMquNBRWuf_GqUml2oJdxPHtv-elbEbUpvrrVCkt5gNz74bngQvWU_3HOShoUP4B_2GyCkgin_ay-HCMwsWbkZmTFqokTFH1QWmbj06vPjRW5pX-b4AWMsURAtdQMsYlEaqslBuldc76lEGAzMmYWmx28VlTxeAw3Q7U4Um7eVp2esoXyEUY6igYbaU7pPXdVbhasFwh2Q3gTsdjXkADjzLsTfbPNh7Ss23VQ6oaClOPt8CSi4oSwCRTSq0-EqQ91j7oRbYDGHxSywlCqPNKf836jUN6l1dWc3g76Pl0oDicYMfu70c2osg-orbJOkYCBflsu3HroOfFEyXLHnkExsLxrjXqPn9Xwof0oaIsAPedSHLW1z0Yab8wqIVGvBJn2bMrl3j_aNK_Bp5sltSdHzaG9QZ0,2023-02-17
