company,job_title,location,company_rating,job_age,job_link,run_date
Iconacasa,,Napoli,"<span class=""css-2lqh28 e1cjmv6j1"">4.5<i class=""css-0 e1cjmv6j0""></i></span>",14 g,https://www.glassdoor.it/partner/jobListing.htm?pos=111&ao=1110586&s=58&guid=0000018651425684a67b6036aa43cee2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_bd075672&cb=1676400547808&jobListingId=1008440370577&cpc=9900C911F071612A&jrtk=3-0-1gp8k4ll8kcl0801-1gp8k4llsp6d3800-b150f77849bb4f4a--6NYlbfkN0DQp6B9kO-ml6optfvhZIF909R7pNNSTyfhxsi_kddqo6azqUD8WmQUUwOooQcypin0Vh7C8jef_fcJDze2ke0MzZtRYcTx1daRTnFf7wyWuVxPOHxGkWkkNxKe2YlPyov0vmQ04gD1uZCgo48QdGdbMiyB5CtzovZYjROCUpfQEo8nZQlGy82UzNBvEW51tBNx4btJ376v-YZAT4KTfG-QJEdfY8ziR8l5GUhtVJhNjWwgUngvEZM7ikwXKhg_qwC2I3yXhUKg5Z4JV7P0DqT_HRgJP5l4KA77jRHW5C0WrDNovSxsccuxiTJpeks0O1S2r-DykL59QFvhsk-O8xmzaSIdL2XBdNZvY0KjkXS39vLSp27lMGerKgZH8_3wJCbQDS5ReGRokF3MSXNuvvkegB6YrjEllfVE0Z3A_p3BEdfgad8sj9O-lm7QioZ-xiEQuegllddDqJ7dwtjcDwCGpByzlm_2UgEeJEbzHLlkrL3vPWeWJyayelu1eItqeyU5ehCTUifE9sCmirR6QFtWgJcidm0kECCjoqm_AvF_qfKDmBEYzfJl4mtWMUVMq889jE7Rsqfyuxky4IRzYAr9,2023-02-14
TECH-TRON SRL,Ingegnere,Campania,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=112&ao=1110586&s=58&guid=0000018651425684a67b6036aa43cee2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_992f8ffe&cb=1676400547808&jobListingId=1007581838444&cpc=82ABD2B5CEB98952&jrtk=3-0-1gp8k4ll8kcl0801-1gp8k4llsp6d3800-c6e8ad9b3cde6b87--6NYlbfkN0Bf7zH--WCva9hch64-vSufFGLij5owhii5BKgj9p7pAwk_eXebG4-ARKBU6wgtV7e6kUBFQSeMVgJFUZRA-hikJNZzC4uQcgB7ENbhM1x9Fyin91_K8qa-gDWzITkZwM38Q_pb63tvkm7Aoly8rW61SExnmxJdg2QIofA0WjKnL5-z81RvQbx7UclJpqeaXdluxvAlre9GBJQdtweEmz3oatIg8BTvPYyOEDqHWXgYeGuVvYeMCqXe6C7pGKANwEkjCm48pooGqizrHd3ppgTyMU6ATDZTEWUizk8C8Lh8iYWRLIw7NjGhFnSzyxKUh67Vaz1kUKrNr9hoSez3AsaJO4Jq2G7cqCMt6Lod9nQdY4YmB3ZWh_TcsWHqFAs3REF0El2IwjczHSTlifzNSGirBLBdAEcs-4_we-yIJ-ZfDpSuLkgAfXvEqI6g1bYbc6QnA8bN55NvvSZ8wY8NEOW0cOtHZepoW3An_3GijA2xMKg-yeFuT0Oc2F7hXrQA9jmwp1tvw76Y9IcVorqZ-CxKol_o9RgBIN5spXrIwjJJCj8CoznU6HryXZ_hnXAxKk46q55173touQ%3D%3D,2023-02-14
Decathlon Italia - Logistic & Value Chain,Coordinatore Della Logistica,Maddaloni,,8 g,https://www.glassdoor.it/partner/jobListing.htm?pos=113&ao=1110586&s=58&guid=0000018651425684a67b6036aa43cee2&src=GD_JOB_AD&t=SR&vt=w&cs=1_5f87a224&cb=1676400547808&jobListingId=1008454713006&cpc=6193B0C32834B022&jrtk=3-0-1gp8k4ll8kcl0801-1gp8k4llsp6d3800-408eeba515cb6a21--6NYlbfkN0AxX4FVThTCNInuP4_dCOjpDt02IlJMbUhQ3pJiroWHrApW-aHLKb4C3Mg3TR-Ze0lpl_ZI8KoglnbWQ7qXtXuAyeIa4Yc5IyUgm2LSXC4HsLRxX75_A-7qLfbofDi35PQQbE7MLA51zHHYuUVvRM7lQP6Td7hSPTyzIxk96hdiMP98o4AG4yV913uvs0v7rZSvnGiayrsYWYenWXN84gixarDebQ5XmzOrZdE1LsM_VWmbA6asdTSKyKEuOmj1VX1Gzch6wRz_di2wKtMnbi72BsNYfEA6XGZHMbws6PeO1ut2RuJBT2RRn_47h8o0Q8YYRZLwDLIm0otlnSMytTCZglnHCqTPy4hPK35rEgNL0Ke_8hUfQ5PX4IRA9JfoOy1xoNVN0SVmKimGZeQ8lHyTCh2Wxsmq2ltvj_UsKsjPP2q2DnVtX9cDd5qchg7Vsb1JilB--7dpTLhHXRC1wkHDXFLUNtHgdwYztlxIVqTk5EP53nuczWvve087RCc_JPsd1b7-cB8YsJLdKe94y2DzzaXGE7jY9g5vzVN4a84IpjgUudGatgr39f9Bp_BvMxEztVkeO6Z8Z0XN9elApGknSqhT7lotvaWApmz_R-65g_8mHtzmBx-sr8dzqvae-jtHPwkl4D004sBSddwM4WN50PgWpOEADmU%3D,2023-02-14
Bre Ros Srl,Segretaria,Napoli,,1 giorno fa,https://www.glassdoor.it/partner/jobListing.htm?pos=114&ao=1136043&s=58&guid=0000018651425684a67b6036aa43cee2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_06bceac9&cb=1676400547808&jobListingId=1008468940544&jrtk=3-0-1gp8k4ll8kcl0801-1gp8k4llsp6d3800-fd800ce384655a6e-,2023-02-14
Integraa Holding SRL,Sviluppatore di Software,Giugliano in Campania,,24 h,https://www.glassdoor.it/partner/jobListing.htm?pos=115&ao=1110586&s=58&guid=0000018651425684a67b6036aa43cee2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e777dc95&cb=1676400547808&jobListingId=1008471189888&cpc=56632219D727AB75&jrtk=3-0-1gp8k4ll8kcl0801-1gp8k4llsp6d3800-1187a712bc01f6b4--6NYlbfkN0DSpeSzNTfDx1rq7bfEjN2J-MK71v01J_tcCR2bP9mAJZXW2Fx24ZCjYYqEr11BjAR6PtlO9VpEU_qlm_4DxfEuwge1gbaJQBnn8Y67aNVXa1Do_bwQosODxQHMnLEXvuBr7seqP8O0_sIRftN2qm3JFlAlfIgKr96I-I01NgwF1rZStbQb6XHZHGFYKYrtBD2yisT0X4w1UNoExCuw_pYm_qQUjSFg0xf0kwbn4UunBkEQBYGrvo-Te-pES1XCKO7Xu4tThN3Tat-9CD_JkLO0bw2RIYkgwT5zGrnk-ufRqWZ8-AA_942iE8kJStdOqMPhcrVpQI1UIWsKLxhsr7P5WKmFWhkSna6OeTygv9g8YsBE7DpnKUrMzwZCFTkJlLGzIftErWhjwmjWAIO9u9QYmV6jcRZO5HRubuRFjlYN1Xbm2-nw7Ba1nsZ70ivnT2LSaVZRYM4wFcEFfxQPwMrLrQTVzXM5KVnqw4a40RMVYgcCh3FF3RWwik37vvZcwN1wuzJRd_MnYibBO5h4ltFDNiQZNutwIWx6K51oHddrRhcJxCxN0YE0e8JdivRnZqXDbF50YnIlxZXyy43URn3m,2023-02-14
Okolab Srl,Sviluppatore di Software,Campania,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=116&ao=1110586&s=58&guid=0000018651425684a67b6036aa43cee2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6a7d4900&cb=1676400547809&jobListingId=1008064394523&cpc=9EDA28EADF1DF7F0&jrtk=3-0-1gp8k4ll8kcl0801-1gp8k4llsp6d3800-11165b9ad85fa470--6NYlbfkN0CF4j-VdemhqZhYBfyycXzfctZHQMJlOTMWfjELlTEYdzQvXrnMCEbQf7_njLW3BzLN-Zf8pM0KDVz2N5hR05WrSs-oJT9j1xtitTXCMH8DgJcrv9Y-sTRfR-02ADE9b0_rT1qvIuI2VvD-7ho4JCz0_z7Xu7S5YeqNnN72dIM_4VmcXQp9806Sw2qzpuUOoX8geUTUtEmE--QCFOc559o3YxgFUXMsjI7tuTY0GyRa0F_0dLOqLqShsWSgA45OOlNgBtF1MfE7IFiDc2nsiWU7tH_Pfpo0HwVqXTBBRlcyJtg8JLw3zv-LVux7Epi4rNVNHzBXc-oEgxgiVv0OL9nUHYKQhBFPWegytG204-_Hq_Ij9IQ54rjN94YSNCpw2fxDRQQwp4cBLeLLVZcCUhVn-c97otBLfISeMJ3K-lKwrQHX8FZcXSCj2TduLJnjZVvmEqfqBKurbxjDTrlr-EMKGzuEPLsvsPER7ZKSBxdYGdCPICLyco4iq6Ehnlf7JFVZt_BnjzpelSVp5Rp1pzmaoaOuSHfmPUF_IJHUzN5H1F2vS9Yp8gakwwpRWtNOtmhFM_4pgSDLGZg0GnhX1uPnaPjJDWgsbeM7Av7DuPkh0eL3nsBlDTgc,2023-02-14
Amog srl - www.davinodumper.com,Designer,Brusciano,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=117&ao=1110586&s=58&guid=0000018651425684a67b6036aa43cee2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_39e3f60b&cb=1676400547809&jobListingId=1008209483458&cpc=E1C07D31E98CBB16&jrtk=3-0-1gp8k4ll8kcl0801-1gp8k4llsp6d3800-7c9878e979b2852b--6NYlbfkN0CvvLhB_I5vbkYijeO8xSyP4fzoxChEk7IFKwDQ-njEK9LGX5sTM8k1_2Pih_Ia_JCxZ64aALJ-WsjzWLZ74fWOgZEFv1FhJ-zGlNGVgmhGmJYe-dAKEY43_liVtrc55IR_pLDM_B6JzAxGSXfCafy-cU47E_VZuVLj3tHtyBfuJrXpdskcLHR_xoiVLpYVj4Vk2V8sXavZ7-OPYjGv0MxL9qeNuNlhImvBHrmH9iD27NT0rFyBG1077ZoTdlzdaxDuR5MTUYRygO8-aF9GZaBXTTncRLTewnon9xveSst_mZbBgREe6dZD9tdzONtATwM6T7xmnUtl4RZHfBCF8O1E-8-yVvq0DgR98tzAJCda4FDrUE8aHbGHfdMpfWlRqf0GsJmjXpsfH9_ZLbV-bV5Oay30FOWBN8lNKZBBF_AiQ595vbHvZn_XtRHtas0M_FbJcOUf_eVQ1ysumz73Czr6HDOC_LNqjKPOU98czGpvSGdleQrly0mIldUPgjCpSRBHjJjEIsUGLeAfInz3px64ZZ-JM8BwHgnnW1oTfRsQBv2kHZVTsqULwqK1BRRI13gXAegQYE_2zNNN8pUCLuov,2023-02-14
Tecnocasa,Rappresentante Commerciale,Napoli,"<span class=""css-2lqh28 e1cjmv6j1"">3.5<i class=""css-0 e1cjmv6j0""></i></span>",1 giorno fa,https://www.glassdoor.it/partner/jobListing.htm?pos=118&ao=1110586&s=58&guid=0000018651425684a67b6036aa43cee2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_3a4fb391&cb=1676400547809&jobListingId=1008468448394&cpc=BCC169F53084E245&jrtk=3-0-1gp8k4ll8kcl0801-1gp8k4llsp6d3800-bc232938fe486941--6NYlbfkN0ACsuqEheqI-CXRMV8xZBmVkRy6Ljlpmc2vap2kcBme1-qmP4ebj06xxmZzIWK7JoGmozW3M7uo5TUCUpay5taQXrizM5nD77FDvA19oFQkHdnDLyH1S9bvH8TQdAN3LH7yz9wyLgIODLLcm6Hcal_5-zBD-APnQpzv-D2W5Dh-gdSYid9sczSiSHWSNwfCXWqVpx6DEjVv5AV_tSrmjjwIJkanPMUbRLNXAe1VuI3bAYQ9gryyajdrMzAYyC0Mtog-7jSja0k9Zr84behjOQXcniwcqjaR3XfexgJBP-uSwGJxY5rtvgqXiZ5tLhVpIcL9GWHwk0GDA8v84PH-Xy_VwC5TvRr5R9fWbxXrJZEWrm7lWW-y5LPTle9pK1JwYgtrpZHG-HzpSNZNSr3PKQnW_OtCfuPBGtGrYDdsNKx3afMXjcUuwKMOFXbYwwucEZLWlOylT85VK-UA2MWxnnpkVMywAgE_O9a7yA0ukdNKM88w8Nnm830Rn_tFh_rJlpEA2sHRLrLwCyj9kcGLJrpfDFH7Ygv0SGw4-WIo65ZrgKFYGvv2V78gw6rjCsmdaKZnDWgXU-AFZQ%3D%3D,2023-02-14
Human Value,Controller,Napoli,"<span class=""css-2lqh28 e1cjmv6j1"">4.5<i class=""css-0 e1cjmv6j0""></i></span>",20 g,https://www.glassdoor.it/partner/jobListing.htm?pos=119&ao=1110586&s=58&guid=0000018651425684a67b6036aa43cee2&src=GD_JOB_AD&t=SR&vt=w&cs=1_f4cd4830&cb=1676400547808&jobListingId=1008428549464&cpc=8AC01DCC8FF2DC38&jrtk=3-0-1gp8k4ll8kcl0801-1gp8k4llsp6d3800-092d99c80759e091--6NYlbfkN0Cbu7h-UbSF_GGQaxjcsJH4mXose9dnRPGuIswOraEW1BCliE_XHjNelIDm7gNrajuDd93diwltqgwYizl_IqXTD11a2FNjsLb7ggKRV6Op4W6Dvb7dS-cKRcYBbQJcvNIWQG2IeWYt28MKKqu8-K78a4x5eAkkRhOkMeqM9KTnPiYdyX8HpIUT216xvAy7q4TOQ5bWd7bD8FE6EuqQ6-3K4JEIx_xXpGadoElP9gmbJjZofiO_8sVOyzTJvlMp3sUOTgGYwpFgj7cIU6KfD4sgCSlC-ou1MK75hUCbRvAnVzbNGWOjIDkmnUvW1uKAWmVUoMMCygrF19rHQOSke5-tzxpgwO__7D1xD4zawEdavM13ggUPTs0bSucYdFsOzW3dpLirsFgMO3Kz2PDjbNhsoTiySppmzKKjVXaTg6E0PKPbMe9PnoPCp6TSgynvOcqhC1tv59TGkMupqT7qVIDmFhHA0WoyYOy9QdAOOxH10lVyHD6symsb4qMk9AFsvhXTDhi6OGgx5vX2cm32JPT8W8rTa_W0GHnkPsgWoDJbQs7nH5ChkC7fWYo8QTAx9WU1VN0q8Jm3kBf4cQU8kawa4LOGZFmfG1IXXgDU3LnQvlYSmwCjm8MLM5bFIsrsSuA%3D,2023-02-14
Human Value,Responsabile,Napoli,"<span class=""css-2lqh28 e1cjmv6j1"">4.5<i class=""css-0 e1cjmv6j0""></i></span>",20 g,https://www.glassdoor.it/partner/jobListing.htm?pos=120&ao=1110586&s=58&guid=0000018651425684a67b6036aa43cee2&src=GD_JOB_AD&t=SR&vt=w&cs=1_bd014173&cb=1676400547809&jobListingId=1008428548821&cpc=B576E40E3A51D23B&jrtk=3-0-1gp8k4ll8kcl0801-1gp8k4llsp6d3800-7541cfca3d4a6d42--6NYlbfkN0Cbu7h-UbSF_GGQaxjcsJH4mXose9dnRPGuIswOraEW1BCliE_XHjNelIDm7gNrajuDd93diwltqgK1cTvtNFkrcauU_oiFEvE4roIP44qEKIOBK8qjtgMx4aFoFsN09HFBcIJJi7yqDvrlii7CcfhqX0Cp71s73_BhwCfDtCLYZ7gtVePju11VcrZwwN493t-F140uzqEDo-5LMPMgaE2rXlxPVorMPXkUSISa5ZLNz4cuT2CuGq1dTtwH0HSfGrs8ZRnvyl9UgVS8PkLD4UwI0trjK7x9eb_IMebPIPqveNN4BGJZbuAfdRtazuyL0vECz6kMHU90_KeGM-kxOWbkjNEokTIiildwVOjL9IWVCHaw7nTCRx2iG89dY6Ea8ZAMKhPPraJs9vxo4kehFvoQflOmsnvQnhfnYQbQQZjrXak1Mb7YkSLB7sXzWs6vx_zB9GwkWY8WjLG_djzjiet1L7AqjFiqHRN7sGL9M8G7I9xdKM9c77Q3uHaVeksh7xzHhv-5E-5zbyQa1mGwZXBqXp0nJombSnVXctobOj2glJs-ZBr2Lu0BqOXcEQU4kuDMJD5ucUrKVmtf2qopI9mv6xTeqGu6APbAquaG9XgbO1yTJYnm2ZodKy9Hh9gXc9c%3D,2023-02-14
Berner Italia S.p.A.,Rappresentante Commerciale,Napoli,"<span class=""css-2lqh28 e1cjmv6j1"">3.4<i class=""css-0 e1cjmv6j0""></i></span>",11 g,https://www.glassdoor.it/partner/jobListing.htm?pos=121&ao=1110586&s=58&guid=0000018651425684a67b6036aa43cee2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_d1f7d23e&cb=1676400547809&jobListingId=1008448124856&cpc=AA718BBA0476CE1A&jrtk=3-0-1gp8k4ll8kcl0801-1gp8k4llsp6d3800-0e2cebcd386a28f2--6NYlbfkN0C6k5rF0R8wN63pf-LE8Hdt5FyIaVj9rDVnu6H05aFinwUNt_zGKUAMi8jU-uwy4wF8ETL4pw9Mh7LMOZTdxJvSVB1H7Njq_AnYkCJ-80rpWxBqRaKkQ8bW6XFsRWeEPQTtqCFdBxIh_1t9UU2okXd_PnOPtLO1Tz57sYZIRmSa1i8Ro0qH2cXO9uhY8adLehaqreAhffwU9I3PqlA30ulKOrkZQiA9wkIOhpFtuO8L1xRmUjx0G0lzEG2aF3ljW7HzOcCYWyWTg-_Kp2c0VHe3DR8henwfeQZub0N-Pnctf0CKDwXGqGd3w9-2wsJvHsc0dwfo8A2UibR8Ylr8uLEO806BovXNG0UjZ4t2p6d9LMku_mTwRxA4O1OsloxrRB5j_S2ueto8dSgLXq3vK4n80XsUvP2TqJ-knSggA7K8NZSiatRay9G4MMtTWc3JZR_ecHXHyAUCkoXmIFG4au8p8Va6vHCSHvalKW6Dy2_SS0i5iz4Ss3HqGQYPtxBDUXNmt-vA1J16V4-iq0AnC1t0X6FxJ6nEhT4C0uykTOZ6wk_ASLYWEvT3zc5X1MUJFIazZMDsMmparm6vjITayeDhHdhGeyF_yj5hHCtflgqtSGV0iDOfHTIy5b4E5DZSjH-xAiSFI6wdf1CV4V1C2i7gPFygLiIrQImxIT8FuqrLqhmECqrDwLbXqAoV_T8gJQje--o0IM8yfz88Y5JE8OQI8aQUCGK2qf9Fdm4B-Ek3Cw%3D%3D,2023-02-14
SbS Group srl,Progettista Elettrico,Pozzuoli,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=122&ao=1110586&s=58&guid=0000018651425684a67b6036aa43cee2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ca7ac36e&cb=1676400547809&jobListingId=1008313030183&cpc=8B69257BFB62E45C&jrtk=3-0-1gp8k4ll8kcl0801-1gp8k4llsp6d3800-e5fcb55d18857fac--6NYlbfkN0CYX4WiTdyRxBsbF-RClwOjrZ_HuHz39ldLM56h0Y-6XcbQWD2xL-ibBsmf_hv7lpL0oWLh3pEbUuMsC_PjUjHhgY32gEIvwtmenNDwZBzFpVjZv7s5E-zC55-P_iZB31z5JMh0x6yQtjkZk50P_cKOSMcvGtLbW0qKJO427bsXFSbzslneG7no2QR9MTcWNRkBo_-_MBRLz6vi7RAwxGLVXTc4QWxo3M1LQlrccRcdpEfX3cZZCRgJgCNMsHy1SXwxfe6KT73lwsQXdCKMA8_UfmMAVrRKPYnatoyUEUGXfPpi4SoiJrCwQOKr9OA1D6lm2s76Nl9QA54gxIPilaWBBia-hwAU1tnrWkqzA4Te0pwkpmgqKYaPQ5vsigHxKRtG5fehcAEyOEtgnyx0971KZQ4SsDk5FT53zsWsXmcbBxCAtBbfHi0tfiyGYd_xWofPXaI1jEjQGLe-EFWgCeJeriKjvC_d5SOOUuwSgmhTBlp4b1OZ7k225YQhA5fIWlL4L1R4LlVudKtUDmCNm4gxjhvsREwxRIoWzwUaPWg4l0MBiPzz2BYFN_BP5b-oF0gAU0FfXmoO9a8uPuhptDkl,2023-02-14
Lum Nova Srl,Operaio di Produzione,Napoli,,1 giorno fa,https://www.glassdoor.it/partner/jobListing.htm?pos=123&ao=1136043&s=58&guid=0000018651425684a67b6036aa43cee2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_4d9f858b&cb=1676400547809&jobListingId=1008468347720&jrtk=3-0-1gp8k4ll8kcl0801-1gp8k4llsp6d3800-b8a86bb6ce0275c2-,2023-02-14
F.lli Bifulco Arredamenti,Progettista Tecnico,Pollena Trocchia,,21 g,https://www.glassdoor.it/partner/jobListing.htm?pos=124&ao=1110586&s=58&guid=0000018651425684a67b6036aa43cee2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0e45cf05&cb=1676400547809&jobListingId=1008424152550&cpc=C5F9C09AE97B3D2F&jrtk=3-0-1gp8k4ll8kcl0801-1gp8k4llsp6d3800-c8d969f59e452ee6--6NYlbfkN0A4JwkXaoRv8vomynARW-Hm_L68rakXmo3176-s2qzOSvFiXx0FPkH2XC0pBGF2A7dkaOQFB1Mwo8s2hBZO8VobR5dJP0FFH_SjmdMSlzD8P1mh8jMVMBlqUqDZOTstZtQXUn8RRshb5FPW7ETiytkM3oF8aKwEXSGjnmOEzv_kd4dBJ64gSdxOKJ6OcAko5SBvB6yJ5BtUFoOMMfSizNTBviryBMKm9pd0x2HNRvoz3uPBKajZxAOyShY3KNigxST4uaRLhg8uZr6q8OLfhJjn_v8Wt1Z3JfnQGK_XC76GNt2wshv3r6kkp8W11J8HM_-aJaMZFhuRD74z3BktPAVC6s8yxRL6DnmXoPirZmiWCz7KmrP4tRUBk-Mpx6BcIGP_N2EM2l0XjiVbsUVwViuF8WAgAIGehtuI6ySWw7lgVJf67OCfPib3QIch07uwoGem72VznI3LeIn7_Xp7Oj5UrSTG4ae04jTHDkBk7EeSIdu7O_X9fZ2BCkv7smpbw78zem0JVpTPzY9ofv8lGlAwswwoqlfUPQI9RVgNCdB-6F2sUDKKlPDqfc2e5E4pOMJGrw8Fhv5j4sXgMzOV4xls,2023-02-14
Fondazione Telethon,,Napoli,"<span class=""css-2lqh28 e1cjmv6j1"">2.8<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=125&ao=1110586&s=58&guid=0000018651425684a67b6036aa43cee2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_eb7c96a5&cb=1676400547809&jobListingId=1007559284998&cpc=5FEB1BEB8E14EF52&jrtk=3-0-1gp8k4ll8kcl0801-1gp8k4llsp6d3800-6acd1de95e05a1ed--6NYlbfkN0Bng_-9xpqP1YcbXRmYbsnsnlPhOfY3L4ETYcSIfpTl3jEou6S-AH-dEJZMPx9qiP66UJsGwq5rjMgu0tgSJs3fLqiSRMFM3hfGF1JAEAWqLtpwjAm5Zag_tbwgOlbXF7xypER4mf_eHlU5neJ8Xbpz0ttJe2dWnKrMgATmuBo7Py5DpLDLuM0jjp8gHmhGKK8dJ7cdizJomVrw1icAJviHUmgsZIyGUvxrTfamQRlQjiN_jRe8cZmUXDDnkxVI0n1CKbSXWVrxmWW4OfrumpwyHA8rpc1GJAQq6_xUPBS8ccmHyfdZD37fcrDibYpz0F7tPyyCqGLvpW0_1AAr0g47Y3evCT1XHfpPDwUQfl4GVII_LQtNjV4j8Eo3R6K84GNKIXwLc-CEFeU4Bypq6d1OqYhT8h3KciJdUGHaWss0OkHkg3qNP4JO063w-YlAUwh9eAJv4n76QS4A3VNbQemgjk8qwGUcz5RAWWx7XyvvW-X4Vor66GXJCdnw91bwXIf0C_UNYbHhEMP4LH25KChFEtES8QUAfDIP-IonhhLfrgW3RrIy8ORPlNpOdL1pv06gMj7kLSboAA%3D%3D,2023-02-14
SAGRES SRL,Impiegato Ufficio Amministrativo,Napoli,"<span class=""css-2lqh28 e1cjmv6j1"">1.7<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=126&ao=1110586&s=58&guid=0000018651425684a67b6036aa43cee2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_47343ba8&cb=1676400547809&jobListingId=1008296222223&cpc=75B6770C194DCF89&jrtk=3-0-1gp8k4ll8kcl0801-1gp8k4llsp6d3800-503ebdcd7fc8e69a--6NYlbfkN0B5EvY6FOIMvaXGIogkbeDOsazeaKm-zVcQ8QfmwJm_jH2K6S3nMv4FmUruCOyMx-vvOsujZPRvUtyqN3N--KuaVUSRLwsrum6caroNkTwW11B1-_QasmiMr1qKQnu7bs8515uY2AsbYaWmfPld2QyjwZ2lpF4ytbAZif4pQ9g0gHDHJDMCvUwRumCpgFaraP3yuudTTMO2YRzyPH5tQh26KZXc7tXd5yWspnebBqz5QAoQpLaFKi2W0a7T0V4n60yCIlJueJNwT3-pm9ECUWNrKeN_XWql6LQrNGt09ens39Gz4OJWWU9uCZXhICD15aBw96Ollvmbt0ksI5hKlmIAuCH-_EubNJvcoVxhkqR84VdFChVz-J37j8ebWvO1KIqaHeKdYjbH_xHHPZ7m5G5GVCWK8vbEcXMYqvKWfO5mgxBXznPBEcIE4xCNj1lX4QytnzlyaPjNZQhrzWZUUqupxmwn32AyoOMEkQt8ee5FX4rjWGyM5PACn4a53lKYeu79NBxcQW22C1f7DpK_ywbD6PvfPD1fAgqf5iFdgcl3eXXZy5x18F51r_Wt1avQV84m-voUEmVyLmReFGO3UyMH,2023-02-14
Hill Srl,Rappresentante Commerciale,Napoli,"<span class=""css-2lqh28 e1cjmv6j1"">2<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=127&ao=1110586&s=58&guid=0000018651425684a67b6036aa43cee2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_d36bbbee&cb=1676400547809&jobListingId=1008271043022&cpc=F7A2269C793D5877&jrtk=3-0-1gp8k4ll8kcl0801-1gp8k4llsp6d3800-4f3864053f3a426a--6NYlbfkN0DB3mQYBblaU54Kn6Z8l_cgczAW2ExmgFcbUc_SKjUHJ33TVzPEGLE9swllj_pXRnSvbzqaoHMDcxJdRBes4uI6GbERPX03zhFto3v67eEUdi-eCDGYCogZG_2Se3-nHKUYjFcFmlUFAqHfHufIJK9NQYFR_FsnUDh6RpsdcQ3KnG2NA7RWfb0PnDKz8CFuzWUmXBtr5jyDjZijUl019J7n4Y26OEHkfCGaDM5TxAdsw0poTv-ASQOaoLamRtFNam7VSzGSpqdoVuFZcTmbR0lB3hi2u7Yn2SFAR5Z00WRaaoIiza236Err2QMD8COC89kqwkanmrv_F5oJwaXg7MS8LP060RFOVzgofBzXWNM-ZlFOyu60bpxovFcM6ZwMNaqKZ1TeGoFpOg1yVfZ0H6xBWEUCEa-dNzD7LiQSR7xj0fmuEw1X9Ua5Znl2A2veimUsSkjtVQZAu4mVofkRd29N7id-fqiRtXUTncxWnbkbcatUYGYhI0BROfay-KcesKxfvlPovUu2uM88T1K0GXpzwLozXY3uQr4cH-z0XYXtJjdsjIn67BoEwz16VmJBgnihmCo8RomHj9Ktwn57pSc_vKJIL2ONcO5d74f50xDo3enfsKP_JubD9w0-CXA7kHcW08MgOwc4_w%3D%3D,2023-02-14
