company,job_title,location,company_rating,job_age,job_link,oppurtunita_carriera,stipendio_e_benefit,cultura_e_valori,dirigenti_senior,equilibrio_lavoro_vita_privata,sede_centrale,dimensioni,tipo,entrate,fondata_nel,settore,segmento,scraping_date
Decathlon Italia - Logistic & Value Chain,Impiegato Ufficio Logistica,Castel San Pietro Terme,,15d,https://www.glassdoor.it/partner/jobListing.htm?pos=1215&ao=1110586&s=58&guid=000001865bdb7f11b7b5ef90abaf54a5&src=GD_JOB_AD&t=SR&vt=w&cs=1_29456571&cb=1676578357464&jobListingId=1008444210819&cpc=973E6D846143997F&jrtk=3-0-1gpdtmvq228d7001-1gpdtmvqo2987000-3083c5c3de7537d0--6NYlbfkN0AxX4FVThTCNInuP4_dCOjpDt02IlJMbUhQ3pJiroWHrApW-aHLKb4C3Mg3TR-Ze0k17ZFC0cOUn-sAvDJ6EJrx83P0tF1zz421lj6t61LVJ7CIlZwgxxNXiuTNe6wTF1PDMIGWO9jDaSqXO690DENDbrBxRzdX8RprFFU5d_VoXQUY-hWbLuWGtCkxG6Y_HDXvJLB5lYomsrKWeHhbz6LAD3BVl7lQr1CELMHW33vVGbqOkLQ0B9Kscf3ppgndpeGLtpUl5RkleSPwrCke7KPMcC2Bt61mvNZdNPtDhhkeZCeDvNnHUFX6kwTAjkOrdeNoNSjVYavOotGlJJxCAO0nKGIwv1JnWI5uhV4ZLQFp8AYmRSyeYp6R_vvQRDoKjRNDJtdAMbaohuim-9zePtxDOnaSRZlxPhrUr_9BKDAi21Ov4M9Faxzfj0mGSEINl3RIPfGNltksKtAbEiyNKe5lKT2IzqNSPK6EItwHNBCo1QCwPCxGEyJ1Lp4Xr1y1_3kfusAW8r8EuC1UlEpLyy7pfS_h51NFZbcot5CAXlIYpF6AZB-wkGYHtyya9UIO5-T7HdLyKeVx3sdXzzaLS6ayVZGcMCbvAuFZmeZ4gSKCwli-jm1a-II6kTpu_6tdKOvl1xl2flBCIUxrT9o1mQotmZCOTIVFegDncR7Rfot_Pz9KpIq2EPeb,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-18
ADB Safegate,Systems Engineer,Castel Maggiore,,30d+,https://www.glassdoor.it/partner/jobListing.htm?pos=1616&ao=1110586&s=58&guid=000001865bdc31d7acab9cf1701e3406&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8ff789e5&cb=1676578403464&jobListingId=1008303569388&cpc=AC8702F709218BCB&jrtk=3-0-1gpdtocg1haoq801-1gpdtocgois1f800-00c529091d286041--6NYlbfkN0Bes57u3O7o8YA3WsgCfiU7tCvMw_sqpYWw842EGD2_4gyR22fpj6VCvkj9n-94HBYZWWQZJaZoZ-8S8DulY_yZqMMUO2pMSRa5ypO8cMGq-alV9H6ehyu-8inCAeKsTj6wzTCHRAVKJb7kFctuKuophFEB_zceM05nif3T4RTB5XpB_YMA4pw-M7DMheA9MM7nVRcEWX-vFEuFhdQPd8oshw3LJcrAW-YLBHAfvt3s-fwYYkgcxV_bUCQx16H6BbCxqJgGgZ3V9bAKcps1LJbg7_umdX_pqeHWlND9Jp0MGaaM8q3Ez01m-nLoudhaJ7-Ah8XWIwjtniJkW_QiCnTtG96hu-CHcjMwkt3s9_0N2XZZp8pm8HLJYytc70jAqdKLzkAX68SNyt098hrN7uqTYUNkviDvetrtX6D1y92EcWTL8bss09thkPHHhb2Bv7Aq4OlSFzUt_73t2wHLBXUFZvyxBdgXdcuTcokAs3JgInPllUy5z4uyghuFmyw2CnId00dcrqG5kHaLmhpAIjF-ZNJLLYEpQWYrfAAPdrI-cEcHh-5-xwBRfbJ29yjeESs9F5fxPLiGDX7FXKhlT7AsvFuXnMb_jpvA3gKSi1ljOD8sjnV007sSmCuSC5eSBGgbmnH-dmSg8EDsQAneokIa,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-18
Decathlon Italia - Logistic & Value Chain,Impiegato Ufficio Logistica,Castel San Pietro Terme,,15d,https://www.glassdoor.it/partner/jobListing.htm?pos=715&ao=1110586&s=58&guid=000001865bda264386fd25025d7527fe&src=GD_JOB_AD&t=SR&vt=w&cs=1_0377bf62&cb=1676578269270&jobListingId=1008444210819&cpc=7F925F5888094D6A&jrtk=3-0-1gpdtk9joi4m5801-1gpdtk9kgg2en800-3083c5c3de7537d0--6NYlbfkN0AxX4FVThTCNInuP4_dCOjpDt02IlJMbUhQ3pJiroWHrApW-aHLKb4C3Mg3TR-Ze0k17ZFC0cOUn-sAvDJ6EJrx83P0tF1zz421lj6t61LVJ7CIlZwgxxNXiuTNe6wTF1PDMIGWO9jDaSqXO690DENDbrBxRzdX8RprFFU5d_VoXQUY-hWbLuWGtCkxG6Y_HDW2oidynhJBUyZwIvKKGMvIKog2t2NoesasnW0E0Ipj4hspmjvKMeihHYBBD5s8aunleojtZ6yhAv__bbi2q-qRFsnO6kHBJxkSWbrBVJkh-kg4-Dd8lIes_C3zi26Dl7ibTxPXA6jFWbnC3SFFxodkzOqhMPMFMKEaJZfteXOAVD7uRPoMMzIvT4MYRcgKOh8Dukpqh41ev98nNYdx2ZjNu9yR1OzG4o2ULRAT4KhBdHaMjyV4-g822Elbw_fNJClCmlgsOiCqb72nkXJTYTQko0kWYyBwT3BkDKgcB00ImGDC6QULGyQzbzOZovH4ZRpjYP8abH8U1uIQWQ_gpFy3G775CPphXDJl1emAmQgES7yWmbQ3Ff-hY414vrF72JnwCfIn67AKji0rcBCftRIzkf6j9TohTOV_gFJvEmEuJlg7EEG6EMIqceT0uY3wAoH7qSt76UPZJWf4tG4oViMjtC9jLHaiugWAT4uBKpr_c0pje3GxBDHm,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-18
dm-drogerie markt GmbH + Co. KG,Addetto Alle Vendite,Bologna,,30d+,https://www.glassdoor.it/partner/jobListing.htm?pos=1610&ao=1110586&s=58&guid=000001865bdc31d7acab9cf1701e3406&src=GD_JOB_AD&t=SR&vt=w&cs=1_80bfc474&cb=1676578403464&jobListingId=1008198972707&cpc=C433947A107EB3A8&jrtk=3-0-1gpdtocg1haoq801-1gpdtocgois1f800-4b8c4636cec5d2a0--6NYlbfkN0DSLx9wR7O9dXrDhbInNcYtngcj28fn9NVf2nOzOYxAMGuSivgdKg0tHRE17Fa6N3QlfIgwwMYYA0MUUs6oGSVkAoWD0bsUjN1RwMIGsi_p3apktIrcBUM2tBeQCjVg8IYuDlDSaWlrOCG_dCcKDX_EW2mr6tQ_zy8o4G3cnfH0K9ialIf24eSjZ1lZneXaXtNfIj7zXKfzWEIFIRyhF0aPvlo23UDx3qJcHBJz4Jw19XB-sdlZeR2HxJuX324X6HainiBMS04A1zC-5aex5mfNf6VMmNL1tw-aVdjeCYgsA9aB-c-e1gNpOG3uSxdT2dWwlIAsFlTAFcnwrF5IlhyjAQvU18PC9-jeii5a_aYWHSGXE-JnvSSV52pV-F9oh6oCGytqbxXC_UvplSJXe-4vlmtwhF7RBFu2vRm4VmYACaKD2zFEqcxVASQhpgc8HwfMFXQHfEuld389zeFGxFuLrKxfsBd3rFF2Uz-h1RSFUq9jhVl8Xk6mAy7fQkYEmkMR1LL_3PwLGuxmLpwOXpLeZ2WX053xcme_iLtyAczcsZhNK1uu-UkZ,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-18
adecco,Meccanico di Manutenzione,Massa Lombarda,,22d,https://www.glassdoor.it/partner/jobListing.htm?pos=518&ao=1110586&s=58&guid=000001865bd9c2e39d77fa37d1fe6707&src=GD_JOB_AD&t=SR&vt=w&cs=1_3a38ab96&cb=1676578243711&jobListingId=1008428777393&cpc=022796DF6CE1C9E6&jrtk=3-0-1gpdtjgob34au001-1gpdtjgp2h4f6800-147b82058870b32b--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw5olmPJnIU8hsooXGSk7X5Vu6S5N9pOuTDzKxVFz020TZYZKJL7SR3DtmDtLne2btFVlBoqVhSOfzPrJLn_5uOYNa8ZrCzGjYv5w9lrdf16yJAwMf1dmwkuyRTgG4L0MigXLTM8Sb4KvHTg9Vfte_zvRLTN23qyC1Hz5aIs_s69Ybuk51asXXSbNWumKGha3jmJ7NBr04Vyx-4uRmEmLA41RKzatzL5Zou95PyYg8R9eUNwqglnTqfB9VPy4YsBsuV9xsSEHFVXn6zHr5C1hlSEMKEg-DtP6Dd3i-eKE-iEo2cSw2HN3NddUIYHETWp_EwrFLZUolYApJU3xmXu_WZZKCOCUjyQxh0MZgeNJZyMDJA1ZAvL0ckzylsUrYgmiFmpDrfBUw84QFk-DXY3Ifiw9nNBWVJt9P_AaxaI4hmhOeTuyZtoUqk1e2u6ilFJz8FFEqvHbPa_KdVShzPgd1EIOkh6T3xMDE8LElSvv_oHZJ8Q8t3Kl8mSYYZIGBgLgYK4Pq5rRSIDuQdwXzp5PjksYql_EVkfbRBY_RyrGCT0e3_7vqRN9iOM1U4tYDJhwIllJ0v7hhyYzGCNvYAtVdxHu62B5i8fHbVzcyKXgVZiPJINqYuBRygCOLF5G-z0cstsNdm0XGKqUTyWNw-gc5qg2UqtYDmTpbnS2JgbqgywXLUqCOlCB1KYAZrVEfYey_BGM2R5YEAOcLJ9f4J8uyecL4xKKC3kazATICcg4_fpyhOAlreZ3aWMstGDdlDTZIDfL4w3tpGCHA%3D%3D,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale,2023-02-18
DA LUIGI SRL,nan,Capri,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1019&ao=1110586&s=58&guid=000001864f83c4ada85509737c253d79&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_725968ff&cb=1676371281405&jobListingId=1007587007478&cpc=1FF74F442D7FC309&jrtk=3-0-1gp7o7h6kjm6i801-1gp7o7h76grh4800-268affa285e67a0c--6NYlbfkN0An7zJwxw3CZh8z5lm8TVLUJaJN9wf-Y83TkzQufWzNKA84Hm9L1v7MUAyalvmtwFSjYEqEUg0mJcnrSjAuEedFXz9UwWH7ZI-jNO4FvMpdeLOTmzLnBnBTc4omkNQrHLSm5MdCJdFz81qheroHrw8dGmKku57rbJM6A-skvDn6N4HgXpUxeTj8y3n5BVOsbN8Yz6plS68gcn92zMiuV2Ue7cVC70Ayhl3311_IHiex2p0YvuVsEGhQIAqQYtSZDbXf3uWzEsSrZjj4bNsl1uba3eFAsCm0lIdtMWnHMJckqDjeIXiwonJpi6H5Q2CmQkNgujdnXzsQGIKAWnpqGyyAWR4zeu0OGRUq4IYW7443H5wAJqrBm5zsNxuBzTUOmNtxXLJLdjC0TvZhuhRbB7KtfqJ_TUCautwNhL4cS5sN5GHuD_cFAP0X-jUYhA4XKs8wbuzksDWyNaJaJlz9ulEhC1lRaAyszEkR-_mrjnhl2oAZ126RMWJ8Fa4br5Uds6tWX_Ts8HBWp6G7ZywCFwBjv7K8bUratUTkhZclkewWLWFOG_2NFsNfcjfUJbgW6yair012_VAZsn_HR_W-B_wz-vE234HC_GKPM3w9fqKCTdnCzCQQ68ZdQ7dfvxs-AlA%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-18
TECH-TRON SRL,Ingegnere,Campania,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1110&ao=1110586&s=58&guid=000001864f83ec00a8f10b9d6cd0fcd0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_85edd122&cb=1676371291495&jobListingId=1007581838444&cpc=AD396490361E83B7&jrtk=3-0-1gp7o7r212ths001-1gp7o7r2kgrgo800-c6e8ad9b3cde6b87--6NYlbfkN0Bf7zH--WCva9hch64-vSufFGLij5owhii5BKgj9p7pAwk_eXebG4-ARKBU6wgtV7e6kUBFQSeMVgJFUZRA-hikJNZzC4uQcgB7ENbhM1x9Fyin91_K8qa-gDWzITkZwM38Q_pb63tvkm7Aoly8rW61SExnmxJdg2QIofA0WjKnL5-z81RvQbx7UclJpqeaXdkDQDiU4A9m67uKbWu_LGXeDgv7ejxB5HaX7uL9HMLEalBgyl1L30gTpGu-Hu-nNwE8yCzPm7OKrzWoQz6DE1jZjCkW5R8Q6Ypgrk0_1Q5lJhkgNFKb9PVoUTHnAarh_UQ-SKEEQ-FFDxiWA2tSUkuApCNhESnwfW_vyVkC8mGI8I0R44kwxoNO6C6RC9pQg0d_91oKokfeIitbj2eFOTfNVApm1Exz8vTGG79YfTyj2h2rEKVuDoK4oV8en8KpxB7GQPPQYezFKINnsow_rqOKxCbfB1zlMvElCKEuNV8NYW845tBxwphugT3K_Cwp3zecarXn5PyLosmNE6QZurbsMO3TAo7KQzNKmfPUzqdv3T0W8LNFIROE2t4K_pvk3TJudBpJfPPpqg%3D%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-18
Poddali,Addetto Alle Vendite,Napoli,,3 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1819&ao=1136043&s=58&guid=000001864f85109c9e372a70cb94b639&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_7644aa9f&cb=1676371366359&jobListingId=1008464494199&jrtk=3-0-1gp7oa4612hel001-1gp7oa46ij44l800-ab0fc07fdeb84d8b-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-18
Intraprendenza srl,Sviluppatore di Software,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1825&ao=1110586&s=58&guid=000001866075754e962b39f15ac22176&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_860c04e9&cb=1676655556342&jobListingId=1008323391315&cpc=26740BCDE5E48596&jrtk=3-0-1gpg7atbojor0801-1gpg7atcfh4f6800-be37289a255309c3--6NYlbfkN0Dz3AuqXvTJSjd4gQfvCuL_KWYarbhv_t5tCrDLg0d8K85tmBL0WXz_DMkxa1FYS9xYhRQTzQ87El0e_XJs0iImvnuN9p4ycZhVXxr2FWgXsJmGHSc0QN0jrhJEYHwbheXzsIxK6LFxNYQDdiedLwH9OOSnLaiHUGTcMgK2CY0gCKKG-IKoIILSunDbV6WkA2OfDrjwiTE0NVbHNdEpgPWwXTqVZFNFr1uNxnmhj9NNlv8PsfVEAdkN4Iys1GTCZN1Abk8fOIPUr7BDY0IPc2I9kwFi35IH-cca-6pDxX68sK1NcMPqPEcq0SGT336N-zQrT_lHodB_a7VTulQbBP5SFxIa69ndB1UouaQ9HeXYRWdDKepp-uz9EHXHXBpAlCiIXpsHBvTCaGBDeTZxn-xryhsDIRCkN2fDOec6JOtdsfCXHFJYWIv2zHTDXesklsenBfHf03FGdTMXBjeoIOHNHXyFPTJ8kjjR09tMW1r3cM_OvKB8-HVDDedEqApdP7AX7wMwgc1BZop8t4K5jW5qG3pCaXHWTrEYyd2rCEBQfnWpo8py_WPq,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-18
GIGROUP,Receptionist,Italia,,17 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1802&ao=1110586&s=58&guid=000001866075754e962b39f15ac22176&src=GD_JOB_AD&t=SR&vt=w&cs=1_87ab11a6&cb=1676655556338&jobListingId=1008438720953&cpc=77D8CEE05F182B4C&jrtk=3-0-1gpg7atbojor0801-1gpg7atcfh4f6800-59e3784b67a66490--6NYlbfkN0BgysnIr55e20vnvfGrU75tCLJ-2bjT-JRpm-kAsv4N0PIv2yFvvZBUQmnwYC25AuHKYR9d4ZHH6sw26QlmogGLJU4nxGG4wx5vqofzdaWnDW3XWH4T0ww-Hd0-KSbbduYgREy9D0UFpvwpZkJQrULsa-g8iY5p1RuovLlfZ2nw_1h8T7wTrzdmoHqYhhi9fXX78v7JNzcj8zO_WhKdmYEqXGxwyHBUHHdFU-QFu60DuVWWsNADwFNgOpgLt9JTsjTHDjwHBM41XgVIjcFL6zIIOMRBPVKtTOh17yuZGEtOxkIPuOGvx_QQbu1zCVaj6LqEiz6qYwtTST4DpLa3iilYDTeTjmmK1EOLp889HbG9UAtNHr1VJAc-18HIw6onHftlC7LlxB1DjoDfQ6UxqoT2xcNFKo-4EvJZMeNZdRHrS_mgHOSeVjgJf5SXrqVjre1Z6OmJ4_rg1vfCB7SrWRWEe3h-3bFPCx3zz0qLka_nDF07rpMCkBAWPgTkCcudqgcTBlmpOa7iP0SxXwzl7rYt96ETKYV2FYq3-aoNHmq3yqCJ9XR99HH7e-7-PQwtfilAzs4hPdTK3v8y6XOyiRicGlXsW5ZAgt9WA7ox-evOBU2Mk9bl-xznSRmInJv_6U-KWRbY1u7PZ_20r8ZZT82tFvazrZcgjTj3sztYSrha1R3t8VT5TLM_kWnIBfbDrp7d9Oh4cR_A26_hIhApdykzOqTvOXaHhVxX9YOdm8_G7lTLD_egalNkdvfhl0XDV9Wz3_FE2pCs8xfgGg834HYxixPxajlNzMTlGMmKDiK1twFd0k-ZDSTYGsZpxOO6YGNVn_dAdYnAi6YjHq9OwsigDBhd8Vxx2cxqCIFtffGQ49EBeKnL5BFxmVecbKd9p1UVY-hPUWDH-BcHpcSjQxqr1DTNrwPFypMJkFG9Qbhz7Skiz8W0seGMm-jnFnXdwZKVVrIR1TzthYb-qzqW8BzOs2rmZiTZ10iUjfE-aRhSw1iPgNz2-U1vx5hz9KgMQEtZd-SX2DZT34smtBu8u_bBEVSXMsokGzoebGYF5KYjqznV5GhnFfeFEPzPmgTTfR8c6bospeTZ2bs3N6WqxVZ4cESYWX4rQlVloHIqqWgknbUilLkTPZv9oQDvQGP1F7o4q-x2wfHn8hoNEl9bM_8BmBain5fTYS50TcTZYQTmj-j-TLCzlfb_dF52x7iVnfA8LWU4qG9QhsGenDuBQhDCa88EyFS1x1oxfXJtmzDu14Fu1nKuxuVr,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-18
