company,job_title,location,company_rating,job_age,job_link,oppurtunita_carriera,stipendio_e_benefit,cultura_e_valori,dirigenti_senior,equilibrio_lavoro_vita_privata,sede_centrale,dimensioni,tipo,entrate,fondata_nel,settore,segmento,scraping_date
Sagital S.A,Técnico/a,Madrid,2.7,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1823&ao=1110586&s=58&guid=0000018656304f418bb7001bb0fa001d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6d47b123&cb=1676483252400&jobListingId=1008060748797&cpc=923E3B470662C757&jrtk=3-0-1gpb30jrbghq4801-1gpb30js0hara800-16e950784a6219c6--6NYlbfkN0CrMSphd5dnDnAqyCMbF_EBeV71V5YblsvDAiY3PG5TWLHbsbClfs1vnEW99lqJD32m5ZWWSRM7KBDNQ1vJUFnuzrY_vxjH8O9uSYSk7ithn156naVJo_XdemNoBygfVPLGnoacuvnigAk0imHRAEobhzQQOMeQLbJqL7z8oOf_dBo9qUGRvCI79rwCHA6L0UtDsXLgpg7PELWRQ6-kswTtBHt-92GdOqn6uVupN7ODZkbOtyjM38KurIUjYxqbqs5-CdfeV6sEzretUu1FUqqU5CLy9BGWVv_JSp_iyj0lRqv5kUr9sMKAGKahTN9oPUeUvBd2ffdne4Mp-p2snA6Moo21lnQalU4wCywf6oLhPiW2V53SLJSBE0XHUeMIqbBPdMjpxu05DeEJmHdHhbkmaKsqDz7U_53t2E0HXiqFwf2NSksU4eMCdYm3i-5wiUabOhwsCUleeA9TLT6Nt-iwrpTj02-IcT-I48d8L8jLBIEDt11h47Wv0WY-5MzJYpYhdlNUKlFdQEuQEPT7sV4pVfZhc2_5WulphCNUzURa5izIfq0NuX27eooyHrMJ1q-rd8w7Po15ps7-htsiFWyX0_vs91Kf7OsKXmOKUB_o7g%3D%3D,1.0,1.4,1.0,1.0,1.0,"Madrid, Spagna",Sconosciuto,Azienda quotata in borsa,Sconosciuto/Non applicabile,0,Non_disponibile,Non_disponibile,2023-01-31
EXPERIS,Director/a de Información,Madrid,3.6,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1824&ao=1110586&s=58&guid=0000018656304f418bb7001bb0fa001d&src=GD_JOB_AD&t=SR&vt=w&cs=1_b310c290&cb=1676483252400&jobListingId=1008400307841&cpc=34670CD602BE5E55&jrtk=3-0-1gpb30jrbghq4801-1gpb30js0hara800-f605ed460b12d340--6NYlbfkN0DaqLoIGYbn5Bxz2xfE6bNdCvSoDbO_-uJKCeomRlsJ69OjihckQdktvh7E6T7oOJd2glvHUxwc_-QEZo_aWuWl6g5T0Ibzi80ezSjU34MA2vDh-dZZBwtMIF7cnqyXCHlbWHBpLJHeq5dTaQztRf9qjmM2v3c308_mw502f4O-eT8gomkT2ruksvZdlpWmjwR00xuqijzGUVaOW_tL4vRHmyz75vv1KPNT9jwo5Tg2kMXu7s112AywHYYTkPmRXpWBr6tF9EpgmYBCEMWLmocIRM1mN08cZ6nMxV1F2u-s_wzAbMMV6Jx_nfUWRU3bcsvTZ-qCahre5D1GjACYdXEtVSXWFbRXuqmr2JWgwumkCgfA2xGz8IsrpUssAx048kw27uFu0QUQhu2_JTObc0K9N4gOkcHIj3SUTOeFn0pDeDWOw3ZfFAz1iOVRXu68puiLef9RU3zOxPfYDaWhXmribCpXZtqMG6727Zl__bqQiQphiG1QQHWUMTiWepuhGuQg8xUzc1oED4JbnDL6jeZHK7tA-BMl8Da71aBmkV77O2HYtfVrlOlAIzYx8Oc3uxLqT2BULjeefD9W4piLW0bM70fNwaULv-FzxtCHsud-mp6OmGG4ZEhFF-O9sUd5YbuBeMjKaoJebdBjV2QYV7VoyRV9sNQKgRaT4HJW46YCq6pRDaszZrrNjlCj2BbWlPCLqpIFrSTwZZavtVamqrpo,3.4,3.2,3.4,3.4,3.6,"Milwaukee, Stati Uniti d'America",Da 5.001 a 10.000 dipendenti,Controllata o segmento aziendale,$ 25 - $ 100 milioni (USD),1953,Consulenza HR,Risorse umane e selezione del personale,2023-01-31
Selectra,Commercial (H/F),Madrid,3.4,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1825&ao=1110586&s=58&guid=0000018656304f418bb7001bb0fa001d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e6ce2e0f&cb=1676483252400&jobListingId=1008241764153&cpc=A1E2D04CAB10975F&jrtk=3-0-1gpb30jrbghq4801-1gpb30js0hara800-e16bbd15ab9d35bf--6NYlbfkN0Dk7D_v-eG4MIB-VFcoS1pYpvRsrq4RMO2plCBSAAd1SvpAkUMJLSohwNRsKsR-gYlnQOm9e_ZDxu_fUPnnQgUzzUaCfobvyVsnmE1Xt3NPXDzMhBXyoS4AWlTfaN6rbAtIDZ1Ody6XwlYVRG9urPb9doeqLvXZFc3iUHOG_SiwbVJLMhUm6dotEqk-rG-2oSpOFPoPfYBOpqCBKBdVf4lvsHRjgIpEBsc-8-bwwh8axIN3VC2R7HZWxpFIF86UvtS9uN4jqNV0IDRq2dd-hzsrYTgqNtl9XP-BJN7mHXyTqKowN8fxGf5MgF2zpRUdCw2ID7K4q32jiHKG3mu-phgcKXNdGVQZVgA8u7P0hqLtQ3tvDldh09RPltC022WJ6K7NW4OykjMAcTTilUFyRnJ9PZPCqaL0j_cxww-knx3_bAIwtrEDSQwNIatrPHfRuReF9gOZk7hhi7ie9ysb6Yc21bNN4uXWOb1XVW57rFWyYEQ_QTD6NC0Zn0qYijbhLPgpqSKa3zdF88MtuRqBuSmBOgZ2zJn15z2_BJvfhi0q9ydsE1Bl7ar-jH-lL8Ezz9zLoZWqbd7tUcQcFJzyEJDxN7LNS-TT2hTrqyVe76Sn9nJHHnW5ClxrC_F5QKMierZZ6HrARK4Br4VAMJvkEw9xuQ515nmvsEY%3D,3.3,3.0,3.4,3.3,3.5,"Parigi, Francia",Da 1.001 a 5.000 dipendenti,Azienda - Settore privato,$ 25 - $ 100 milioni (USD),2007,Servizi Internet e web,IT (Information Technology),2023-01-31
Boston Consulting Group,Lead Software Engineer,Madrid,4.4,5 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1826&ao=1110586&s=58&guid=0000018656304f418bb7001bb0fa001d&src=GD_JOB_AD&t=SR&vt=w&cs=1_82780f51&cb=1676483252400&jobListingId=1008463816769&cpc=281FE6ECBEE2538F&jrtk=3-0-1gpb30jrbghq4801-1gpb30js0hara800-a98322de6eb882ee--6NYlbfkN0DoP8nG612n6SaIo-6cBFZ4ajKscvbmOmjTSQxsFZrL9GCCvt0keq5zOVAgXX6UYAwOfGitvfWBrkGdt0nTdUWKh7hhhUqije2X0HvHFcDXXf8OtFQjyY0okTuPsxWzzokNCGh1MvcUSJRWDpishooqp6xNmZQOaArNnPbgGnCbRs0VtYiSJa5pXz2sBbmNHAm10_a2i_A-zoOm86K97EuzmuOwIEro_iAr64vbSOVFxy8cP8dv_B9WAVj3FmRctVqBkFFWSqMNWm3izsuxDCM-9jVxuhq1FW8Qkk66UQixBOBhVp3NI8CS9LGvqAkqQKub8dCkSJugAq8MFW7C-mDINaKhlFDggkDoKaFQfXHu2GXJU5hfo_xgc8-tkyE6WLG9it1cRmZNzRc1iDZdSvtT4g9_vcjZD3Ox7Tvc7lZvLztDybUZNx1W4a4GU_0jKu0iLGAfyVLSYpmQTii1aEFY4TmNGVwiITBtGYjQyn90oiP1tpvJnL8xcRP-gSZ4KEsNQnIoLUwCTl9YrV54o4i19UeeH0mlIyVHwti1upTdFJbkU59RIGQypZquJ8Qe_LOPKzLXbrBoJKI5nG7gvpGUpLnEwG-9D9UHfaerGgN-FX2y7vG0Ybs-LAd-0wySKOCaLratmiHotjbYgPy2w6iCbRFVfggCDwON7m31bXqeiz3YDYTylAlmbVb0QFL7RKzCPx3JjJSMHxbIYLK6unxO209Ic2D9wd0OgW7_Aqqx7-w709E0PGE8H1xOVlYcrKgmmJmfTdaOsXctZz3_dUw0Kx6xJyL7CAHofbfe7684xAxUuI4ZHIX1sQYgbD_0AzG7qhR9x7Z4_ST1UW5b7JavxPhaYmKgW4wHt6WMS6MQAE2fMfxzER67H3TDYVs0I5XE5Jgl44IenjhHZfWjy4qUCflzzj2bleq8aLXaW4vUxTliberVzrrT7xKHKT0H4asSjH6lTdmkCRAM5j49nmRY0JQBryLjTkg2-uMQWzCTtc4Fvdhl2FTZUd_LCQ9jazWhSQf6T7mFjamFmeRbV4uhvNZOO_pGBNfW3TnxzTUAzyN22TvLMIBu9ThW6oSuZ7Y_i56_9Yxttxx4eSI_DbUrhrUwIjRyy5CtFNzIRTcKA_sG8UCq6hqQAvHy96qAJ1AU3iZKCj4tB3zNBtMCgfEi0yxb3ZEOAGvMr7P5TS0WX6oqfYrGOXf6,4.5,4.4,4.3,4.1,3.2,"Boston, Stati Uniti d'America",Oltre 10.000 dipendenti,Azienda - Settore privato,Più di $ 10 miliardi (USD),1963,Consulenza aziendale,Management e consulenza,2023-01-31
AllcuraMed Personal GmbH,nan,Madrid,,8 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1827&ao=1110586&s=58&guid=0000018656304f418bb7001bb0fa001d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f8c7310a&cb=1676483252400&jobListingId=1008456723059&cpc=AF02A54CD0F60729&jrtk=3-0-1gpb30jrbghq4801-1gpb30js0hara800-fa73866dba6cda07--6NYlbfkN0Cap2DweoStAgQE09oKwg56vnONVDEfIJKj_T0YsaZW-Wzn_KVRmH9d1LJ5JTqNWREfjE9ir_m5bDL9heNPn8ziDc5MRqQRCoMbn8CIfnHswcp4mkL9gVMQy8yLvQKN-HtPAZx7zz4-GCIP-mSWUEgqQjY_3w1uw1iB5ZEg0E8QQsfm5cTmIG0AU_fZEjfvp_hwXa11ndLErtiyjZR7hTLC43UchTJBwEIjxfsxmZLlp179yLA1Zm_87OoHflnj_OcI5Zn1ozIVWRhQzQabW9ehEdBkOOo_7MIBcKt0x1kUeaIbwZNyHjtqtEHIIQcRsa9R6bsdUdwUH6ebxeRt7LxNvPB5f_3DfBZMoP0VDtasJgWEdIhhr_0JCERZUE6SPS71gPh0dDOCPAOxWL9V5VifpMRWe4ZkpJ-eAUzElRYFjOHUHJoFLd_IinSItgv94StTguy28eD6ENY4WmQ1cPCDw8sByuiRA6Br3ozz2FPm2UZLN1Ou4lKkJe-txhBJMpyvhbBx_ub1ZN1-SBtsU3x052sB-kD3H5odQIvVB4Hvfbt6aek0LtbajFLaN977LGqLx-bEjj40r0KgYcO58s8C,,,,,,nan,nan,nan,nan,0,nan,nan,2023-01-31
EXPERIS,Desarrollador/a Java,Madrid,3.6,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1828&ao=1110586&s=58&guid=0000018656304f418bb7001bb0fa001d&src=GD_JOB_AD&t=SR&vt=w&cs=1_2b4a4629&cb=1676483252400&jobListingId=1008400307842&cpc=F1339989C5CB8906&jrtk=3-0-1gpb30jrbghq4801-1gpb30js0hara800-a3dc6475fd4ffb83--6NYlbfkN0DaqLoIGYbn5Bxz2xfE6bNdCvSoDbO_-uJKCeomRlsJ69OjihckQdktvh7E6T7oOJd2glvHUxwc_1o88HykvoPgNOHFuBQYyt9YIk4AOojMS_IVwEBIiYD4SFK5_B--K1JhZObniYtqIW1a7bqEbqol69W5c74WesFWFvVjIfq5i4fE-J8m7XInTHg4g4XyU4B8W8aoGKnK_iBSay1WBaBrvd-a5ivDjMzRQNDhCpm9Sexj-TQt4-g4c_pR4VUy4VIfw16s2meC1gnvBpkT2ht7ecCN27-fs9U1TJFe57KnUdOoP9BufEWPhckjU5VDEBFPZcjBIBFnKOyK0FHfpIdnrhk74DLe9iWbG8RzhtcNvob-t1fDkr3o04G7k4hmer75YVTZvE_hUcN_qJRiasBH0ioLnCWM23s9XgKoa5XWwmHc-rsZnkiRluZyZEu7-SwzOCD7Dk0lFUJLLIbZTOGidHZxfC9YNx1W8clS3tE_WF0dWlGozl254TN17AnwmUKBjLOMTXe8S-VdgFSNLjUAC0zazEyTPLovg83B7X4abEAwdIR-Eh3pExnnuL1O87ydhCWydUKdG01bhp89exSUGn8HiBj6gf2eM-_gmmeFqB3A4wCpdZRcO2Y9DA-t-PfmdPiLB-TMJotg4wQQwPrRl6VqUbiLUljOyWYlGka1mfyMXr9_OwIwYsPodWf9dACDwsnPjGCWrQ%3D%3D,3.4,3.2,3.4,3.4,3.6,"Milwaukee, Stati Uniti d'America",Da 5.001 a 10.000 dipendenti,Controllata o segmento aziendale,$ 25 - $ 100 milioni (USD),1953,Consulenza HR,Risorse umane e selezione del personale,2023-01-31
Adecco,nan,Las Matas,3.7,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1829&ao=1110586&s=58&guid=0000018656304f418bb7001bb0fa001d&src=GD_JOB_AD&t=SR&vt=w&cs=1_c6b66ac2&cb=1676483252400&jobListingId=1008296468854&cpc=C5F9C09AE97B3D2F&jrtk=3-0-1gpb30jrbghq4801-1gpb30js0hara800-2680c46063e3febe--6NYlbfkN0CH7AhRMn6Y4-3Bay0HlXyAEvyV6H53976glmhWaxHtXxq3MEhMvp5gNQRufXYGQksNb6HNVDmlxGtswNJwASN3EBGX5L_VwYDSXsSXgFxyFdKbIyLygjKOlVaLZ9wMkrX1qYC8w-lV2Rkt5TaF86CKjS39L2c3ca4GX44wLNGyG8XbnSyBzFTSJ84LX15mExr359VttAOlspJCNgwrms4YTSeU_aYQ8a7UEL4mp88V9wJgD3iwv-NDuI3OXu_oQ_MNsorc7Pzxe2ADK7NL5gmKC00CSyKRGXHTwpZikTLbx2JLiRUKSw7oC9PvC0QwxmZcK50oh76m2tB5XfFB8-0JFU9xtl04JL5VcPPAxO2oM9Itwy_fFf2fQMrDXdW0g4BsBcoTL_eY6Q2gXOEAmux4AoJPREV6m3ygPH-CUz6sLywTmw7bJ8EyVdTgkdh1PmPPWfR1EHdJyURVSC9lWR3QWA18ODlg4jb5V3PH9y-TKcUgUqhtEAswqD3ap-1zv0OVd8z7KY537OfI9oFo2NZLqI4eWoQPYggp5wvJCeICbeFRf6QHafwgMbsydEtCnWvY2ESb8Su8fTJyilXmCAe3KnKH1gEdTShi78aHU-GhzsvnBkG_jOowIh8X638rDSbKYKMz2o9DNrB8Rm-s9lpYWnCznryf_0s%3D,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale,2023-01-31
arkose&co,Jefe/a de cocina,Madrid,,6 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1830&ao=1110586&s=58&guid=0000018656304f418bb7001bb0fa001d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_20d8b1c6&cb=1676483252400&jobListingId=1008461478278&cpc=878687325D2A5CC7&jrtk=3-0-1gpb30jrbghq4801-1gpb30js0hara800-62111e57634f0b34--6NYlbfkN0A31XGNXXNJiTryrd9x44G-t-JdxyidliZqJoUz8Ucss-SpiLISz8pnPU_nAHifgPsfzFmJ7uNqszphbyYIqWK769zPCPOQwYKFE_n5BKtIy-AJkaknVIgZDJrKlXCeUJ7BlUO5fO-FyZT6-9n2QEbxALtpwhGMVS7uoAkh55atx-jrM3ec39r-4T0uvl15d19WPTDAeTfgd_iPJoS-Quv_MR1Dv_RL9Vo-kL_zLOGHSEPxdi9x94LvRTqst89Mk_MkupPatf8bK0tGGwpbtHqfxGafJfRh62xY5L8foT6w-1_5DfGwQPQ60n_Uivf8IPvB84_xHf-zl90vwro3NTFsEyXs6prC5EkMF20PmbyTYrwrAIF1vI4x-RZUVIR-lWu9Uk2elNYfnkemel-0wbjgmO6ZPwQDADqcXgAwHCPWAk2lL1lar992mt0CxFst-MvO_N6d7mvtJzUhM0AhM0VVfaXQlGyKZH0Dpp1e9uOnPK-dmuZZwxajFn4Mt9BSWti-sBwLPs5vyqGGbE4O90JXpUVYo9_Eyc93MIcopVmu5_72VNHYTBjJuqH0QRTSlA-K7zHSkNY0Fg%3D%3D,0.0,0.0,0.0,0.0,0.0,"Parigi, Francia",Sconosciuto,Azienda quotata in borsa,Sconosciuto/Non applicabile,0,Non_disponibile,Non_disponibile,2023-01-31
Bright Horizons Family Solutions,nan,Madrid,3.7,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1901&ao=1110586&s=58&guid=00000186563077eda2462a781ef31a5f&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_efa5ab24&cb=1676483262792&jobListingId=1007898465165&cpc=4290530157F20621&jrtk=3-0-1gpb30u0tncfl801-1gpb30u1girnq800-eb5ba03ced2f53f4--6NYlbfkN0D2cK_vPyiiV-Pc4TnFz8iTkk2f5yRWAfvU4_R5SvLBEtfQ1cuKMjrKENRYBLkGmN6Kii6uvwtQN_aPREfGEhxc8rMn4sZHhliHKFTsRMDlspGeMYxKwdRWtXFAy6GAVvDhtjQMPdWKIToME0Vg5vB9GwQD7uHbq4kT2GGh0kIXJoLDyTBTfDRobn30tWa8gk_1aAo5xMSKI4PlfPDrG-YgiZFDDfyWL04ptK5gxMYuA2e2mc1zJ2AbQPZpk4kqIdZ0AYZqX1SHke7JrA6NPrm37LH6TVteilBxEZhFsB29cnFL9EOLA71brJf9MzZZfw5tdeui0ScEfLXfhWYeaMnazAYZxGfUKg-2kGGQ9kBoclZJmBqlvpRwQgCXwtuS4XcwlbEXznpPsCSCf7jdqlgq19I3KivT2D0zvvnD4_jGYdeno9BN4gXKaIAjmfsJUmEeBXZFi63WNTDtY-0Xq75heHdS-Ca2iERgfKUbyqT1SsQhLeMEdGg3H3J3V8D6qljczPb9OunRxyLXUY4wVTv41v1TclFmNMoKsgfMx4qWI3o2ZYs8fNyUR4OH6ntlp22ojdVJvqG9LcI9MwUicpB29KQ9SBFhcQzgICkEwaeCgg%3D%3D,3.5,3.5,3.8,3.4,3.4,"Newton, Stati Uniti d'America",Oltre 10.000 dipendenti,Azienda quotata in borsa,$ 1 - $ 5 miliardi (USD),1986,Scuole dell''infanzia,Istruzione e formazione,2023-01-31
Cocoon Childcare,nan,Madrid,4.2,2 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1902&ao=1110586&s=58&guid=00000186563077eda2462a781ef31a5f&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c728fdb3&cb=1676483262792&jobListingId=1008468649419&cpc=24BF2F2386F532EA&jrtk=3-0-1gpb30u0tncfl801-1gpb30u1girnq800-9141b01ad6c260c9--6NYlbfkN0CHwkHUaJwTUTavdYIO9Qc9QtoysFmP0ZAjxBNwoN77snhKjI5ch3vyLQ9kjYbg4MrbjIZd8_x18uUSW-Ss7DFBqtPHejhJx9TOZ-AGl3e2HqMS6bkzLaaP2n1kd7NNYe3SluBrhUCBjNrelAwBRXj3rMEQZUVuXSUbThyQEeRIBG7zlJilZYzW-eQ8sdGai3Qf8MsCFHuqAi8CZr7dp3y16fD8-Nz0l2TGJkSBj537kLVJjpUKJg6p_1_HnDmfBb2TjW46rD8h_pcDWA8UCsIOHT1oj8UfQATOr3zSzFzVwZnFmMkLFZqYRoFNbQanxO_HyuH9Qa9cFdF-UcXmftyUcgM7bI_kh-a2ej7JQSEV8T4-n1yFUthFOo_7y9WXZky1X4P9Kszrs3GsLcXrnFHg47LIpMnTjS3sgg_39qlHpKcdWaF0bm22georM1ZO1FSQarS6GNUsXYosH2ooV3huqZ6brRk3fo5yDWghgVzZ0KSO0Sl6LhdbZKD0IK_BQd6w90dDkgLxIW0TV1GlK9omHq9IANOBCrLgJTjToDLx2DRAuwksyaUEItNDaHoHRfdiLO8n46jdW8bx2AA92jNnN7C0YynsF8Q%3D,4.1,3.9,4.0,4.4,3.5,"Dublino, Eire",Da 51 a 200 dipendenti,Azienda - Settore privato,Sconosciuto/Non applicabile,2003,Scuole dell''infanzia,Istruzione e formazione,2023-01-31
nVent,Java Developer,Madrid,3.8,16 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1903&ao=1110586&s=58&guid=00000186563077eda2462a781ef31a5f&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e584dff6&cb=1676483262792&jobListingId=1008437524709&cpc=52707B81699D15F2&jrtk=3-0-1gpb30u0tncfl801-1gpb30u1girnq800-248e27b001a26c89--6NYlbfkN0B37pvkDXz6BnETzzh3IrtsxPK0glNB9IfcgNio2MHaTySl9rQSu9S-iuMHjd1WdghSurVdl9_zhBaME2QQseoX0JFzNF2WizGtNUNlPGPirS568a3fJtpEvVl-rQeYnv7b6NR01yL91LhBZcv7-rprBpXzOof58QRqqAMNOSzsWosZ-ZMQAc0aGFrmUm2OsNmMwbN7y9Ws114V4QhGxh9k0E8qV3Uujh5m2sI6iVU8YRSKFGrOPJH-8AkT4pu-U_-qy41wTGSjhf0K7AAAxLS3RqR0heBbEsINDIRImNAT751RaW9iZC9lQnutrH4xLhvs7zW9zrwz0adEBfbkR7BdS0595w42cHzu5_4PlbWHMhWnMQSu4RwO_Jkpu1jmb0M4VUJuoAxEf-_rsfO19GkXzdMWdNbm4CjeI-aecd1lC4W_WiJqJjtl7ha9XPyVBNuRRj1q7MaSgjxJwtlgGN9X4DIJtQcgyDRodzJuo_L_uRCGfl9RpS0tN4m0473eStSp4DXet2PcMBAVYPGXB_8BC6BxzG5QZdkV1USneTK473ZmvS81YNBN4DhnGlUUxyv3glmC7GNEG91BxSMkTNaD,3.6,3.5,3.8,3.5,3.8,"Saint Louis Park, Stati Uniti d'America",Oltre 10.000 dipendenti,Azienda quotata in borsa,$ 1 - $ 5 miliardi (USD),2018,Produzione elettronica,Manifattura,2023-01-31
Evernest GmbH,Consultor/a,Madrid,4.9,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1904&ao=1110586&s=58&guid=00000186563077eda2462a781ef31a5f&src=GD_JOB_AD&t=SR&vt=w&cs=1_2a9b12db&cb=1676483262792&jobListingId=1007997758087&cpc=3BDFD099D8AB9A68&jrtk=3-0-1gpb30u0tncfl801-1gpb30u1girnq800-da90d23cba06d3e6--6NYlbfkN0CbF-L48tIuLwbTLWlfORyUALKslc4Ytk0Qv27ARKjN1vE01Q9Dg-1UPORQ4L5vOW9XMZLFnrBwJfycnP97qe679KKCyFVaHmVQ3lrR3EK23M7XHE2UNhiRWe4MkaHcYSr1II2Kubd6-GqdtwSPUhHwhCGUr2PAPcOOKH2_-O17fLuBolUkWQZngB4vDw187arbmmp0ktm2c3PQ3ZlYVmLDqSoys1o1a57H_zt7bcAmDYivnlO-V2HFp5IhOcMYaYN8Q3kifua9XfhvweGPYAlfh7gzuE4r2dLG-6cIhN1hA_iTEU-wxWuutYtm3unDwfbngCEByUiQkOq71Jw4ZQDDKkg-Ig1n0DETobiIcLntenwTIWC0hUNUSraawKI_0tWmQax6k4cLrXLfU2mufj92-qhLZFRRSlRGJxs6wua78XmHQdM6MKVEayu4R9VCOVXjkeLQFUWgFa8nbwUAirQhCW75zmpTZI_73q_Gq_Aw1r_HwDiq892hHQkT6njT2nknBxMl9qC18c_jMWJyn6nZD5mjQ1yqXOR6DQy1tK2uoyg3Kl9HKIIpnqO4OwOKTkOILk-bwb4pGLo4ErrMW6U5shNCGtPiQsZcTEUaztIxcV0Xm61DDDWhoVugET4pcnM%3D,5.0,4.8,4.8,4.8,4.8,"Amburgo, Germania",Da 51 a 200 dipendenti,Azienda - Settore privato,Sconosciuto/Non applicabile,2019,Immobiliare,Immobiliare,2023-01-31
Call it services,Accountmanager (M/V/X),Madrid,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1905&ao=1110586&s=58&guid=00000186563077eda2462a781ef31a5f&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ca192efe&cb=1676483262793&jobListingId=1008397044220&cpc=DED3C32E22E90A94&jrtk=3-0-1gpb30u0tncfl801-1gpb30u1girnq800-9858493e3a136ea2--6NYlbfkN0Ck_EPeqvMdX96Xyhw5Pp3pP0pNf2s8S20Lr7QuOLWbL2wjh4louZGLwCFJRaJn0bXT_tQ0L_-fkMkSEx2UsfrTNb5sfqx4h-4GJ6pGt9fHTBbK5llmiBu_vJCVsOmL9X4kIl3g671BJ3V06Q4KGKH5g-Wzfn7dHj50i5KZeNIrQeu0FIIRQMEMMS31KeDmk_IQjUe7UqrIX4WLkFVYPt-MJKlsqrzOdWnSQMQlrGPgDXjBjfYjf2PxqQsmTe90HjNEFpLNGpEySenvjqI6JHru0RflgPHt7rfFobvdXY41SctcSYM5oWdXkV3_Px28nvd-ntN5O7OT1KxUdxF5NyRzmpL_GFce7IThA-0Pd9pkVUsqa6szCOdHb3Tv8L_wKynzimEKhfs-dZ1pU-eakrzJntMKzpJ--6OSWjhQTwa7iFj3AGh5Ual588B4R-XJ7toK2wjd-n9am7ptz0nV6zWjz_nvS-K5Ix4yyb82TFKwjHCu5e5jowwwFJ93yESYjKoX4U5jiW98ds4s3W2CGHwgQyXNc01jFylNyriDjAz8I8HKlvqQiNmIUE11hnfi1EDCbjO0NpX0xToWlFzvT-yWccImqzJ_H6s%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-01-31
Engel & Völkers España,Consultor/a,Spagna,3.6,9 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1906&ao=1110586&s=58&guid=00000186563077eda2462a781ef31a5f&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_cb578fa0&cb=1676483262793&jobListingId=1008454617792&cpc=9A96D6093D59D0CE&jrtk=3-0-1gpb30u0tncfl801-1gpb30u1girnq800-dca8892b76036b51--6NYlbfkN0DjXaUN1-6gB44BdyanPwyWv_leT95rSFs8AQ9F2uvrFr3bJPJ_-ohTkIwWjLXTeZAremPd2WUS6XWebd4RjyHOM6pY5_R6Pp6eBSENahffbYrAxJX9yNvQMhJdL0OxQTnd3PF90WyKOEz-h0zQ4-Fnt_qOvaZELqsvogd_65adqrvFiKcfdDv0jZngtFSWPcEBhkOVK9cMj6j-jHdQXLe9HPZZ6AWjp6jBCnJuzDA7XME1_jJUNaUZNL8qsfEV_PYoSesfNnTyiN_AOw6owfxH4gfw5No1KyePuuUj6GfWf5e9SFT3k4iAgfScjMkad1hkY0LWwUe_I0rBUAAfWwDnRcwapsOcphctF3GBcJ6Fws2e21TS1EBUF0zhzSd8KMkh2eAF1JfvnZadCQZdEahe2N2yVJf3y0wG74DX2T95bOg8POTQ_qcjj4uqdfsi65t36ayXcW1ouhOqgqQmxyNZW4O5O3LvhKaiC_DB9rq49uscpXu0LelvE8A3FHMQWtkQKUNS_vt7LfNGWBCk7bsplaCL4qm1tlfO0ErfnaYvPxHJVpLahAoWdtRBKn0kXcD6tI5Nj6NnOIFbNqmiS5v933fZhLEnYqVptJXL1zCbAaaxtpo3hqRGBI2pkerRYPdF7Zg-TbOE-PPrMO4XuYCQ3Gig5-qBFTGh3i8LyI4kKEIbS1pG7HpzE_AcpJZZXER0jV7lY7ouQw%3D%3D,3.3,3.0,3.6,3.5,3.6,"Amburgo, Germania",Oltre 10.000 dipendenti,Azienda - Settore privato,$ 500 milioni - $ 1 miliardo (USD),1977,Immobiliare,Immobiliare,2023-01-31
