company,job_title,location,company_rating,job_age,job_link,oppurtunita_carriera,stipendio_e_benefit,cultura_e_valori,dirigenti_senior,equilibrio_lavoro_vita_privata,sede_centrale,dimensioni,tipo,entrate,fondata_nel,settore,segmento,scraping_date
Decathlon Italia - Logistic & Value Chain,Coordinatore Della Logistica,Maddaloni,,7 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1817&ao=1110586&s=58&guid=000001864f85109c9e372a70cb94b639&src=GD_JOB_AD&t=SR&vt=w&cs=1_3c07966a&cb=1676371366359&jobListingId=1008454713006&cpc=5E31031E1AFF45A7&jrtk=3-0-1gp7oa4612hel001-1gp7oa46ij44l800-408eeba515cb6a21--6NYlbfkN0AxX4FVThTCNInuP4_dCOjpDt02IlJMbUhQ3pJiroWHrApW-aHLKb4C3Mg3TR-Ze0lpl_ZI8KoglnbWQ7qXtXuAyeIa4Yc5IyUgm2LSXC4HsLRxX75_A-7qLfbofDi35PQQbE7MLA51zHHYuUVvRM7lQP6Td7hSPTyzIxk96hdiMP98o4AG4yV913uvs0v7rZQqmAThhX8s2BKopDbTf-14PvmQEcEEFM0LfaILieScQItoIWNRzheXKWQuBw7p7awC89EyWcVrlG5DRKJApxnQIi5OozBL_3dtuyCx5hM-jamhz_QTDuga5PAWylSOb0VBJkycmeONNHnwSh6cCvkR92JGDfLiGAzspm_0ni0-vQwE3RZopMWYbF-Hfx5K9m4jSJaaYbgUQhjpluFsBTMgT-1_QjgcrwUVa10GfSa24EVyn5qe8c4mXeyxkGfdxqqbgSb7Y4J-3uG-YL1l5ZDC0l-4-w__whqj0TqLahVxdK5LitzUzDoJF4l1n7JTsKD1A78ysabK210a_3Hb56ZceAUO4gUmeTX38D1uKXK-JyJ_GLi6yIu66B1djPKggHjP7fKL58eUIUjeA0KzFuvd53Cj8sVTvqpHJhP286F1Qz2vbYgvOo5WWMwpQhtsAzR6UV7R2XbAQr4oQul69493bnNa23Ij2IQ%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-16
Lum Nova Srl,Operaio di Produzione,Napoli,,24 h,https://www.glassdoor.it/partner/jobListing.htm?pos=829&ao=1136043&s=58&guid=000001864f83678ea8adc6fdfa421291&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_bd11413c&cb=1676371257588&jobListingId=1008468347720&jrtk=3-0-1gp7o6pttkujn801-1gp7o6puhi7lg800-b8a86bb6ce0275c2-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-16
Osm Value Medical,Project Manager,Napoli,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2109&ao=1110586&s=58&guid=000001864f8593e98ebec6245919e3e4&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_59038866&cb=1676371399967&jobListingId=1008130741799&cpc=E509DD49A6927373&jrtk=3-0-1gp7ob50cpkdv801-1gp7ob50rgagk800-f00b98311ad101a6--6NYlbfkN0B6i9xeVABFT5L8de-qXhyg8UHgvplG36njblT18AVkYqL1QYvO2A6yDoxK_Nfzt5fFq46i5O5r1CbUp9Jx6BacxFcZQ3j3hRV9hUhrM3b_xuko8N48hm4ZcgVtuardN2J0J1Xmx6uCe9TprJs-bU_VTbhiLRfFZb0kGH186bxiIeG8f8vSBExzafFaVTNNQlrc6vNzf0t7UXSlBI8U4c0WOK_7LC-TaGwsuHlTA1aHNLh3Eh_hegZdmCn-l3pOKY-DbdZtyUcVILFYzeKhCET6sjM-mFQp_Xwt8Adtm2yvQXl8FK-QmDa82t6r--Cv-ZVhgTd9zVyQA1dutttTsn0-QwJV4jmN39wyv-V9PxnpeZZbx0mfLCfAqICtZz4l7PcMio58rmvVSZGmpb4XMUUOfAWygX4zD8rt3z6VwTHxoX0wNRWXRaIFNcprxtpMTAWBsL1AeFUNWEt5NtDQxr-uWv3XXpMZGNTVGf8cXHqRBO-WoscwCUZlJxTo1efTMweIoZZOUaiTw8Lj_WAbrSA-3gYsuTQ8-i9hzBlgDRqDqn1eJM190M1qpgpw3B7HrcxukIFPh9ccFCSM95xfA9w3APsLctwAuZHnvMI6J_CneA%3D%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-16
Okolab Srl,Sviluppatore di Software,Campania,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=712&ao=1110586&s=58&guid=000001864f83343197b2760d4164fa8c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b267c20a&cb=1676371244417&jobListingId=1008064394523&cpc=AB6E7ED505984E67&jrtk=3-0-1gp7o6d2mkhrt801-1gp7o6d3720hg000-11165b9ad85fa470--6NYlbfkN0CF4j-VdemhqZhYBfyycXzfctZHQMJlOTMWfjELlTEYdzQvXrnMCEbQf7_njLW3BzLN-Zf8pM0KDVz2N5hR05WrSs-oJT9j1xtitTXCMH8DgJcrv9Y-sTRfR-02ADE9b0_rT1qvIuI2VvD-7ho4JCz0_z7Xu7S5YeqNnN72dIM_4VmcXQp9806Sw2qzpuUOoX8PZF-OIrZp8FZ-_0KCKqCwSrg4uX_M006WXEGDbCRQcumS0OuHCv3v6OVGCia-w0ib75_5jcY6zPlusO0tOSw0QBOSgBbmqqdUsJd2xO4r1IyMtViMbikkXd1YIdOL0aZ-TP2Z83AOHem72nyGmR5PXbdEdh_x--_0MZ3ENa22oJt2i7fQaGIOT6SAmAb0NtmlFD3lxxkGfEuIGFWRPcIHmnqXusqATZYLkJO2jJCSJfZrPZM7epszB6fRVCv20oJdHe0xJrS-aZL1-ANl1DsMQ_se0zVDktyvwNrXv6NQQuy6s-_utP1kci91E8zSsrKtDoosag0B0u5Qoe5YpO-X77ZBekI71lq1XEtevXkcGTgc_5-bbOZTa52PnwNGchmR9p_CngRlinEzotJMArse7zsy3uUKL6JHUywiNFsh8kXqxNfaniJo,0.0,0.0,0.0,0.0,0.0,"Ottaviano, Italia",Sconosciuto,Azienda quotata in borsa,Sconosciuto/Non applicabile,0,Non_disponibile,Non_disponibile,2023-02-16
Happy Casa Store,Addetto Alle Vendite,Cosenza,3.2,5 g,https://www.glassdoor.it/partner/jobListing.htm?pos=216&ao=1110586&s=58&guid=0000018659c085efa5ab37eff5d01359&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e1e4e5da&cb=1676543035143&jobListingId=1008464491891&cpc=3BA4CE39D5B5DEF5&jrtk=3-0-1gpcs11gkjiil801-1gpcs11h2i15s800-90566384cbc2848b--6NYlbfkN0D8jtELeZ2DSjG172ALOKTvtzTTHVc7H3djIxsdTdrG6opdHVuvCnEkzgxrvKFa0NIRKuItTDVPvZ13IOGitpG9Trca3x5R6--ME5hVw6nk2CIkMItSBsnGipVRPVjSvpoOcsFUlfRN0K1A8fK9yTFBT7DB00MBK1ty6XrPixDMif2PETSSzliMU0n08JrelnSf5X2-HVGSE7tY04Yw71SM8wBXp9KY88YAUgkJwHZxcOBjM01LGpTMrIxgw6pkq9ljbPzcgFO6hLCdR1ixT9ZUXBh7KOxp3LN1yAya2cq_Xsb5eH9Wc1olV6ZZCGdx9-O-YM3OeaIXEQ9cSndaNmgNHuoFK7cFfDUWJd6raTmCdP9R7FSSvdAm8-VLZHX5AmUAXURgFZNRyhso6vF-KOIasd4G24zd0AhVmL5kOzycbhGmS4--VT8fDfoVMXpQuOWCNDm7RILHg_4JLgQuBQszGjNAZh6TumayYm732EnojbcWa52jrFYQ53LZZKSF7e1ZYGPU_h2mqFQNy_i3VaF9v8hAbRqoYrYcQitvSc9cjqHEUj1xpKVwkdISCTSDGxFtYP3hxrcAtyiTTI2SOLo4e9LG_dklPszNQHPiZcFlC6jsZufa4bfZRlP_Q9g3psMCrK2R9t5DllcXAbdOtKZrRfjudQIwEt1kIr1BFXrZYPTJIO9KI2A6DtOH9hAl294%3D,2.2,3.7,3.0,2.6,3.4,"Martina Franca, Italia",Sconosciuto,Azienda - Settore privato,Sconosciuto/Non applicabile,0,Non_disponibile,Non_disponibile,2023-02-16
So. Farma. Morra Spa,Sviluppatore di Software,Nola,,11 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2718&ao=1110586&s=58&guid=000001864f86b7e48c1f67515d7142a8&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ad5af5cf&cb=1676371474727&jobListingId=1008449146557&cpc=3028881457C6165E&jrtk=3-0-1gp7ode02jool801-1gp7ode0ji4kl800-c087d770a69bf214--6NYlbfkN0BsuZjmKUot0tZdTClGKEaOSYgu4wKz6gE-tsrJG1pJSxE9HL8vvazbt1LoMuoUmQVCFYys49PhKG50vNJcQkI2Cm_uDrYtLURzYnbDEVRyOwPtBRHgz0IKln9SkGs6E3yUZDLMpa3_SOEWvG9AwIa7-n2KqC2MTUd1zj_yWhl7Yu5jAbKOgbyif3YWXV9fPl7G7-nJEm574PYHy6J_zzFl8ZzDVRxv8rxxbHBBWF55d_KbzHXmtacGHyYns6jrW9ykyJO1XknfmeaEY4zdA0f9cfDBwev6UJhyTbDSLcVp0An7W6kmMhWrdXgBDBAS2WnFhdbx06AjMwrZffZ6AM5_5pEXCQiKi4_i6-URE_0VNiOtEqI93oPYkoTV1Hwt5N_NPmKeqOUmrIlcT4iEzIsEkXsQ4z5kPq1BIwi1InVgwDOgjIegyywswV5ZN6cWgefOIwjnVSkms1o9XL0hjgg4x_d56VfiQaLk0V41cqH3-NR9s3TPGuPIEGtahhklN7iM6fqt8CDpV-4-XGnSMAXyhedv_c1Ub12_6GS5yal8JzAfx8x1V2PGYQ9BRowLdDGq8ioa1VNwvHieTeA9QI-kwXGY0vsqGoU%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-16
Assist Digital Spa,Operatore di Call Centre,Vitulazio,3.7,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=222&ao=1110586&s=58&guid=000001864f825d3981e3fe7133f42b21&src=GD_JOB_AD&t=SR&vt=w&cs=1_239fea79&cb=1676371189400&jobListingId=1008323674592&cpc=1B5ACBA47960D310&jrtk=3-0-1gp7o4nb0is1r801-1gp7o4nbhi6ji800-9b9bff7a33e58860--6NYlbfkN0BImewq0amX-W1xY7fKQaAGnpysQX9CarUjLjoQc2hm5I6kbS3DOLI6VrWqtpE3IxmqWFDZr6Tg7hhZx9pUzG4Fb9lzsZE5R4PxwMlN_8QA9RLhwar5icg0QPWnWgz_43OT46jrNYKerYcW16nP2BeFRPo3jkPHaXVam3BpNN3cw_wAk2eSnU2S15adHxDp0yx0hhlv4bFmD8dVELC_bSdxhqw7L_nrZdzhn4MIafsywPCqXyiFi8qt5OfvvmaZ7vON9zCUfvrGcz7-S5RRnSRIFqnYhHqo-0mpGGpGw7JMRh7t_AL60qnJCf1qEoqn8iWTanhXvNMt0H5XwFwBNnLeESvS7_XqZvBH6wY9Qo9lc_euwktE7hwc2R8X_sQoMEy7EBZLH76BxnG3Uv1r6Xg7SAU2GafgI3lP-XYC-uf1W3TT0WtPTymzWdd61XFEbN6d105F8wMFJ-Z_EGZ2SXPrGeNP_mdHQhAnVGmJkV1vKwrYcVmZPjWRaV2IvNyGZwrQd8FlI9LXK7ESmcoyszcxBq38HMxnG12IqpXrqWH4Q1h1DdSpBHBBx1QV8t248A83AmLIB2KhsBisSiyhaSCQakcSHyBslMiBaaHJsBtky9ZkGzyTRpAxPX8WiG8awYq3uKWIOHqvIF9yJCx0U979Q_NCqjs5ieFhYNk7u-fjCc3xh58wpyVOr-EPUDDrbeKMwROF5iPsxqKKzBKvQf0z37QWAEyBUnA%3D,3.3,3.1,4.0,3.4,3.8,"Milano, Italia",Sconosciuto,Azienda quotata in borsa,Sconosciuto/Non applicabile,0,Non_disponibile,Non_disponibile,2023-02-16
Assist Digital Spa,Operatore di Call Centre,Vitulazio,3.7,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=222&ao=1110586&s=58&guid=000001864f825d3981e3fe7133f42b21&src=GD_JOB_AD&t=SR&vt=w&cs=1_239fea79&cb=1676371189400&jobListingId=1008323674592&cpc=1B5ACBA47960D310&jrtk=3-0-1gp7o4nb0is1r801-1gp7o4nbhi6ji800-9b9bff7a33e58860--6NYlbfkN0BImewq0amX-W1xY7fKQaAGnpysQX9CarUjLjoQc2hm5I6kbS3DOLI6VrWqtpE3IxmqWFDZr6Tg7hhZx9pUzG4Fb9lzsZE5R4PxwMlN_8QA9RLhwar5icg0QPWnWgz_43OT46jrNYKerYcW16nP2BeFRPo3jkPHaXVam3BpNN3cw_wAk2eSnU2S15adHxDp0yx0hhlv4bFmD8dVELC_bSdxhqw7L_nrZdzhn4MIafsywPCqXyiFi8qt5OfvvmaZ7vON9zCUfvrGcz7-S5RRnSRIFqnYhHqo-0mpGGpGw7JMRh7t_AL60qnJCf1qEoqn8iWTanhXvNMt0H5XwFwBNnLeESvS7_XqZvBH6wY9Qo9lc_euwktE7hwc2R8X_sQoMEy7EBZLH76BxnG3Uv1r6Xg7SAU2GafgI3lP-XYC-uf1W3TT0WtPTymzWdd61XFEbN6d105F8wMFJ-Z_EGZ2SXPrGeNP_mdHQhAnVGmJkV1vKwrYcVmZPjWRaV2IvNyGZwrQd8FlI9LXK7ESmcoyszcxBq38HMxnG12IqpXrqWH4Q1h1DdSpBHBBx1QV8t248A83AmLIB2KhsBisSiyhaSCQakcSHyBslMiBaaHJsBtky9ZkGzyTRpAxPX8WiG8awYq3uKWIOHqvIF9yJCx0U979Q_NCqjs5ieFhYNk7u-fjCc3xh58wpyVOr-EPUDDrbeKMwROF5iPsxqKKzBKvQf0z37QWAEyBUnA%3D,3.4,3.0,3.9,3.4,3.7,"Milano, Italia",Sconosciuto,Azienda quotata in borsa,Sconosciuto/Non applicabile,0,Non_disponibile,Non_disponibile,2023-02-16
Assist Digital Spa,Operatore di Call Centre,Vitulazio,3.7,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=222&ao=1110586&s=58&guid=000001864f825d3981e3fe7133f42b21&src=GD_JOB_AD&t=SR&vt=w&cs=1_239fea79&cb=1676371189400&jobListingId=1008323674592&cpc=1B5ACBA47960D310&jrtk=3-0-1gp7o4nb0is1r801-1gp7o4nbhi6ji800-9b9bff7a33e58860--6NYlbfkN0BImewq0amX-W1xY7fKQaAGnpysQX9CarUjLjoQc2hm5I6kbS3DOLI6VrWqtpE3IxmqWFDZr6Tg7hhZx9pUzG4Fb9lzsZE5R4PxwMlN_8QA9RLhwar5icg0QPWnWgz_43OT46jrNYKerYcW16nP2BeFRPo3jkPHaXVam3BpNN3cw_wAk2eSnU2S15adHxDp0yx0hhlv4bFmD8dVELC_bSdxhqw7L_nrZdzhn4MIafsywPCqXyiFi8qt5OfvvmaZ7vON9zCUfvrGcz7-S5RRnSRIFqnYhHqo-0mpGGpGw7JMRh7t_AL60qnJCf1qEoqn8iWTanhXvNMt0H5XwFwBNnLeESvS7_XqZvBH6wY9Qo9lc_euwktE7hwc2R8X_sQoMEy7EBZLH76BxnG3Uv1r6Xg7SAU2GafgI3lP-XYC-uf1W3TT0WtPTymzWdd61XFEbN6d105F8wMFJ-Z_EGZ2SXPrGeNP_mdHQhAnVGmJkV1vKwrYcVmZPjWRaV2IvNyGZwrQd8FlI9LXK7ESmcoyszcxBq38HMxnG12IqpXrqWH4Q1h1DdSpBHBBx1QV8t248A83AmLIB2KhsBisSiyhaSCQakcSHyBslMiBaaHJsBtky9ZkGzyTRpAxPX8WiG8awYq3uKWIOHqvIF9yJCx0U979Q_NCqjs5ieFhYNk7u-fjCc3xh58wpyVOr-EPUDDrbeKMwROF5iPsxqKKzBKvQf0z37QWAEyBUnA%3D,3.4,3.0,3.9,3.4,3.7,"Milano, Italia",Sconosciuto,Azienda quotata in borsa,Sconosciuto/Non applicabile,0,Non_disponibile,Non_disponibile,2023-02-16
Assist Digital Spa,Operatore di Call Centre,Vitulazio,3.7,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=222&ao=1110586&s=58&guid=000001864f825d3981e3fe7133f42b21&src=GD_JOB_AD&t=SR&vt=w&cs=1_239fea79&cb=1676371189400&jobListingId=1008323674592&cpc=1B5ACBA47960D310&jrtk=3-0-1gp7o4nb0is1r801-1gp7o4nbhi6ji800-9b9bff7a33e58860--6NYlbfkN0BImewq0amX-W1xY7fKQaAGnpysQX9CarUjLjoQc2hm5I6kbS3DOLI6VrWqtpE3IxmqWFDZr6Tg7hhZx9pUzG4Fb9lzsZE5R4PxwMlN_8QA9RLhwar5icg0QPWnWgz_43OT46jrNYKerYcW16nP2BeFRPo3jkPHaXVam3BpNN3cw_wAk2eSnU2S15adHxDp0yx0hhlv4bFmD8dVELC_bSdxhqw7L_nrZdzhn4MIafsywPCqXyiFi8qt5OfvvmaZ7vON9zCUfvrGcz7-S5RRnSRIFqnYhHqo-0mpGGpGw7JMRh7t_AL60qnJCf1qEoqn8iWTanhXvNMt0H5XwFwBNnLeESvS7_XqZvBH6wY9Qo9lc_euwktE7hwc2R8X_sQoMEy7EBZLH76BxnG3Uv1r6Xg7SAU2GafgI3lP-XYC-uf1W3TT0WtPTymzWdd61XFEbN6d105F8wMFJ-Z_EGZ2SXPrGeNP_mdHQhAnVGmJkV1vKwrYcVmZPjWRaV2IvNyGZwrQd8FlI9LXK7ESmcoyszcxBq38HMxnG12IqpXrqWH4Q1h1DdSpBHBBx1QV8t248A83AmLIB2KhsBisSiyhaSCQakcSHyBslMiBaaHJsBtky9ZkGzyTRpAxPX8WiG8awYq3uKWIOHqvIF9yJCx0U979Q_NCqjs5ieFhYNk7u-fjCc3xh58wpyVOr-EPUDDrbeKMwROF5iPsxqKKzBKvQf0z37QWAEyBUnA%3D,3.3,3.1,4.0,3.4,3.8,"Milano, Italia",Sconosciuto,Azienda quotata in borsa,Sconosciuto/Non applicabile,0,Non_disponibile,Non_disponibile,2023-02-16
